,year,month,region_1,가로등,교육용,농사용,산업용,심야,일반용,임시전력,주택용
40,2013,1,두류1.2동,0.8376638605307953,2.1599902120895367,,13.818927442853962,10.138261334842854,46.09438470700519,,26.950772442677657
41,2013,1,두류3동,2.9255453134322424,1.4195442846263553,,4.594225990745265,7.370194585282112,56.06221722804813,,27.62827259786589
42,2013,1,두산동,0.6019786008942053,0.5787096584985879,0.0878496442733793,6.354714680449837,4.356772048692875,64.95386752046332,0.0595067938106845,23.006601052917105
43,2013,1,둔산동,2.454183815466619,,8.77526835720643,13.75321463167574,46.02713321236976,10.447368550453122,,18.542831432828336
44,2013,1,둔산부동,4.117863921241995,,10.448543768860002,22.40807242240944,31.009735516200827,16.464082362740147,,15.551702008547592
45,2013,1,만촌1동,0.8173328327787918,2.274267307389353,0.0058197779440929,36.08181331192942,5.960997403735375,32.91891150520752,,21.94085786101544
46,2013,1,만촌2동,0.917623125992609,12.044598040656922,0.0236569135715396,3.9292739859775,15.940443040287285,37.21978581315967,,29.92461908035448
47,2013,1,만촌3동,0.5724727765320486,5.678168685246345,,1.3069167761541385,7.046359929556452,33.990405431031725,,51.40567640147928
48,2013,1,무태조야동,2.230924730932563,1.8702661368484288,1.2151165574763134,39.91567154193129,3.1874647475300333,22.58080973758065,0.0574854876555005,28.942261060045222
49,2013,1,방촌동,1.0970527612957597,2.315379324314159,0.4555725936771146,6.7087544687733525,7.519305831871548,36.02184437574175,0.0082295463350576,45.87386109799126
50,2013,1,범물1동,1.2094833936913236,3.045196840981119,0.0496594196271366,4.936575501977087,2.322989301189133,37.94623446072794,0.2390651700669494,50.25079591173931
51,2013,1,범물2동,0.9502418241553854,,0.7121182380141781,,3.192947680386661,58.90147797517723,,36.24321428226655
52,2013,1,범어1동,2.1614374147846145,0.9012813229682632,,1.1641995852575058,3.942886635982536,59.25522741670674,0.7434811900231746,31.831486434277167
53,2013,1,범어2동,0.6829538901999284,1.3353878299947763,,0.4344017940970845,13.350080806118688,53.75462764873007,,30.44254803085945
54,2013,1,범어3동,1.103551709998029,,,1.1872153034159114,3.9339328382816703,61.85190258950984,,31.92339755879456
55,2013,1,범어4동,1.5100002136882351,7.583842953393013,,1.2974041628051092,3.764157834879144,49.83086180465255,,36.01373303058195
56,2013,1,복현1동,0.8444728223929476,12.57899497044606,0.0347148985185615,4.483253809318089,7.877283681077629,44.2887669471408,,29.892512871105914
57,2013,1,복현2동,0.9912741523672964,4.5632018240569,0.0035557202028579,2.736250732850472,7.884465003306268,31.243203819670413,,52.57804874754579
58,2013,1,본동,0.7519605071199937,7.624535092218222,,2.3113087257306604,2.882442488341584,52.634994864581216,,33.79475832200832
59,2013,1,본리동,0.950829207760816,2.8127916445846206,,1.798896113129015,4.882269301862648,48.67770122668459,,40.87751250597831
60,2013,1,봉덕1동,4.857144771354587,1.0689250749347428,,2.0611753355732803,9.096480365478318,44.43941963865319,,38.47685481400588
61,2013,1,봉덕2동,1.2278897384201377,,,1.020260544723531,13.71843657971185,40.36277970507728,,43.6706334320672
62,2013,1,봉덕3동,0.6119098904616401,2.938761499223009,,2.8888291165277344,6.937884399194851,59.52595395894394,,27.096661135648827
63,2013,1,불로.봉무동,2.233258744918817,5.990104927349424,1.374189920825696,8.674132249122977,7.630396008747417,43.32284826227131,8.704551032836276,22.070518853928085
64,2013,1,비산1동,1.0265710701389588,3.2337320503517515,,6.10700294666376,9.43559494173197,26.217974814833983,,53.97912417627957
65,2013,1,비산2.3동,1.197380390318494,1.6688152600356054,,2.9467539497843034,13.944845329181248,40.51655533046482,,39.72564974021553
66,2013,1,비산4동,1.4414136056587188,3.8416293448944248,,2.7743738834113105,6.852678197923627,36.512153427020095,,48.57775154109182
67,2013,1,비산5동,1.023372695793892,2.834205750487638,,1.5047895090951129,6.415512480414163,46.12687957295071,,42.09523999125848
68,2013,1,비산6동,1.098337533602581,0.3108318787371423,,0.9020118768825004,9.697473024434654,34.42390049691089,,53.56744518943223
69,2013,1,비산7동,0.8206946860030635,0.1785126859385194,,61.00444791349193,3.9590966643460095,21.44385083989229,0.0386801876335696,12.55471702269461
70,2013,1,산격1동,1.242110858503303,0.5310275037496038,0.0497711556266517,18.62812227826178,8.525341956382313,43.295945436713424,,27.727680810762923
71,2013,1,산격2동,0.8980904745848028,0.6324898033798256,,25.864913937569057,3.3925860319223684,57.57884131799327,,11.633078434550676
72,2013,1,산격3동,0.2384114574260277,47.14514334557398,,0.818111503647804,5.9817203327038815,34.28889306975307,,11.52772029089524
73,2013,1,산격4동,1.667703226513719,,,2.690725213523416,21.67988298455001,28.278187054669505,,45.68350152074336
74,2013,1,삼덕동,0.5839382040666631,,,1.164780712759657,2.5289467217317703,87.4976908926781,,8.224643468763816
75,2013,1,상동,1.3695984259515537,2.6444694575056804,0.0903495430672215,4.753633871130311,15.705563463645436,38.6408647841712,,36.7955204545286
76,2013,1,상인1동,0.413929609591124,1.7205507119709862,,52.35156681723756,0.5715818596178346,19.561931229807502,,25.38043977177498
77,2013,1,상인2동,1.033203617435561,3.4813862065842605,,2.5455324044698595,3.089953437564464,47.00051319865316,,42.84941113529269
78,2013,1,상인3동,2.6183966398910705,,,,,85.17467215664267,,12.206931203466254
79,2013,1,상중이동,0.5176352735025641,0.5899857363916755,0.0139452784338938,73.48827716016943,1.3682846057486835,16.607589227514065,0.6105025786239403,6.8037801396157445
80,2013,1,성내동,1.5322561147557894,1.175792755781081,0.0034101223199262,4.15309876125987,3.1437157516294945,80.31229224516014,0.3963211431490168,9.283113105944688
81,2013,1,성당동,1.6885069262979953,3.670607889294377,,2.2478394248326308,8.767024161019863,43.7701410075256,,39.85588059102953
82,2013,1,송현1동,1.017211328766359,2.327417535566005,,2.4604712555844066,7.925947544593448,40.96837122998419,,45.30058110550559
83,2013,1,송현2동,0.805860305451217,2.615774780049637,,2.201969045896661,7.9685886739837954,51.237991234217326,,35.16981596040136
84,2013,1,수성1가동,1.162600505353976,3.3835953130020413,,1.6739729112407769,3.177949443246691,35.75643899204888,,54.84544283510764
85,2013,1,수성2.3가동,0.8218986448326113,,,1.347074421193863,3.6148394962243415,59.88678324008115,,34.329404197668026
86,2013,1,수성4가동,0.7936940170232403,1.4527462744159525,,16.090128372679867,2.2666442865043326,38.03761138611948,,41.35917566325713
87,2013,1,신당동,0.4652394722283695,3.5480549921906768,,77.89198278364094,1.213594263833771,11.402176355224846,0.0876730595882809,5.391279073293112
88,2013,1,신암1동,0.9037005509631116,3.217198951959609,,2.9891994049129824,7.634333865683705,39.0030730543505,,46.25249417213009
89,2013,1,신암2동,1.0835053255343297,,,2.9414461432153103,3.930651773022515,50.30120646532801,,41.74319029289983
90,2013,1,신암3동,0.7206894808356468,2.00899583627658,,2.253700635227037,8.127958301639582,53.70414855612172,,33.184507189899435
91,2013,1,신암4동,0.8299084260689575,2.510235202344267,,12.030336468587596,14.16251120778268,44.56434094486849,,25.90266775034801
92,2013,1,신암5동,5.990318468530202,4.696210787146111,,0.4853162062005051,12.562782231655676,28.03670414719124,,48.22866815927628
93,2013,1,신천1.2동,1.2213195253722764,1.669673056075505,,2.028481506086553,4.171614708227507,41.09625939142599,,49.81265181281217
94,2013,1,신천3동,1.3478924235645755,1.1842539899395637,,3.486837569011162,5.609747591123597,55.55677155240839,,32.814496873952706
95,2013,1,신천4동,1.6669355782706767,,,1.1693067458848616,7.709252773744104,72.25385888151756,0.5785712251929045,16.622074795389906
96,2013,1,안심1동,1.9731699972445231,2.9859585983081427,0.5944587622945924,1.83385582902244,3.0046677362492566,43.63399737711758,1.3494269752260206,44.62446472453745
97,2013,1,안심2동,1.2367397529916848,1.3686937432049573,0.6256571107170675,38.43261202466425,3.696913758335532,30.87154201608379,1.4473324244040422,22.320509169598665
98,2013,1,안심3동,1.4318723424551782,,7.905638278891387,41.26046456577462,6.354700862250189,20.44633503922612,12.618248047527103,9.98274086387541
99,2013,1,안심4동,0.8792097549858413,3.149742143863251,0.2968702643433215,25.742426850136106,1.248499365702746,31.85099546606309,3.060531533060764,33.77172462184488
100,2013,1,옥포읍,0.9833630804622636,,5.538950861658023,65.20741693749687,10.22985387303424,8.993290641684073,1.3106589001542135,7.736465705510315
101,2013,1,용산동,1.4224303862884164,3.353910487684987,,2.0761536051173044,1.4472050930271574,37.28961113733669,0.0290535972162188,54.38163569332922
102,2013,1,원대동,1.4719589403960236,1.821388517783174,,9.67739025766485,5.092837119613859,51.271962748892776,0.2031532348669882,30.46130918078233
103,2013,1,월성1동,0.3909414651489453,0.983806278345629,,83.02484436141829,0.1487311129562533,5.596534356741382,0.1942925772724167,9.660849848117076
104,2013,1,월성2동,0.2082894797270388,,,95.07903410757427,0.299468947977945,4.108222216238587,,0.3049852484821493
105,2013,1,유가읍,0.1990600657611685,,1.359059256398587,92.22953192460504,2.8084835697331245,1.939639261958596,0.4909490643442794,0.9732768571992136
106,2013,1,이곡동,0.3447322047611831,1.1852559614457236,,72.83375988809435,0.8809065297159139,15.27905226629544,,9.476293149687384
107,2013,1,이천동,2.4321148724423045,2.196621649504639,,2.000263926546793,9.088233546878026,42.98839675506392,,41.29436924956432
108,2013,1,장기동,0.6631429154511913,0.6315252381719082,,79.46090676942516,0.9283669493351178,9.860502776289234,0.0606123810816795,8.3949429702457
109,2013,1,죽전동,1.029710443617711,1.4984252134945464,,20.91154420675855,3.981928708322765,44.95669777486543,,27.62169365294101
110,2013,1,중동,0.8122486552576929,0.3749542617847754,,0.7456686362609296,12.19972420050117,56.84504814771216,,29.022356098483275
111,2013,1,지산1동,0.827699343388785,2.8308376513037823,0.2541945499171369,1.302255134364052,5.394054836476537,51.10573328578322,0.1835826218297006,38.1016425769368
112,2013,1,지산2동,0.5962925545661725,4.660894830408258,,1.6519433937144157,2.5845609253733683,39.65020479446154,,50.85610350147625
113,2013,1,지저동,0.9684019693311472,0.1798563301894351,0.918116339780178,4.402234810570865,9.60479441488694,44.881897532117634,,39.044698603123805
114,2013,1,진천동,1.2201999804498755,1.7122196939044445,,3.0315478790383485,5.2586865038562,43.17430503225977,0.6650424390306273,44.93799847146074
115,2013,1,칠성동,1.4095587841700827,1.7082398642980297,0.400547522004114,5.458351757247852,2.8542755701817324,63.12498678651095,,25.04403971558724
116,2013,1,침산1동,0.6649017072822826,0.8074256715243364,,83.54181726703774,0.8741137514808375,6.734851038121861,,7.376890564552932
117,2013,1,침산2동,2.4975217396609946,1.3207578320324511,,9.554420395741628,2.694299080022865,36.54739512885159,,47.38560582369047
118,2013,1,침산3동,0.9918913982045672,1.9787625521228376,,50.70258217978604,1.1160668382017604,21.59194970562013,,23.618747326064664
119,2013,1,태전1동,0.9363841662121868,13.441131468818195,0.1806151744292353,1.7973022498137887,3.472658782331723,42.53314009034717,0.7698268649438912,36.86894120310381
120,2013,1,파동,1.3799376479818917,1.8910297803792504,,6.187375452191,19.50715520653238,20.675123766672915,7.3107949535137235,43.04858319272884
121,2013,1,평리1동,1.7607442795867183,2.4603225622685034,,10.645683760616755,7.189786381807567,33.17087103519607,,44.77259198052438
122,2013,1,평리2동,1.27910821965743,4.566838028205483,,5.633476681243124,7.103526388172725,34.71835575779949,,46.69869492492175
123,2013,1,평리3동,6.531372037163245,4.744340629210255,,4.185945873972238,6.993564934939793,35.08194940598726,,42.46282711872721
124,2013,1,평리4동,0.8845745762999214,0.4256956649505801,,6.415774951540805,10.47845331811272,52.330738953281376,,29.4647625358146
125,2013,1,평리5동,0.938432731735892,1.00459566515105,,56.47655792351252,4.660224134564423,19.41133295210466,,17.508856592931462
126,2013,1,평리6동,0.3429731701066493,1.7553571076547003,,26.458414650974827,4.747136633351076,26.697813787529324,,39.99830465038343
127,2013,1,하빈면,0.8834189799586982,,10.893513798069453,70.5301398561336,7.145117927625661,7.459480509820524,,3.088328928392069
128,2013,1,해안동,1.0714768644452357,,1.409610938421604,32.943765715229056,10.205078813610644,26.820685244130978,,27.549382424162484
129,2013,1,현풍읍,0.7382209308631656,0.8214034649539088,1.422628525053771,73.51876045230375,4.764659775283748,12.400034056494151,0.1205054173941505,6.213787377653347
130,2013,1,화원읍,1.765721866372024,1.4757333342204175,1.3244626201073912,33.60698418481855,4.614368281620066,27.94806916792497,0.6174058280855934,28.647254716850984
131,2013,1,황금1동,1.7186350608787933,6.686457131601903,0.0157573370100453,1.6724215784403185,2.795480216904568,38.35461779748338,,48.75663087768099
132,2013,1,황금2동,0.401786947820492,0.4325019637873662,,0.9486869268997422,10.872030141669002,55.9081135009888,,31.4368805188346
133,2013,1,효목1동,1.4861779821476873,2.071117954266453,,1.2776429953600632,13.41471879486486,47.07572459998752,0.0725245001144379,34.602093173258986
134,2013,1,효목2동,0.5624930556994112,1.0513153211515394,,1.1448162090804146,4.798092694878261,54.28380956326705,,38.15947315592332
135,2013,2,가창면,1.993462483021664,,2.681633899049213,57.69411897869304,15.969574478302029,14.555879306323488,,7.105330854610561
136,2013,2,감삼동,1.03341472737064,0.9455143037003207,,3.5944237945153548,7.009735455772824,50.35363341166374,,37.06327830697712
137,2013,2,검단동,0.3513139382461419,,0.2590568438243234,87.11376752889385,1.2170811512916573,5.627921482308056,0.0024484366884771,5.428410618747495
138,2013,2,고산1동,0.9539326898433956,3.2926092056488185,0.2382827904890297,13.124709319849703,2.7423030590412854,40.69424438989415,,38.95391854523362
139,2013,2,고산2동,3.2290612452038445,1.3703049284488509,1.474993259107208,8.893517903352251,4.606015854014918,47.43001623345863,1.304714364451209,31.69137621196309
140,2013,2,고산3동,1.146479401050583,2.058924138261984,2.1744102842654547,20.491482265315373,2.5193533217815616,26.13102941944849,,45.47832116987655
141,2013,2,고성동,1.4520028192100924,,,7.061018616974972,4.425424735408879,64.06271259339601,,22.99884123501005
142,2013,2,공산동,4.284559450426973,1.056344252955305,5.230162633180576,3.1792480575865616,30.695676909688324,37.52978206559166,0.0308467869922383,17.993379843578364
143,2013,2,관문동,1.9025254413216948,1.546111812482115,1.04948340194007,5.258647212761836,1.5377356620620315,55.92601016751894,0.897201383407561,31.88228491850576
144,2013,2,관음동,2.1495833043308714,1.6749205780058136,1.6220655274568458,4.771226858875362,3.466436216718513,37.703496591892296,,48.6122709227203
145,2013,2,구암동,0.9759829025423452,5.320954611080474,0.7149357650191953,2.9670734156324303,4.9694113596554255,40.18518574243633,,44.8664562036338
146,2013,2,구지면,1.1115231945715616,,2.147283098822922,88.61908737063374,1.0757599377767944,3.0930565473496467,0.0548937076112792,3.8983961432340646
147,2013,2,국우동,1.772207000036489,4.352900277949622,1.1410279948489892,5.321033000674048,4.219462912037086,43.29129342349633,0.2860553912562742,39.616019999701166
148,2013,2,남산1동,0.8771335318981969,5.399006992757551,,8.28067614491485,4.827540791085709,61.08725924238952,2.053184469136243,17.475198827817923
149,2013,2,남산2동,1.43051979317594,,,33.59314059225601,3.1483395206618088,38.24424569592717,0.4031766885736927,23.180577709405377
150,2013,2,남산3동,0.8831731481225825,,,21.94422341758013,9.040884252484355,35.1969663121591,,32.934752869653835
151,2013,2,남산4동,1.5174796436054063,0.4764781389033752,,3.6019211286435704,6.132115959595434,33.65245934898553,,54.61954578026669
152,2013,2,내당1동,1.4278002065085522,0.6336188055311599,,4.115772353252224,5.595495692136883,55.01419149533847,,33.21312144723272
153,2013,2,내당2.3동,1.3100118845095088,,,5.56285210846842,8.31280159387133,40.305488383815344,,44.5088460293354
154,2013,2,내당4동,0.9222620963605536,3.431419116081442,,3.39567893838052,5.647482541535241,45.42278319953036,,41.18037410811189
155,2013,2,노원동,0.5870707803414316,0.0670467008589447,0.0277197826434058,83.53506164882053,0.8510439853969743,11.801090305070026,0.0239751594378011,3.10699163743089
156,2013,2,논공읍,0.3405455389251063,0.2792630336736104,0.9606799566249964,91.48374787507896,0.8911646943308633,3.652648767755715,,2.391950133610766
157,2013,2,다사읍,0.859807835139515,1.278642955382504,2.4654820931933528,56.740949378354856,2.278774957969506,22.45449855432152,0.10745229648829,13.81439192915046
158,2013,2,대명10동,0.87813695420046,,,1.849258020835252,14.756745430974064,50.73339655048401,,31.78246304350621
159,2013,2,대명11동,0.9495905209072908,,,1.0123808670593004,13.642436012848538,39.736935681137126,0.4997180156987705,44.15893890234898
160,2013,2,대명1동,1.6116177395922262,16.923580268624015,,1.42486230238955,11.041033748347049,34.82692140155313,0.5808047084935968,33.59117983100043
161,2013,2,대명2동,0.8917533362955079,5.712855122122478,,1.112571959049129,11.890376987676616,45.56093416491072,,34.83150842994554
162,2013,2,대명3동,0.8698014682607571,2.452521179235449,,2.277542703059881,18.56392627804418,43.36439367230731,0.0803636920267996,32.39145100706563
163,2013,2,대명4동,0.6221369764676852,5.373174507032775,,2.387464387464388,10.749758844247031,48.30365435089845,,32.56381093388968
164,2013,2,대명5동,0.7422998056071843,7.39092501839091,,0.7845233822217641,11.166148108135,55.09017321217248,,24.825930473472667
165,2013,2,대명6동,0.7013996059014578,1.044542825319868,,4.297947967760779,17.802595060169125,43.10878121804969,,33.04473332279908
166,2013,2,대명9동,0.9833261805039532,1.9160579672665543,,1.5244671425673029,17.748147530615032,44.939603607067646,0.002126708438056,32.886270863541455
167,2013,2,대봉1동,1.0212248769787158,,,2.8463520655632344,2.987503254360844,67.21737326036691,,25.92754654273029
168,2013,2,대봉2동,1.9834562527901545,,,6.862791417461088,8.930808028702312,45.43774207451532,,36.785202226531126
169,2013,2,대신동,1.4146699026839031,,0.1317351098031772,3.612899696914474,4.43542501970611,73.79871254315916,,16.60655772773318
170,2013,2,대현동,1.4968718452385454,0.8144799476473921,,1.392966180777128,11.458939974940186,45.14250922995638,,39.694232821440366
171,2013,2,도원동,0.6034930632363378,3.114740232581605,0.0648931199951505,2.4127806028376555,1.7168051290693072,33.34683870122055,,58.740449151059394
172,2013,2,도평동,6.756323242206104,,8.109401443679653,7.778085116596982,24.80795768782656,20.75489525969241,,31.793337249998288
173,2013,2,동인동,4.230819904218299,7.150557687794171,,3.309759602482149,6.210924255993104,61.65157837520032,0.1851052400851832,17.261254934226773
174,2013,2,동촌동,0.7983300046243937,,0.0818344268827115,13.972293924442813,8.106046300598091,57.67602507664505,,19.36547026680695
175,2013,2,두류1.2동,0.8735001254368632,1.836086791762,,13.530669752488835,10.362666976052482,45.45685009579157,,27.940226258468243
176,2013,2,두류3동,2.8758620640356045,1.2200605276595584,,4.643559470534287,7.36284833129565,55.31485129358155,,28.582818312893355
177,2013,2,두산동,0.615251912313677,0.6026973090609549,0.09331418838144,6.159783559076225,4.365587865206973,63.569246435845216,,24.594118730115515
178,2013,2,둔산동,2.5451917248239737,,9.09145074633052,13.090445622270233,45.35622322043821,10.364953292817509,,19.55173539331956
179,2013,2,둔산부동,3.960180572769181,,13.117268797057331,22.402276002452226,29.49408308364362,16.015084885655824,,15.011106658421818
180,2013,2,만촌1동,0.8397878168732286,2.3041134741310474,0.0085113435406451,34.72109531598348,6.038184526388968,33.06581475628399,,23.02249276679864
181,2013,2,만촌2동,0.9191625240647708,12.085146132417798,0.0097442058340803,3.855130298083318,15.869192799452502,36.9164846200154,,30.345139420132128
182,2013,2,만촌3동,0.5841382205001151,4.824958994305859,,1.247928427456909,6.800079900344544,33.99206176594663,,52.55083269144595
183,2013,2,무태조야동,2.1769476637382623,1.7499350267952407,1.2661730270973166,42.30846791428659,3.048398672747308,21.30532792224688,0.0480215631153182,28.096728209973087
184,2013,2,방촌동,1.1292296782446338,2.056679390684431,0.4849126052551221,6.498031104516931,7.2732505856016125,35.92824691748398,0.0333376654839935,46.5963120527293
185,2013,2,범물1동,1.1387812295803448,3.120377909632248,0.0556759782701049,5.038942025696676,2.397046178838903,36.77163531580652,0.2100274823194949,51.267513879855706
186,2013,2,범물2동,0.9817115809639828,,0.6480657559604525,,3.1913282710817032,57.41923848445511,,37.759655907538765
187,2013,2,범어1동,2.2388046271163486,0.927535625475505,,1.186091116093181,3.991823676110854,58.03756978759914,0.7276041926774368,32.89057097492753
188,2013,2,범어2동,0.708593661055409,1.4111303269076216,,0.4375805145716536,13.356085700499907,53.25214841059025,,30.83446138637516
189,2013,2,범어3동,1.1203037819218091,,,1.190588133698588,4.207753827258815,60.63236726332404,,32.84898699379675
190,2013,2,범어4동,1.5342891888520056,7.029084251903058,,1.383946737530496,3.757928332323112,49.06072612439114,,37.23402536500019
191,2013,2,복현1동,0.8853369581382322,12.203693254989272,0.0293237613264077,3.92942598877107,7.856361696284458,44.074340771486334,,31.021517569004224
192,2013,2,복현2동,0.9959081977260396,4.947181618963277,0.0035732519508526,3.0098215832421915,7.368474312892236,30.48801474123653,,53.18702629398887
193,2013,2,본동,0.7408803506514594,7.227944214252899,,2.42960578607342,2.904012861281022,52.22660631035772,,34.47095047738349
194,2013,2,본리동,0.9517827127239914,2.226456206164249,,1.7522030890199998,5.022443877283133,48.227788457939816,0.05490500474541,41.7644206521234
195,2013,2,봉덕1동,4.950022565966813,0.885636916685214,,2.0374285926255657,8.70889825531073,44.191755848604,,39.22625782080768
196,2013,2,봉덕2동,1.3113516400549927,,,1.100447392627418,13.108669921829923,40.1286789554025,,44.35085209008516
197,2013,2,봉덕3동,0.6263665874769134,2.5803616576863946,,2.753070909130967,6.744594506728084,60.00241277081203,,27.293193568165613
198,2013,2,불로.봉무동,2.1687884002531823,6.435323460487677,1.4945155015020384,8.929425525582182,7.783357221791368,41.70793481490351,8.187393169883501,23.293261905596545
199,2013,2,비산1동,1.03381408516573,3.0436518209832726,,6.735658869411991,8.936772922007966,27.136884828340698,,53.11321747409035
200,2013,2,비산2.3동,1.2366167039075209,1.260999388548372,,2.9952721945488903,13.71846378069616,40.51573002076732,,40.272917911531735
201,2013,2,비산4동,1.4871474987540694,3.443622453932933,,2.591009559684925,6.590244202377947,36.606570746199104,,49.28140553905102
202,2013,2,비산5동,1.0104811036672192,2.445061742804454,,1.6162375405588365,6.335768808795724,46.37787996918696,,42.21457083498681
203,2013,2,비산6동,1.1366511412415146,0.3179634115226908,,0.8676872952346587,9.562441352644214,34.065213190811136,,54.050043608545785
204,2013,2,비산7동,0.8182746300315833,0.1594966965649547,,61.80710313699767,4.044218209968791,20.872379532885528,0.0415900234646259,12.256937770086855
205,2013,2,산격1동,1.274005929177978,0.5663461395909725,0.0568578093712422,18.337930561463537,8.218625282435873,43.15497956295732,,28.391254715003083
