"행정구역","2014년01월_거주자 인구수","2014년01월_세대수","2014년01월_세대당 인구","2014년02월_거주자 인구수","2014년02월_세대수","2014년02월_세대당 인구","2014년03월_거주자 인구수","2014년03월_세대수","2014년03월_세대당 인구","2014년04월_거주자 인구수","2014년04월_세대수","2014년04월_세대당 인구","2014년05월_거주자 인구수","2014년05월_세대수","2014년05월_세대당 인구","2014년06월_거주자 인구수","2014년06월_세대수","2014년06월_세대당 인구","2014년07월_거주자 인구수","2014년07월_세대수","2014년07월_세대당 인구","2014년08월_거주자 인구수","2014년08월_세대수","2014년08월_세대당 인구","2014년09월_거주자 인구수","2014년09월_세대수","2014년09월_세대당 인구","2014년10월_거주자 인구수","2014년10월_세대수","2014년10월_세대당 인구","2014년11월_거주자 인구수","2014년11월_세대수","2014년11월_세대당 인구","2014년12월_거주자 인구수","2014년12월_세대수","2014년12월_세대당 인구"
"대구광역시 동구 효목2동(2714060000)","17,018","7,069","          2.41","16,893","7,049","          2.40","16,854","7,069","          2.38","16,832","7,083","          2.38","16,806","7,085","          2.37","16,758","7,068","          2.37","16,747","7,068","          2.37","16,761","7,069","          2.37","16,718","7,075","          2.36","16,755","7,111","          2.36","16,753","7,094","          2.36","16,757","7,102","          2.36"
"대구광역시 동구 도평동(2714061500)","5,328","2,133","          2.50","5,312","2,133","          2.49","5,279","2,125","          2.48","5,292","2,132","          2.48","5,287","2,143","          2.47","5,286","2,150","          2.46","5,280","2,150","          2.46","5,273","2,146","          2.46","5,240","2,153","          2.43","5,255","2,159","          2.43","5,291","2,172","          2.44","5,247","2,163","          2.43"
"대구광역시 동구 불로.봉무동(2714062000)","19,349","7,253","          2.67","21,324","7,871","          2.71","22,016","8,104","          2.72","22,340","8,211","          2.72","22,525","8,285","          2.72","22,680","8,323","          2.72","22,736","8,358","          2.72","23,382","8,586","          2.72","24,018","8,829","          2.72","24,520","9,014","          2.72","24,725","9,071","          2.73","24,927","9,144","          2.73"
"대구광역시 동구 지저동(2714064000)","11,370","4,654","          2.44","11,316","4,654","          2.43","11,279","4,649","          2.43","11,254","4,638","          2.43","11,202","4,620","          2.42","11,183","4,615","          2.42","11,093","4,595","          2.41","11,107","4,608","          2.41","11,053","4,599","          2.40","11,047","4,603","          2.40","10,993","4,595","          2.39","10,953","4,598","          2.38"
"대구광역시 동구 동촌동(2714065500)","14,020","5,862","          2.39","13,984","5,867","          2.38","13,977","5,886","          2.37","13,934","5,877","          2.37","13,872","5,869","          2.36","13,875","5,881","          2.36","13,917","5,877","          2.37","13,877","5,878","          2.36","13,887","5,892","          2.36","13,855","5,900","          2.35","13,929","5,931","          2.35","14,005","5,958","          2.35"
"대구광역시 동구 방촌동(2714067000)","21,061","7,789","          2.70","20,977","7,778","          2.70","20,956","7,791","          2.69","20,922","7,778","          2.69","20,872","7,776","          2.68","20,837","7,770","          2.68","20,783","7,760","          2.68","20,784","7,767","          2.68","20,708","7,768","          2.67","20,699","7,784","          2.66","20,656","7,779","          2.66","20,661","7,807","          2.65"
"대구광역시 동구 해안동(2714068500)","18,131","7,260","          2.50","18,015","7,238","          2.49","17,941","7,223","          2.48","17,824","7,171","          2.49","17,843","7,186","          2.48","17,879","7,202","          2.48","17,879","7,207","          2.48","17,909","7,228","          2.48","17,889","7,228","          2.47","17,827","7,229","          2.47","17,760","7,225","          2.46","17,744","7,217","          2.46"
"대구광역시 동구 안심1동(2714072000)","44,398","17,759","          2.50","44,855","17,934","          2.50","45,181","18,107","          2.50","45,392","18,206","          2.49","45,460","18,211","          2.50","45,457","18,223","          2.49","45,450","18,230","          2.49","45,377","18,220","          2.49","45,161","18,214","          2.48","45,181","18,263","          2.47","45,135","18,268","          2.47","45,156","18,290","          2.47"
"대구광역시 동구 안심2동(2714073000)","10,522","4,088","          2.57","10,492","4,078","          2.57","10,487","4,096","          2.56","10,458","4,099","          2.55","10,487","4,122","          2.54","10,552","4,155","          2.54","10,534","4,160","          2.53","10,539","4,162","          2.53","10,497","4,152","          2.53","10,515","4,167","          2.52","10,538","4,178","          2.52","10,539","4,179","          2.52"
"대구광역시 동구 안심3.4동(2714074500)","50,018","17,286","          2.89","49,879","17,300","          2.88","49,993","17,350","          2.88","50,029","17,376","          2.88","50,032","17,372","          2.88","50,074","17,394","          2.88","50,069","17,392","          2.88","50,023","17,397","          2.88","49,749","17,378","          2.86","50,293","17,582","          2.86","50,765","17,786","          2.85","50,873","17,856","          2.85"
"대구광역시 동구 공산동(2714076000)","16,164","6,296","          2.57","16,090","6,284","          2.56","16,024","6,276","          2.55","15,989","6,265","          2.55","15,966","6,249","          2.55","15,939","6,245","          2.55","15,946","6,233","          2.56","15,915","6,223","          2.56","15,888","6,248","          2.54","15,854","6,248","          2.54","15,834","6,251","          2.53","15,806","6,252","          2.53"
