"행정구역","2013년01월_거주자 인구수","2013년01월_세대수","2013년01월_세대당 인구","2013년02월_거주자 인구수","2013년02월_세대수","2013년02월_세대당 인구","2013년03월_거주자 인구수","2013년03월_세대수","2013년03월_세대당 인구","2013년04월_거주자 인구수","2013년04월_세대수","2013년04월_세대당 인구","2013년05월_거주자 인구수","2013년05월_세대수","2013년05월_세대당 인구","2013년06월_거주자 인구수","2013년06월_세대수","2013년06월_세대당 인구","2013년07월_거주자 인구수","2013년07월_세대수","2013년07월_세대당 인구","2013년08월_거주자 인구수","2013년08월_세대수","2013년08월_세대당 인구","2013년09월_거주자 인구수","2013년09월_세대수","2013년09월_세대당 인구","2013년10월_거주자 인구수","2013년10월_세대수","2013년10월_세대당 인구","2013년11월_거주자 인구수","2013년11월_세대수","2013년11월_세대당 인구","2013년12월_거주자 인구수","2013년12월_세대수","2013년12월_세대당 인구"
"대구광역시 서구 (2717000000)","216,874","88,408","          2.45","216,581","88,371","          2.45","216,328","88,404","          2.45","216,012","88,471","          2.44","215,532","88,485","          2.44","214,855","88,353","          2.43","214,511","88,349","          2.43","214,151","88,332","          2.42","213,790","88,330","          2.42","213,449","88,294","          2.42","213,081","88,279","          2.41","212,720","88,277","          2.41"
"대구광역시 서구 내당1동(2717051000)","12,055","4,911","          2.45","12,059","4,916","          2.45","12,044","4,917","          2.45","12,049","4,930","          2.44","11,965","4,933","          2.43","11,913","4,926","          2.42","11,926","4,930","          2.42","11,911","4,945","          2.41","11,908","4,951","          2.41","11,930","4,964","          2.40","11,914","4,962","          2.40","11,881","4,950","          2.40"
"대구광역시 서구 내당2.3동(2717052500)","12,349","5,213","          2.37","12,285","5,194","          2.37","12,247","5,185","          2.36","12,220","5,184","          2.36","12,201","5,182","          2.35","12,135","5,154","          2.35","12,148","5,164","          2.35","12,096","5,156","          2.35","12,047","5,137","          2.35","12,042","5,129","          2.35","12,016","5,136","          2.34","12,045","5,162","          2.33"
"대구광역시 서구 내당4동(2717054000)","19,648","7,551","          2.60","19,623","7,546","          2.60","19,603","7,551","          2.60","19,621","7,576","          2.59","19,602","7,568","          2.59","19,524","7,571","          2.58","19,560","7,609","          2.57","19,600","7,625","          2.57","19,556","7,638","          2.56","19,596","7,663","          2.56","19,543","7,660","          2.55","19,470","7,651","          2.54"
"대구광역시 서구 비산1동(2717055000)","12,653","5,224","          2.42","12,638","5,226","          2.42","12,602","5,228","          2.41","12,578","5,225","          2.41","12,595","5,243","          2.40","12,506","5,217","          2.40","12,487","5,221","          2.39","12,494","5,231","          2.39","12,476","5,233","          2.38","12,457","5,224","          2.38","12,407","5,217","          2.38","12,384","5,228","          2.37"
"대구광역시 서구 비산2.3동(2717056500)","12,331","5,510","          2.24","12,312","5,504","          2.24","12,253","5,498","          2.23","12,252","5,513","          2.22","12,210","5,511","          2.22","12,181","5,500","          2.21","12,154","5,484","          2.22","12,145","5,478","          2.22","12,142","5,484","          2.21","12,076","5,467","          2.21","12,095","5,478","          2.21","12,061","5,482","          2.20"
"대구광역시 서구 비산4동(2717058000)","11,979","4,716","          2.54","11,929","4,704","          2.54","11,930","4,701","          2.54","11,956","4,722","          2.53","11,955","4,725","          2.53","11,926","4,714","          2.53","11,891","4,706","          2.53","11,888","4,711","          2.52","11,857","4,698","          2.52","11,812","4,684","          2.52","11,840","4,697","          2.52","11,815","4,692","          2.52"
"대구광역시 서구 비산5동(2717059000)","7,912","3,497","          2.26","7,901","3,501","          2.26","7,897","3,503","          2.25","7,887","3,501","          2.25","7,848","3,495","          2.25","7,860","3,503","          2.24","7,842","3,501","          2.24","7,834","3,503","          2.24","7,812","3,493","          2.24","7,769","3,480","          2.23","7,741","3,476","          2.23","7,721","3,475","          2.22"
"대구광역시 서구 비산6동(2717060000)","9,676","3,884","          2.49","9,637","3,883","          2.48","9,636","3,877","          2.49","9,568","3,853","          2.48","9,542","3,857","          2.47","9,518","3,857","          2.47","9,504","3,859","          2.46","9,460","3,837","          2.47","9,447","3,846","          2.46","9,425","3,846","          2.45","9,390","3,840","          2.45","9,349","3,833","          2.44"
"대구광역시 서구 비산7동(2717061000)","13,855","6,272","          2.21","13,781","6,252","          2.20","13,814","6,277","          2.20","13,772","6,255","          2.20","13,751","6,261","          2.20","13,676","6,232","          2.19","13,581","6,205","          2.19","13,543","6,198","          2.19","13,511","6,200","          2.18","13,495","6,213","          2.17","13,459","6,214","          2.17","13,407","6,199","          2.16"
"대구광역시 서구 평리1동(2717062000)","9,338","3,901","          2.39","9,325","3,894","          2.39","9,308","3,878","          2.40","9,295","3,886","          2.39","9,264","3,884","          2.39","9,239","3,880","          2.38","9,158","3,856","          2.38","9,082","3,838","          2.37","9,103","3,843","          2.37","9,092","3,843","          2.37","9,064","3,836","          2.36","9,075","3,839","          2.36"
