"행정구역","2021년01월_거주자 인구수","2021년01월_세대수","2021년01월_세대당 인구","2021년02월_거주자 인구수","2021년02월_세대수","2021년02월_세대당 인구","2021년03월_거주자 인구수","2021년03월_세대수","2021년03월_세대당 인구","2021년04월_거주자 인구수","2021년04월_세대수","2021년04월_세대당 인구","2021년05월_거주자 인구수","2021년05월_세대수","2021년05월_세대당 인구","2021년06월_거주자 인구수","2021년06월_세대수","2021년06월_세대당 인구","2021년07월_거주자 인구수","2021년07월_세대수","2021년07월_세대당 인구","2021년08월_거주자 인구수","2021년08월_세대수","2021년08월_세대당 인구","2021년09월_거주자 인구수","2021년09월_세대수","2021년09월_세대당 인구","2021년10월_거주자 인구수","2021년10월_세대수","2021년10월_세대당 인구","2021년11월_거주자 인구수","2021년11월_세대수","2021년11월_세대당 인구","2021년12월_거주자 인구수","2021년12월_세대수","2021년12월_세대당 인구"
"대구광역시 달서구 (2729000000)","554,750","233,230","          2.38","553,297","233,387","          2.37","551,991","233,605","          2.36","550,802","233,614","          2.36","550,040","233,731","          2.35","549,361","233,806","          2.35","548,497","233,751","          2.35","547,369","233,650","          2.34","546,604","233,765","          2.34","545,273","233,611","          2.33","543,914","233,314","          2.33","542,866","233,238","          2.33"
"대구광역시 달서구 성당동(2729051500)","23,894","10,774","          2.22","23,794","10,755","          2.21","23,672","10,731","          2.21","23,598","10,712","          2.20","23,541","10,683","          2.20","23,492","10,679","          2.20","23,403","10,641","          2.20","23,376","10,643","          2.20","23,308","10,629","          2.19","23,292","10,638","          2.19","23,221","10,627","          2.19","23,131","10,593","          2.18"
"대구광역시 달서구 두류1.2동(2729053500)","14,406","8,074","          1.78","14,399","8,094","          1.78","14,382","8,102","          1.78","14,321","8,094","          1.77","14,325","8,099","          1.77","14,301","8,083","          1.77","14,331","8,123","          1.76","14,281","8,092","          1.76","14,311","8,119","          1.76","14,281","8,114","          1.76","14,273","8,109","          1.76","14,261","8,119","          1.76"
"대구광역시 달서구 두류3동(2729055000)","8,464","4,083","          2.07","8,434","4,076","          2.07","8,377","4,067","          2.06","8,359","4,068","          2.05","8,333","4,059","          2.05","8,318","4,063","          2.05","8,338","4,068","          2.05","8,339","4,070","          2.05","8,312","4,070","          2.04","8,268","4,072","          2.03","8,263","4,081","          2.02","8,211","4,074","          2.02"
"대구광역시 달서구 감삼동(2729055500)","27,431","11,597","          2.37","27,306","11,590","          2.36","27,107","11,554","          2.35","27,036","11,539","          2.34","27,043","11,566","          2.34","27,067","11,615","          2.33","27,016","11,598","          2.33","26,969","11,599","          2.33","26,922","11,594","          2.32","26,849","11,579","          2.32","26,801","11,549","          2.32","26,600","11,462","          2.32"
"대구광역시 달서구 죽전동(2729056300)","13,877","6,855","          2.02","13,812","6,850","          2.02","13,743","6,825","          2.01","13,711","6,818","          2.01","13,679","6,810","          2.01","13,649","6,821","          2.00","13,669","6,833","          2.00","13,662","6,848","          2.00","13,629","6,851","          1.99","13,608","6,876","          1.98","13,532","6,846","          1.98","13,529","6,851","          1.97"
"대구광역시 달서구 장기동(2729056800)","17,546","7,178","          2.44","17,494","7,179","          2.44","17,493","7,201","          2.43","17,440","7,194","          2.42","17,409","7,204","          2.42","17,386","7,182","          2.42","17,320","7,158","          2.42","17,281","7,160","          2.41","17,267","7,169","          2.41","17,198","7,159","          2.40","17,153","7,161","          2.40","17,100","7,156","          2.39"
"대구광역시 달서구 용산1동(2729057100)","31,622","12,418","          2.55","31,505","12,414","          2.54","31,400","12,414","          2.53","31,355","12,430","          2.52","31,241","12,428","          2.51","31,209","12,439","          2.51","31,168","12,445","          2.50","31,134","12,450","          2.50","31,125","12,464","          2.50","31,059","12,477","          2.49","31,028","12,470","          2.49","30,871","12,443","          2.48"
"대구광역시 달서구 용산2동(2729057200)","29,372","11,346","          2.59","29,297","11,355","          2.58","29,235","11,369","          2.57","29,144","11,362","          2.57","29,114","11,372","          2.56","29,065","11,389","          2.55","29,031","11,403","          2.55","29,046","11,414","          2.54","29,000","11,417","          2.54","28,923","11,405","          2.54","28,875","11,421","          2.53","28,773","11,415","          2.52"
"대구광역시 달서구 이곡1동(2729057600)","23,530","9,204","          2.56","23,486","9,208","          2.55","23,382","9,191","          2.54","23,325","9,198","          2.54","23,274","9,196","          2.53","23,253","9,196","          2.53","23,237","9,203","          2.52","23,217","9,219","          2.52","23,162","9,224","          2.51","23,138","9,223","          2.51","23,114","9,233","          2.50","23,014","9,215","          2.50"
"대구광역시 달서구 이곡2동(2729057700)","16,678","6,964","          2.39","16,692","6,996","          2.39","16,676","7,002","          2.38","16,608","6,996","          2.37","16,603","7,013","          2.37","16,559","7,017","          2.36","16,556","7,023","          2.36","16,517","7,027","          2.35","16,486","7,045","          2.34","16,450","7,040","          2.34","16,449","7,051","          2.33","16,434","7,060","          2.33"
"대구광역시 달서구 신당동(2729058500)","31,686","16,774","          1.89","31,715","16,867","          1.88","31,840","17,024","          1.87","31,846","17,084","          1.86","31,885","17,151","          1.86","31,865","17,178","          1.85","31,837","17,185","          1.85","31,779","17,189","          1.85","31,863","17,326","          1.84","31,769","17,330","          1.83","31,684","17,281","          1.83","31,525","17,214","          1.83"
"대구광역시 달서구 본리동(2729059000)","21,937","8,718","          2.52","21,917","8,726","          2.51","21,847","8,720","          2.51","21,783","8,701","          2.50","21,765","8,699","          2.50","21,726","8,676","          2.50","21,669","8,641","          2.51","21,572","8,608","          2.51","21,508","8,584","          2.51","21,373","8,523","          2.51","21,151","8,428","          2.51","20,866","8,320","          2.51"
"대구광역시 달서구 월성1동(2729060100)","43,675","13,615","          3.21","43,646","13,613","          3.21","43,555","13,621","          3.20","43,511","13,621","          3.19","43,462","13,633","          3.19","43,450","13,644","          3.18","43,397","13,646","          3.18","43,366","13,648","          3.18","43,340","13,650","          3.18","43,306","13,651","          3.17","37,569","11,894","          3.16","37,326","11,855","          3.15"
"대구광역시 달서구 월성2동(2729060200)","16,330","8,505","          1.92","16,281","8,513","          1.91","16,255","8,529","          1.91","16,210","8,542","          1.90","16,182","8,538","          1.90","16,142","8,524","          1.89","16,122","8,522","          1.89","16,047","8,500","          1.89","16,047","8,500","          1.89","16,001","8,480","          1.89","15,923","8,453","          1.88","15,871","8,437","          1.88"
"대구광역시 달서구 진천동(2729061500)","76,678","28,581","          2.68","76,405","28,579","          2.67","76,349","28,610","          2.67","76,305","28,652","          2.66","76,279","28,677","          2.66","76,306","28,683","          2.66","76,243","28,682","          2.66","76,258","28,729","          2.65","76,226","28,736","          2.65","76,172","28,749","          2.65","51,758","20,868","          2.48","51,502","20,843","          2.47"
"대구광역시 달서구 유천동(2729061700)","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","30,194","9,672","          3.12","31,780","10,215","          3.11"
"대구광역시 달서구 상인1동(2729062400)","39,059","13,916","          2.81","38,857","13,898","          2.80","38,659","13,888","          2.78","38,483","13,856","          2.78","38,300","13,807","          2.77","38,089","13,764","          2.77","37,845","13,688","          2.76","37,462","13,547","          2.77","37,205","13,450","          2.77","36,900","13,342","          2.77","36,518","13,205","          2.77","36,158","13,086","          2.76"
"대구광역시 달서구 상인2동(2729062500)","20,107","9,233","          2.18","20,039","9,239","          2.17","20,003","9,257","          2.16","19,962","9,246","          2.16","19,983","9,269","          2.16","20,023","9,297","          2.15","20,004","9,310","          2.15","20,024","9,336","          2.14","20,004","9,349","          2.14","19,975","9,357","          2.13","19,894","9,345","          2.13","19,725","9,295","          2.12"
"대구광역시 달서구 상인3동(2729062600)","11,352","6,132","          1.85","11,325","6,139","          1.84","11,251","6,125","          1.84","11,212","6,119","          1.83","11,242","6,152","          1.83","11,193","6,158","          1.82","11,174","6,148","          1.82","11,126","6,138","          1.81","11,107","6,127","          1.81","11,084","6,127","          1.81","11,113","6,151","          1.81","11,101","6,159","          1.80"
