"행정구역","2015년01월_거주자 인구수","2015년01월_세대수","2015년01월_세대당 인구","2015년02월_거주자 인구수","2015년02월_세대수","2015년02월_세대당 인구","2015년03월_거주자 인구수","2015년03월_세대수","2015년03월_세대당 인구","2015년04월_거주자 인구수","2015년04월_세대수","2015년04월_세대당 인구","2015년05월_거주자 인구수","2015년05월_세대수","2015년05월_세대당 인구","2015년06월_거주자 인구수","2015년06월_세대수","2015년06월_세대당 인구","2015년07월_거주자 인구수","2015년07월_세대수","2015년07월_세대당 인구","2015년08월_거주자 인구수","2015년08월_세대수","2015년08월_세대당 인구","2015년09월_거주자 인구수","2015년09월_세대수","2015년09월_세대당 인구","2015년10월_거주자 인구수","2015년10월_세대수","2015년10월_세대당 인구","2015년11월_거주자 인구수","2015년11월_세대수","2015년11월_세대당 인구","2015년12월_거주자 인구수","2015년12월_세대수","2015년12월_세대당 인구"
"대구광역시 달서구 (2729000000)","603,603","221,670","          2.72","604,857","222,538","          2.72","605,028","222,948","          2.71","604,559","222,863","          2.71","604,052","223,022","          2.71","603,290","223,125","          2.70","603,065","223,275","          2.70","602,768","223,350","          2.70","602,429","223,461","          2.70","601,711","223,399","          2.69","601,004","223,334","          2.69","599,632","223,184","          2.69"
"대구광역시 달서구 성당동(2729051500)","26,645","10,741","          2.48","26,591","10,737","          2.48","26,496","10,713","          2.47","26,496","10,700","          2.48","26,456","10,710","          2.47","26,390","10,681","          2.47","26,332","10,670","          2.47","26,278","10,655","          2.47","26,316","10,703","          2.46","26,300","10,711","          2.46","26,266","10,705","          2.45","26,195","10,684","          2.45"
"대구광역시 달서구 두류1.2동(2729053500)","17,764","8,356","          2.13","17,724","8,337","          2.13","17,723","8,354","          2.12","17,692","8,366","          2.11","17,669","8,375","          2.11","17,664","8,393","          2.10","17,657","8,409","          2.10","17,639","8,422","          2.09","17,658","8,413","          2.10","17,550","8,389","          2.09","17,511","8,391","          2.09","17,482","8,382","          2.09"
"대구광역시 달서구 두류3동(2729055000)","10,618","4,396","          2.42","10,605","4,401","          2.41","10,596","4,414","          2.40","10,579","4,397","          2.41","10,588","4,403","          2.40","10,594","4,408","          2.40","10,590","4,412","          2.40","10,596","4,429","          2.39","10,573","4,431","          2.39","10,531","4,422","          2.38","10,555","4,427","          2.38","10,541","4,446","          2.37"
"대구광역시 달서구 감삼동(2729055500)","29,646","10,881","          2.72","29,656","10,955","          2.71","29,715","11,018","          2.70","29,710","11,030","          2.69","29,666","11,038","          2.69","29,618","11,055","          2.68","29,562","11,047","          2.68","29,582","11,067","          2.67","29,552","11,073","          2.67","29,468","11,049","          2.67","29,480","11,044","          2.67","29,411","11,039","          2.66"
"대구광역시 달서구 죽전동(2729056300)","16,810","6,950","          2.42","16,784","6,942","          2.42","16,771","6,961","          2.41","16,682","6,916","          2.41","16,629","6,903","          2.41","16,554","6,879","          2.41","16,540","6,894","          2.40","16,534","6,892","          2.40","16,529","6,905","          2.39","16,471","6,887","          2.39","16,497","6,904","          2.39","16,479","6,902","          2.39"
"대구광역시 달서구 장기동(2729056800)","18,469","6,586","          2.80","18,442","6,590","          2.80","18,386","6,583","          2.79","18,314","6,569","          2.79","18,239","6,552","          2.78","18,238","6,548","          2.79","18,220","6,529","          2.79","18,078","6,469","          2.79","17,981","6,439","          2.79","17,940","6,432","          2.79","17,874","6,420","          2.78","17,853","6,417","          2.78"
"대구광역시 달서구 용산1동(2729057100)","35,393","12,004","          2.95","35,375","12,027","          2.94","35,395","12,050","          2.94","35,407","12,054","          2.94","35,308","12,042","          2.93","35,235","12,062","          2.92","35,217","12,069","          2.92","35,220","12,077","          2.92","35,145","12,070","          2.91","35,166","12,083","          2.91","35,098","12,072","          2.91","35,107","12,099","          2.90"
"대구광역시 달서구 용산2동(2729057200)","33,697","11,352","          2.97","33,662","11,366","          2.96","33,561","11,331","          2.96","33,546","11,311","          2.97","33,513","11,307","          2.96","33,458","11,287","          2.96","33,463","11,312","          2.96","33,488","11,321","          2.96","33,464","11,312","          2.96","33,382","11,293","          2.96","33,366","11,290","          2.96","33,336","11,298","          2.95"
"대구광역시 달서구 이곡1동(2729057600)","26,881","9,123","          2.95","26,797","9,114","          2.94","26,753","9,123","          2.93","26,784","9,145","          2.93","26,708","9,137","          2.92","26,662","9,131","          2.92","26,543","9,064","          2.93","26,459","9,049","          2.92","26,474","9,072","          2.92","26,441","9,074","          2.91","26,413","9,072","          2.91","26,358","9,074","          2.90"
"대구광역시 달서구 이곡2동(2729057700)","19,047","6,667","          2.86","19,031","6,682","          2.85","18,973","6,685","          2.84","18,941","6,688","          2.83","18,922","6,694","          2.83","18,906","6,708","          2.82","18,872","6,691","          2.82","18,882","6,686","          2.82","18,902","6,697","          2.82","18,858","6,694","          2.82","18,811","6,684","          2.81","18,791","6,696","          2.81"
"대구광역시 달서구 신당동(2729058500)","36,798","15,958","          2.31","36,649","15,980","          2.29","36,625","15,966","          2.29","36,467","15,913","          2.29","36,472","15,941","          2.29","36,379","15,932","          2.28","36,431","15,970","          2.28","36,372","15,967","          2.28","36,302","15,975","          2.27","36,242","15,959","          2.27","36,192","15,936","          2.27","36,079","15,922","          2.27"
"대구광역시 달서구 본리동(2729059000)","24,740","8,927","          2.77","24,605","8,893","          2.77","24,534","8,871","          2.77","24,500","8,866","          2.76","24,498","8,876","          2.76","24,484","8,897","          2.75","24,509","8,906","          2.75","24,606","8,929","          2.76","24,554","8,921","          2.75","24,556","8,911","          2.76","24,554","8,895","          2.76","24,431","8,865","          2.76"
"대구광역시 달서구 월성1동(2729060100)","42,392","12,482","          3.40","42,472","12,503","          3.40","42,473","12,522","          3.39","42,417","12,511","          3.39","42,494","12,534","          3.39","42,486","12,545","          3.39","42,546","12,573","          3.38","42,507","12,567","          3.38","42,502","12,565","          3.38","42,563","12,571","          3.39","42,564","12,568","          3.39","42,433","12,533","          3.39"
"대구광역시 달서구 월성2동(2729060200)","19,752","8,497","          2.32","19,653","8,492","          2.31","19,566","8,479","          2.31","19,529","8,463","          2.31","19,451","8,445","          2.30","19,431","8,460","          2.30","19,417","8,477","          2.29","19,381","8,473","          2.29","19,339","8,468","          2.28","19,322","8,466","          2.28","19,268","8,455","          2.28","19,195","8,438","          2.27"
"대구광역시 달서구 진천동(2729061500)","61,219","20,422","          3.00","63,246","21,116","          3.00","63,899","21,386","          2.99","64,117","21,479","          2.99","64,212","21,532","          2.98","64,138","21,541","          2.98","64,245","21,600","          2.97","64,294","21,615","          2.97","64,370","21,678","          2.97","64,318","21,667","          2.97","64,283","21,648","          2.97","64,244","21,659","          2.97"
