"행정구역","2016년01월_거주자 인구수","2016년01월_세대수","2016년01월_세대당 인구","2016년02월_거주자 인구수","2016년02월_세대수","2016년02월_세대당 인구","2016년03월_거주자 인구수","2016년03월_세대수","2016년03월_세대당 인구","2016년04월_거주자 인구수","2016년04월_세대수","2016년04월_세대당 인구","2016년05월_거주자 인구수","2016년05월_세대수","2016년05월_세대당 인구","2016년06월_거주자 인구수","2016년06월_세대수","2016년06월_세대당 인구","2016년07월_거주자 인구수","2016년07월_세대수","2016년07월_세대당 인구","2016년08월_거주자 인구수","2016년08월_세대수","2016년08월_세대당 인구","2016년09월_거주자 인구수","2016년09월_세대수","2016년09월_세대당 인구","2016년10월_거주자 인구수","2016년10월_세대수","2016년10월_세대당 인구","2016년11월_거주자 인구수","2016년11월_세대수","2016년11월_세대당 인구","2016년12월_거주자 인구수","2016년12월_세대수","2016년12월_세대당 인구"
"대구광역시 달서구 (2729000000)","599,123","223,210","          2.68","597,402","222,948","          2.68","595,665","222,565","          2.68","594,181","222,286","          2.67","593,053","222,076","          2.67","592,267","222,084","          2.67","592,179","222,430","          2.66","592,037","222,795","          2.66","591,577","222,832","          2.65","591,130","223,012","          2.65","590,046","222,901","          2.65","588,749","222,882","          2.64"
"대구광역시 달서구 성당동(2729051500)","26,232","10,706","          2.45","26,166","10,704","          2.44","26,111","10,675","          2.45","26,033","10,668","          2.44","25,990","10,651","          2.44","25,977","10,640","          2.44","25,911","10,618","          2.44","25,835","10,588","          2.44","25,809","10,594","          2.44","25,808","10,603","          2.43","25,780","10,611","          2.43","25,762","10,607","          2.43"
"대구광역시 달서구 두류1.2동(2729053500)","17,513","8,408","          2.08","17,503","8,419","          2.08","17,463","8,403","          2.08","17,409","8,406","          2.07","17,423","8,430","          2.07","17,386","8,436","          2.06","17,272","8,401","          2.06","17,206","8,396","          2.05","17,127","8,365","          2.05","17,033","8,341","          2.04","17,000","8,343","          2.04","16,961","8,341","          2.03"
"대구광역시 달서구 두류3동(2729055000)","10,502","4,434","          2.37","10,454","4,411","          2.37","10,395","4,392","          2.37","10,349","4,369","          2.37","10,297","4,342","          2.37","10,294","4,348","          2.37","10,269","4,345","          2.36","10,258","4,342","          2.36","10,246","4,332","          2.37","10,231","4,330","          2.36","10,210","4,320","          2.36","10,167","4,308","          2.36"
"대구광역시 달서구 감삼동(2729055500)","29,368","11,034","          2.66","29,353","11,029","          2.66","29,234","11,013","          2.65","29,187","10,991","          2.66","29,075","10,959","          2.65","29,021","10,958","          2.65","28,904","10,939","          2.64","28,809","10,920","          2.64","28,728","10,905","          2.63","28,663","10,899","          2.63","28,630","10,906","          2.63","28,596","10,911","          2.62"
"대구광역시 달서구 죽전동(2729056300)","16,431","6,892","          2.38","16,381","6,884","          2.38","16,380","6,882","          2.38","16,319","6,867","          2.38","16,279","6,856","          2.37","16,251","6,863","          2.37","16,202","6,859","          2.36","16,125","6,838","          2.36","16,067","6,841","          2.35","16,098","6,865","          2.34","16,060","6,867","          2.34","16,023","6,871","          2.33"
"대구광역시 달서구 장기동(2729056800)","17,860","6,416","          2.78","17,804","6,408","          2.78","17,782","6,426","          2.77","17,729","6,416","          2.76","17,719","6,417","          2.76","17,676","6,409","          2.76","17,558","6,391","          2.75","17,571","6,411","          2.74","17,655","6,450","          2.74","17,719","6,473","          2.74","17,751","6,483","          2.74","17,710","6,482","          2.73"
"대구광역시 달서구 용산1동(2729057100)","35,082","12,099","          2.90","34,967","12,090","          2.89","34,903","12,076","          2.89","34,850","12,054","          2.89","34,855","12,062","          2.89","34,805","12,048","          2.89","34,706","12,042","          2.88","34,508","12,016","          2.87","34,443","12,009","          2.87","34,313","11,993","          2.86","34,179","11,971","          2.86","34,116","11,957","          2.85"
"대구광역시 달서구 용산2동(2729057200)","33,307","11,306","          2.95","33,144","11,269","          2.94","33,018","11,228","          2.94","33,009","11,259","          2.93","32,922","11,236","          2.93","32,849","11,211","          2.93","32,657","11,157","          2.93","32,547","11,137","          2.92","32,422","11,102","          2.92","32,359","11,097","          2.92","32,309","11,092","          2.91","32,143","11,074","          2.90"
"대구광역시 달서구 이곡1동(2729057600)","26,326","9,100","          2.89","26,198","9,072","          2.89","26,100","9,042","          2.89","26,031","9,036","          2.88","26,015","9,028","          2.88","26,015","9,042","          2.88","25,843","9,011","          2.87","25,634","8,946","          2.87","25,624","8,949","          2.86","25,650","8,958","          2.86","25,540","8,933","          2.86","25,449","8,920","          2.85"
