"행정구역","2017년01월_거주자 인구수","2017년01월_세대수","2017년01월_세대당 인구","2017년02월_거주자 인구수","2017년02월_세대수","2017년02월_세대당 인구","2017년03월_거주자 인구수","2017년03월_세대수","2017년03월_세대당 인구","2017년04월_거주자 인구수","2017년04월_세대수","2017년04월_세대당 인구","2017년05월_거주자 인구수","2017년05월_세대수","2017년05월_세대당 인구","2017년06월_거주자 인구수","2017년06월_세대수","2017년06월_세대당 인구","2017년07월_거주자 인구수","2017년07월_세대수","2017년07월_세대당 인구","2017년08월_거주자 인구수","2017년08월_세대수","2017년08월_세대당 인구","2017년09월_거주자 인구수","2017년09월_세대수","2017년09월_세대당 인구","2017년10월_거주자 인구수","2017년10월_세대수","2017년10월_세대당 인구","2017년11월_거주자 인구수","2017년11월_세대수","2017년11월_세대당 인구","2017년12월_거주자 인구수","2017년12월_세대수","2017년12월_세대당 인구"
"대구광역시 서구 (2717000000)","196,488","86,044","          2.28","196,052","85,972","          2.28","195,430","85,839","          2.28","195,020","85,745","          2.27","194,552","85,658","          2.27","194,154","85,619","          2.27","193,767","85,592","          2.26","193,124","85,474","          2.26","192,209","85,160","          2.26","191,403","84,986","          2.25","190,439","84,774","          2.25","189,691","84,625","          2.24"
"대구광역시 서구 내당1동(2717051000)","11,120","4,908","          2.27","11,139","4,943","          2.25","11,153","4,963","          2.25","11,174","4,981","          2.24","11,171","4,994","          2.24","11,168","5,009","          2.23","11,180","5,024","          2.23","11,129","5,012","          2.22","11,122","5,012","          2.22","11,063","4,999","          2.21","11,029","4,986","          2.21","11,009","4,983","          2.21"
"대구광역시 서구 내당2.3동(2717052500)","10,961","5,020","          2.18","10,992","5,029","          2.19","10,930","5,004","          2.18","10,891","4,998","          2.18","10,860","4,983","          2.18","10,862","4,987","          2.18","10,865","4,990","          2.18","10,820","4,976","          2.17","10,848","4,992","          2.17","10,801","4,977","          2.17","10,741","4,975","          2.16","10,722","4,985","          2.15"
"대구광역시 서구 내당4동(2717054000)","18,274","7,566","          2.42","18,204","7,546","          2.41","18,096","7,524","          2.41","18,061","7,515","          2.40","18,025","7,534","          2.39","17,978","7,539","          2.38","17,954","7,541","          2.38","17,875","7,526","          2.38","17,775","7,507","          2.37","17,755","7,515","          2.36","17,658","7,489","          2.36","17,605","7,492","          2.35"
"대구광역시 서구 비산1동(2717055000)","11,130","4,957","          2.25","11,068","4,941","          2.24","11,014","4,922","          2.24","10,977","4,918","          2.23","10,956","4,913","          2.23","10,914","4,909","          2.22","10,880","4,897","          2.22","10,843","4,881","          2.22","10,763","4,853","          2.22","10,685","4,834","          2.21","10,626","4,822","          2.20","10,574","4,819","          2.19"
"대구광역시 서구 비산2.3동(2717056500)","10,593","5,134","          2.06","10,577","5,120","          2.07","10,540","5,094","          2.07","10,499","5,085","          2.06","10,489","5,083","          2.06","10,476","5,094","          2.06","10,429","5,082","          2.05","10,421","5,091","          2.05","10,389","5,084","          2.04","10,371","5,083","          2.04","10,337","5,072","          2.04","10,290","5,064","          2.03"
"대구광역시 서구 비산4동(2717058000)","10,891","4,577","          2.38","10,873","4,574","          2.38","10,805","4,561","          2.37","10,768","4,548","          2.37","10,700","4,530","          2.36","10,671","4,524","          2.36","10,652","4,526","          2.35","10,617","4,531","          2.34","10,562","4,515","          2.34","10,535","4,511","          2.34","10,489","4,516","          2.32","10,434","4,497","          2.32"
"대구광역시 서구 비산5동(2717059000)","6,950","3,330","          2.09","6,971","3,341","          2.09","6,967","3,338","          2.09","6,977","3,344","          2.09","6,959","3,345","          2.08","6,952","3,338","          2.08","6,932","3,349","          2.07","6,918","3,358","          2.06","6,822","3,327","          2.05","6,749","3,310","          2.04","6,683","3,284","          2.04","6,667","3,289","          2.03"
"대구광역시 서구 비산6동(2717060000)","8,553","3,714","          2.30","8,503","3,698","          2.30","8,478","3,694","          2.30","8,466","3,692","          2.29","8,477","3,700","          2.29","8,438","3,694","          2.28","8,416","3,701","          2.27","8,384","3,702","          2.26","8,346","3,689","          2.26","8,310","3,684","          2.26","8,263","3,676","          2.25","8,217","3,662","          2.24"
"대구광역시 서구 비산7동(2717061000)","12,159","6,005","          2.02","12,145","6,001","          2.02","12,117","5,996","          2.02","12,113","5,996","          2.02","12,042","5,966","          2.02","11,991","5,949","          2.02","11,967","5,945","          2.01","11,886","5,916","          2.01","11,747","5,850","          2.01","11,639","5,821","          2.00","11,564","5,799","          1.99","11,521","5,787","          1.99"
"대구광역시 서구 평리1동(2717062000)","8,583","3,844","          2.23","8,584","3,854","          2.23","8,568","3,851","          2.22","8,533","3,842","          2.22","8,516","3,837","          2.22","8,503","3,836","          2.22","8,534","3,859","          2.21","8,503","3,839","          2.21","8,433","3,819","          2.21","8,394","3,801","          2.21","8,343","3,793","          2.20","8,277","3,772","          2.19"
"대구광역시 서구 평리2동(2717063000)","8,777","3,561","          2.46","8,731","3,557","          2.45","8,715","3,558","          2.45","8,736","3,565","          2.45","8,725","3,562","          2.45","8,712","3,556","          2.45","8,678","3,549","          2.45","8,663","3,546","          2.44","8,642","3,539","          2.44","8,607","3,529","          2.44","8,573","3,518","          2.44","8,560","3,503","          2.44"
