"행정구역","2015년01월_거주자 인구수","2015년01월_세대수","2015년01월_세대당 인구","2015년02월_거주자 인구수","2015년02월_세대수","2015년02월_세대당 인구","2015년03월_거주자 인구수","2015년03월_세대수","2015년03월_세대당 인구","2015년04월_거주자 인구수","2015년04월_세대수","2015년04월_세대당 인구","2015년05월_거주자 인구수","2015년05월_세대수","2015년05월_세대당 인구","2015년06월_거주자 인구수","2015년06월_세대수","2015년06월_세대당 인구","2015년07월_거주자 인구수","2015년07월_세대수","2015년07월_세대당 인구","2015년08월_거주자 인구수","2015년08월_세대수","2015년08월_세대당 인구","2015년09월_거주자 인구수","2015년09월_세대수","2015년09월_세대당 인구","2015년10월_거주자 인구수","2015년10월_세대수","2015년10월_세대당 인구","2015년11월_거주자 인구수","2015년11월_세대수","2015년11월_세대당 인구","2015년12월_거주자 인구수","2015년12월_세대수","2015년12월_세대당 인구"
"대구광역시 달성군 (2771000000)","184,145","68,304","          2.70","184,280","68,465","          2.69","184,959","68,969","          2.68","185,939","69,569","          2.67","187,123","70,239","          2.66","187,786","70,644","          2.66","188,306","70,957","          2.65","188,758","71,172","          2.65","189,144","71,454","          2.65","189,644","71,793","          2.64","190,505","72,197","          2.64","191,813","72,738","          2.64"
"대구광역시 달성군 화원읍(2771025000)","53,290","18,358","          2.90","53,040","18,281","          2.90","52,815","18,170","          2.91","52,538","18,111","          2.90","52,301","18,056","          2.90","52,274","18,057","          2.89","52,320","18,105","          2.89","52,296","18,121","          2.89","52,251","18,142","          2.88","52,161","18,144","          2.87","52,077","18,139","          2.87","52,036","18,144","          2.87"
"대구광역시 달성군 논공읍(2771025300)","3,545","1,657","          2.14","3,562","1,671","          2.13","3,508","1,655","          2.12","3,486","1,655","          2.11","3,439","1,635","          2.10","3,446","1,644","          2.10","3,441","1,653","          2.08","3,429","1,654","          2.07","3,428","1,654","          2.07","3,426","1,649","          2.08","3,422","1,650","          2.07","3,403","1,634","          2.08"
"대구광역시 달성군 논공읍공단출장소(2771025400)","19,277","7,301","          2.64","19,259","7,306","          2.64","19,243","7,300","          2.64","19,014","7,230","          2.63","18,786","7,172","          2.62","18,701","7,155","          2.61","18,668","7,159","          2.61","18,695","7,158","          2.61","18,587","7,141","          2.60","18,462","7,103","          2.60","18,336","7,090","          2.59","18,127","7,057","          2.57"
"대구광역시 달성군 다사읍(2771025600)","45,114","15,237","          2.96","45,087","15,254","          2.96","45,038","15,256","          2.95","45,044","15,280","          2.95","45,064","15,335","          2.94","45,051","15,329","          2.94","45,103","15,324","          2.94","45,208","15,358","          2.94","45,212","15,363","          2.94","45,188","15,355","          2.94","45,168","15,348","          2.94","45,084","15,341","          2.94"
"대구광역시 달성군 다사읍서재출장소(2771025700)","18,238","6,186","          2.95","18,265","6,209","          2.94","18,251","6,218","          2.94","18,286","6,232","          2.93","18,312","6,238","          2.94","18,321","6,258","          2.93","18,320","6,271","          2.92","18,355","6,291","          2.92","18,344","6,292","          2.92","18,336","6,292","          2.91","18,390","6,307","          2.92","18,538","6,378","          2.91"
"대구광역시 달성군 가창면(2771031000)","8,289","3,508","          2.36","8,300","3,515","          2.36","8,294","3,519","          2.36","8,310","3,519","          2.36","8,333","3,541","          2.35","8,340","3,545","          2.35","8,355","3,547","          2.36","8,349","3,543","          2.36","8,357","3,557","          2.35","8,397","3,580","          2.35","8,391","3,585","          2.34","8,397","3,574","          2.35"
"대구광역시 달성군 하빈면(2771033000)","4,298","2,035","          2.11","4,301","2,045","          2.10","4,303","2,054","          2.09","4,297","2,050","          2.10","4,295","2,050","          2.10","4,286","2,049","          2.09","4,284","2,052","          2.09","4,272","2,049","          2.08","4,274","2,052","          2.08","4,300","2,074","          2.07","4,291","2,073","          2.07","4,318","2,083","          2.07"
"대구광역시 달성군 옥포면(2771034000)","10,178","4,146","          2.45","10,145","4,153","          2.44","11,007","4,656","          2.36","11,796","5,063","          2.33","12,596","5,419","          2.32","13,117","5,695","          2.30","13,372","5,822","          2.30","13,595","5,919","          2.30","13,710","5,978","          2.29","13,775","5,998","          2.30","13,850","6,029","          2.30","13,884","6,051","          2.29"
"대구광역시 달성군 현풍면(2771036000)","11,626","4,977","          2.34","11,991","5,106","          2.35","12,151","5,189","          2.34","12,177","5,205","          2.34","12,176","5,222","          2.33","12,162","5,219","          2.33","12,229","5,266","          2.32","12,269","5,291","          2.32","12,655","5,476","          2.31","13,292","5,777","          2.30","13,568","5,922","          2.29","13,591","5,936","          2.29"
"대구광역시 달성군 유가면(2771037000)","2,635","1,261","          2.09","2,629","1,262","          2.08","2,653","1,284","          2.07","3,335","1,571","          2.12","4,183","1,917","          2.18","4,463","2,042","          2.19","4,563","2,079","          2.19","4,633","2,113","          2.19","4,696","2,134","          2.20","4,771","2,171","          2.20","5,504","2,429","          2.27","6,968","2,928","          2.38"
"대구광역시 달성군 구지면(2771038000)","7,655","3,638","          2.10","7,701","3,663","          2.10","7,696","3,668","          2.10","7,656","3,653","          2.10","7,638","3,654","          2.09","7,625","3,651","          2.09","7,651","3,679","          2.08","7,657","3,675","          2.08","7,630","3,665","          2.08","7,536","3,650","          2.06","7,508","3,625","          2.07","7,467","3,612","          2.07"
