"행정구역","2018년01월_거주자 인구수","2018년01월_세대수","2018년01월_세대당 인구","2018년02월_거주자 인구수","2018년02월_세대수","2018년02월_세대당 인구","2018년03월_거주자 인구수","2018년03월_세대수","2018년03월_세대당 인구","2018년04월_거주자 인구수","2018년04월_세대수","2018년04월_세대당 인구","2018년05월_거주자 인구수","2018년05월_세대수","2018년05월_세대당 인구","2018년06월_거주자 인구수","2018년06월_세대수","2018년06월_세대당 인구","2018년07월_거주자 인구수","2018년07월_세대수","2018년07월_세대당 인구","2018년08월_거주자 인구수","2018년08월_세대수","2018년08월_세대당 인구","2018년09월_거주자 인구수","2018년09월_세대수","2018년09월_세대당 인구","2018년10월_거주자 인구수","2018년10월_세대수","2018년10월_세대당 인구","2018년11월_거주자 인구수","2018년11월_세대수","2018년11월_세대당 인구","2018년12월_거주자 인구수","2018년12월_세대수","2018년12월_세대당 인구"
"대구광역시 수성구 (2726000000)","435,442","162,363","          2.68","435,090","162,610","          2.68","433,993","162,444","          2.67","433,201","162,453","          2.67","432,545","162,492","          2.66","432,295","162,643","          2.66","431,936","162,787","          2.65","431,273","162,935","          2.65","430,519","162,927","          2.64","429,968","162,987","          2.64","429,832","163,107","          2.64","429,645","163,280","          2.63"
"대구광역시 수성구 범어1동(2726051000)","17,721","6,290","          2.82","17,556","6,237","          2.81","17,383","6,167","          2.82","17,248","6,126","          2.82","17,127","6,084","          2.82","17,099","6,064","          2.82","17,020","6,051","          2.81","16,936","6,027","          2.81","16,910","6,028","          2.81","16,893","6,023","          2.80","16,842","6,007","          2.80","16,797","6,003","          2.80"
"대구광역시 수성구 범어2동(2726052000)","15,932","6,424","          2.48","16,008","6,493","          2.47","16,029","6,520","          2.46","16,050","6,557","          2.45","16,011","6,569","          2.44","16,047","6,590","          2.44","16,022","6,599","          2.43","16,030","6,614","          2.42","16,038","6,645","          2.41","16,007","6,644","          2.41","16,057","6,661","          2.41","16,025","6,656","          2.41"
"대구광역시 수성구 범어3동(2726053000)","14,658","5,155","          2.84","14,743","5,201","          2.83","14,716","5,202","          2.83","14,691","5,200","          2.83","14,653","5,200","          2.82","14,632","5,187","          2.82","14,564","5,167","          2.82","14,619","5,186","          2.82","14,590","5,188","          2.81","14,544","5,173","          2.81","14,522","5,165","          2.81","14,485","5,163","          2.81"
"대구광역시 수성구 범어4동(2726054000)","17,692","5,696","          3.11","17,788","5,740","          3.10","17,731","5,723","          3.10","17,703","5,725","          3.09","17,672","5,739","          3.08","17,733","5,760","          3.08","17,775","5,783","          3.07","17,801","5,791","          3.07","17,805","5,798","          3.07","18,087","5,871","          3.08","18,342","5,934","          3.09","18,730","6,028","          3.11"
"대구광역시 수성구 만촌1동(2726055000)","24,566","8,675","          2.83","24,587","8,702","          2.83","24,503","8,678","          2.82","24,450","8,673","          2.82","24,391","8,659","          2.82","24,339","8,649","          2.81","24,285","8,658","          2.80","24,196","8,647","          2.80","24,164","8,649","          2.79","24,093","8,658","          2.78","24,067","8,668","          2.78","23,949","8,646","          2.77"
"대구광역시 수성구 만촌2동(2726056000)","12,728","5,215","          2.44","12,785","5,235","          2.44","12,755","5,238","          2.44","12,767","5,247","          2.43","12,745","5,247","          2.43","12,715","5,245","          2.42","12,705","5,241","          2.42","12,666","5,247","          2.41","12,643","5,248","          2.41","12,619","5,259","          2.40","12,577","5,257","          2.39","12,548","5,263","          2.38"
"대구광역시 수성구 만촌3동(2726056100)","19,965","6,620","          3.02","19,931","6,627","          3.01","19,822","6,604","          3.00","19,738","6,588","          3.00","19,592","6,556","          2.99","19,498","6,539","          2.98","19,428","6,520","          2.98","19,318","6,495","          2.97","19,250","6,477","          2.97","19,171","6,455","          2.97","19,080","6,412","          2.98","18,964","6,378","          2.97"
"대구광역시 수성구 수성1가동(2726057000)","19,453","7,043","          2.76","19,425","7,047","          2.76","19,372","7,042","          2.75","19,351","7,047","          2.75","19,338","7,050","          2.74","19,341","7,054","          2.74","19,349","7,071","          2.74","19,339","7,077","          2.73","19,289","7,059","          2.73","19,231","7,055","          2.73","19,219","7,064","          2.72","19,137","7,049","          2.71"
"대구광역시 수성구 수성2.3가동(2726058000)","12,840","4,648","          2.76","12,857","4,660","          2.76","12,825","4,654","          2.76","12,770","4,637","          2.75","12,752","4,635","          2.75","12,723","4,633","          2.75","12,656","4,626","          2.74","12,630","4,624","          2.73","12,610","4,629","          2.72","12,597","4,635","          2.72","12,596","4,635","          2.72","12,583","4,639","          2.71"
"대구광역시 수성구 수성4가동(2726059000)","16,211","5,914","          2.74","16,180","5,910","          2.74","16,156","5,899","          2.74","16,144","5,906","          2.73","16,109","5,902","          2.73","16,050","5,899","          2.72","16,045","5,908","          2.72","16,011","5,906","          2.71","15,958","5,907","          2.70","15,850","5,891","          2.69","15,862","5,914","          2.68","15,853","5,918","          2.68"
"대구광역시 수성구 황금1동(2726060100)","23,145","7,530","          3.07","23,192","7,548","          3.07","23,169","7,544","          3.07","23,144","7,550","          3.07","23,636","7,737","          3.05","24,111","7,938","          3.04","24,413","8,057","          3.03","24,631","8,132","          3.03","24,664","8,159","          3.02","24,788","8,198","          3.02","24,887","8,233","          3.02","24,920","8,248","          3.02"
"대구광역시 수성구 황금2동(2726060200)","12,283","5,670","          2.17","12,306","5,699","          2.16","12,283","5,705","          2.15","12,236","5,684","          2.15","12,214","5,705","          2.14","12,245","5,738","          2.13","12,240","5,745","          2.13","12,255","5,788","          2.12","12,204","5,775","          2.11","12,200","5,775","          2.11","12,167","5,767","          2.11","12,094","5,761","          2.10"
