"행정구역","2018년01월_거주자 인구수","2018년01월_세대수","2018년01월_세대당 인구","2018년02월_거주자 인구수","2018년02월_세대수","2018년02월_세대당 인구","2018년03월_거주자 인구수","2018년03월_세대수","2018년03월_세대당 인구","2018년04월_거주자 인구수","2018년04월_세대수","2018년04월_세대당 인구","2018년05월_거주자 인구수","2018년05월_세대수","2018년05월_세대당 인구","2018년06월_거주자 인구수","2018년06월_세대수","2018년06월_세대당 인구","2018년07월_거주자 인구수","2018년07월_세대수","2018년07월_세대당 인구","2018년08월_거주자 인구수","2018년08월_세대수","2018년08월_세대당 인구","2018년09월_거주자 인구수","2018년09월_세대수","2018년09월_세대당 인구","2018년10월_거주자 인구수","2018년10월_세대수","2018년10월_세대당 인구","2018년11월_거주자 인구수","2018년11월_세대수","2018년11월_세대당 인구","2018년12월_거주자 인구수","2018년12월_세대수","2018년12월_세대당 인구"
"대구광역시 달서구 (2729000000)","574,345","222,061","          2.59","573,697","222,298","          2.58","572,912","222,449","          2.58","572,462","222,618","          2.57","572,029","222,935","          2.57","572,225","223,325","          2.56","572,179","223,732","          2.56","572,016","224,136","          2.55","571,979","224,491","          2.55","571,670","224,863","          2.54","571,480","225,221","          2.54","570,514","225,462","          2.53"
"대구광역시 달서구 성당동(2729051500)","25,165","10,574","          2.38","25,107","10,577","          2.37","25,063","10,569","          2.37","24,981","10,546","          2.37","25,004","10,579","          2.36","25,002","10,594","          2.36","24,968","10,597","          2.36","24,912","10,597","          2.35","24,899","10,593","          2.35","24,854","10,602","          2.34","24,822","10,607","          2.34","24,846","10,633","          2.34"
"대구광역시 달서구 두류1.2동(2729053500)","16,431","8,277","          1.99","16,417","8,294","          1.98","16,406","8,314","          1.97","16,426","8,357","          1.97","16,413","8,390","          1.96","16,358","8,378","          1.95","16,399","8,429","          1.95","16,422","8,447","          1.94","16,326","8,423","          1.94","16,100","8,345","          1.93","16,046","8,357","          1.92","15,972","8,346","          1.91"
"대구광역시 달서구 두류3동(2729055000)","9,863","4,310","          2.29","9,867","4,316","          2.29","9,820","4,312","          2.28","9,846","4,326","          2.28","9,796","4,313","          2.27","9,752","4,302","          2.27","9,715","4,299","          2.26","9,725","4,317","          2.25","9,688","4,320","          2.24","9,650","4,327","          2.23","9,590","4,308","          2.23","9,595","4,334","          2.21"
"대구광역시 달서구 감삼동(2729055500)","28,275","11,102","          2.55","28,158","11,081","          2.54","28,123","11,084","          2.54","28,060","11,090","          2.53","28,009","11,078","          2.53","27,981","11,038","          2.53","27,954","11,052","          2.53","27,995","11,096","          2.52","27,978","11,089","          2.52","27,915","11,093","          2.52","27,955","11,148","          2.51","27,865","11,154","          2.50"
"대구광역시 달서구 죽전동(2729056300)","15,391","6,783","          2.27","15,375","6,792","          2.26","15,401","6,809","          2.26","15,373","6,817","          2.26","15,321","6,823","          2.25","15,332","6,862","          2.23","15,324","6,869","          2.23","15,347","6,884","          2.23","15,351","6,900","          2.22","15,341","6,917","          2.22","15,318","6,938","          2.21","15,272","6,937","          2.20"
"대구광역시 달서구 장기동(2729056800)","17,184","6,459","          2.66","17,125","6,451","          2.65","17,112","6,461","          2.65","17,094","6,460","          2.65","17,076","6,463","          2.64","17,023","6,452","          2.64","17,004","6,468","          2.63","16,999","6,486","          2.62","16,966","6,498","          2.61","16,986","6,509","          2.61","16,972","6,509","          2.61","16,892","6,491","          2.60"
"대구광역시 달서구 용산1동(2729057100)","33,264","11,888","          2.80","33,208","11,894","          2.79","33,104","11,875","          2.79","33,090","11,874","          2.79","33,081","11,897","          2.78","33,072","11,904","          2.78","33,095","11,947","          2.77","33,054","11,960","          2.76","33,047","11,983","          2.76","33,054","12,019","          2.75","33,056","12,046","          2.74","32,973","12,052","          2.74"
"대구광역시 달서구 용산2동(2729057200)","31,129","10,943","          2.84","31,102","10,955","          2.84","31,027","10,937","          2.84","31,008","10,949","          2.83","31,023","10,977","          2.83","30,977","10,983","          2.82","30,942","10,989","          2.82","30,846","11,006","          2.80","30,778","11,016","          2.79","30,767","11,043","          2.79","30,688","11,047","          2.78","30,649","11,061","          2.77"
"대구광역시 달서구 이곡1동(2729057600)","24,660","8,808","          2.80","24,580","8,814","          2.79","24,530","8,807","          2.79","24,561","8,835","          2.78","24,548","8,854","          2.77","24,558","8,871","          2.77","24,498","8,873","          2.76","24,426","8,861","          2.76","24,398","8,863","          2.75","24,348","8,869","          2.75","24,331","8,887","          2.74","24,295","8,903","          2.73"
"대구광역시 달서구 이곡2동(2729057700)","17,404","6,530","          2.67","17,387","6,536","          2.66","17,370","6,549","          2.65","17,381","6,555","          2.65","17,368","6,569","          2.64","17,348","6,572","          2.64","17,399","6,594","          2.64","17,382","6,614","          2.63","17,340","6,596","          2.63","17,307","6,604","          2.62","17,319","6,613","          2.62","17,220","6,609","          2.61"
"대구광역시 달서구 신당동(2729058500)","32,990","15,526","          2.12","32,984","15,586","          2.12","32,911","15,594","          2.11","32,820","15,584","          2.11","32,785","15,574","          2.11","32,719","15,571","          2.10","32,684","15,586","          2.10","32,689","15,630","          2.09","32,687","15,664","          2.09","32,591","15,669","          2.08","32,539","15,684","          2.07","32,448","15,700","          2.07"
"대구광역시 달서구 본리동(2729059000)","22,620","8,492","          2.66","22,622","8,509","          2.66","22,583","8,514","          2.65","22,581","8,516","          2.65","22,577","8,525","          2.65","22,569","8,521","          2.65","22,566","8,536","          2.64","22,535","8,538","          2.64","22,497","8,515","          2.64","22,517","8,530","          2.64","22,469","8,516","          2.64","22,432","8,526","          2.63"
"대구광역시 달서구 월성1동(2729060100)","44,953","13,543","          3.32","44,974","13,562","          3.32","44,885","13,557","          3.31","44,877","13,554","          3.31","44,827","13,554","          3.31","44,795","13,550","          3.31","44,704","13,528","          3.30","44,763","13,552","          3.30","44,690","13,533","          3.30","44,579","13,522","          3.30","44,576","13,507","          3.30","44,532","13,513","          3.30"
"대구광역시 달서구 월성2동(2729060200)","17,824","8,371","          2.13","17,796","8,381","          2.12","17,764","8,381","          2.12","17,743","8,381","          2.12","17,714","8,372","          2.12","17,668","8,375","          2.11","17,684","8,407","          2.10","17,672","8,413","          2.10","17,623","8,416","          2.09","17,551","8,399","          2.09","17,461","8,384","          2.08","17,399","8,389","          2.07"
"대구광역시 달서구 진천동(2729061500)","68,074","23,629","          2.88","68,280","23,724","          2.88","68,425","23,795","          2.88","68,518","23,834","          2.87","68,930","24,038","          2.87","69,693","24,331","          2.86","70,057","24,489","          2.86","70,302","24,603","          2.86","71,284","24,962","          2.86","72,224","25,303","          2.85","72,726","25,492","          2.85","72,930","25,603","          2.85"
