"행정구역","2012년01월_거주자 인구수","2012년01월_세대수","2012년01월_세대당 인구","2012년02월_거주자 인구수","2012년02월_세대수","2012년02월_세대당 인구","2012년03월_거주자 인구수","2012년03월_세대수","2012년03월_세대당 인구","2012년04월_거주자 인구수","2012년04월_세대수","2012년04월_세대당 인구","2012년05월_거주자 인구수","2012년05월_세대수","2012년05월_세대당 인구","2012년06월_거주자 인구수","2012년06월_세대수","2012년06월_세대당 인구","2012년07월_거주자 인구수","2012년07월_세대수","2012년07월_세대당 인구","2012년08월_거주자 인구수","2012년08월_세대수","2012년08월_세대당 인구","2012년09월_거주자 인구수","2012년09월_세대수","2012년09월_세대당 인구","2012년10월_거주자 인구수","2012년10월_세대수","2012년10월_세대당 인구","2012년11월_거주자 인구수","2012년11월_세대수","2012년11월_세대당 인구","2012년12월_거주자 인구수","2012년12월_세대수","2012년12월_세대당 인구"
"대구광역시 동구 (2714000000)","337,510","131,981","          2.56","337,822","132,312","          2.55","337,811","132,325","          2.55","337,890","132,427","          2.55","338,143","132,596","          2.55","338,285","132,780","          2.55","338,275","132,866","          2.55","338,299","133,001","          2.54","338,180","133,005","          2.54","338,331","133,109","          2.54","338,982","133,380","          2.54","338,783","133,460","          2.54"
"대구광역시 동구 신암1동(2714051000)","13,689","5,910","          2.32","13,644","5,902","          2.31","13,583","5,877","          2.31","13,538","5,868","          2.31","13,573","5,876","          2.31","13,539","5,865","          2.31","13,495","5,859","          2.30","13,449","5,839","          2.30","13,413","5,844","          2.30","13,335","5,824","          2.29","13,269","5,811","          2.28","13,187","5,790","          2.28"
"대구광역시 동구 신암2동(2714052000)","10,890","4,233","          2.57","10,929","4,262","          2.56","10,931","4,268","          2.56","10,896","4,264","          2.56","10,870","4,251","          2.56","10,873","4,252","          2.56","10,843","4,253","          2.55","10,825","4,243","          2.55","10,799","4,232","          2.55","10,769","4,236","          2.54","10,815","4,239","          2.55","10,817","4,238","          2.55"
"대구광역시 동구 신암3동(2714053000)","10,066","4,356","          2.31","10,037","4,357","          2.30","9,989","4,342","          2.30","9,958","4,341","          2.29","9,930","4,334","          2.29","9,863","4,317","          2.28","9,846","4,318","          2.28","9,881","4,334","          2.28","9,868","4,335","          2.28","9,863","4,340","          2.27","9,853","4,342","          2.27","9,885","4,340","          2.28"
"대구광역시 동구 신암4동(2714054000)","19,329","8,507","          2.27","19,272","8,489","          2.27","19,211","8,462","          2.27","19,180","8,448","          2.27","19,124","8,431","          2.27","19,101","8,426","          2.27","19,058","8,417","          2.26","19,077","8,443","          2.26","19,046","8,436","          2.26","18,992","8,399","          2.26","18,957","8,407","          2.25","18,878","8,404","          2.25"
"대구광역시 동구 신암5동(2714054100)","9,104","3,632","          2.51","9,114","3,653","          2.49","9,071","3,641","          2.49","9,064","3,647","          2.49","9,055","3,659","          2.47","9,069","3,675","          2.47","9,020","3,656","          2.47","9,000","3,655","          2.46","8,973","3,646","          2.46","8,970","3,648","          2.46","8,938","3,646","          2.45","8,954","3,650","          2.45"
"대구광역시 동구 신천1.2동(2714055500)","15,050","5,960","          2.53","15,019","5,965","          2.52","15,015","5,964","          2.52","14,986","5,955","          2.52","14,998","5,955","          2.52","14,982","5,948","          2.52","14,967","5,943","          2.52","14,979","5,956","          2.51","14,979","5,962","          2.51","14,961","5,939","          2.52","14,928","5,924","          2.52","14,901","5,943","          2.51"
"대구광역시 동구 신천3동(2714057000)","13,326","5,142","          2.59","13,314","5,153","          2.58","13,248","5,140","          2.58","13,209","5,126","          2.58","13,183","5,104","          2.58","13,176","5,122","          2.57","13,164","5,126","          2.57","13,126","5,099","          2.57","13,096","5,087","          2.57","13,062","5,067","          2.58","13,031","5,057","          2.58","12,970","5,043","          2.57"
"대구광역시 동구 신천4동(2714058000)","9,690","4,333","          2.24","9,700","4,327","          2.24","9,664","4,310","          2.24","9,669","4,317","          2.24","9,623","4,302","          2.24","9,618","4,295","          2.24","9,586","4,292","          2.23","9,584","4,304","          2.23","9,592","4,311","          2.23","9,579","4,302","          2.23","9,509","4,277","          2.22","9,478","4,270","          2.22"
"대구광역시 동구 효목1동(2714059000)","16,579","6,762","          2.45","16,593","6,768","          2.45","16,577","6,768","          2.45","16,496","6,759","          2.44","16,486","6,767","          2.44","16,439","6,758","          2.43","16,451","6,758","          2.43","16,406","6,760","          2.43","16,394","6,757","          2.43","16,357","6,763","          2.42","16,363","6,779","          2.41","16,315","6,781","          2.41"
"대구광역시 동구 효목2동(2714060000)","17,678","6,999","          2.53","17,649","7,015","          2.52","17,609","7,011","          2.51","17,597","7,013","          2.51","17,561","7,010","          2.51","17,552","7,018","          2.50","17,530","7,014","          2.50","17,525","7,022","          2.50","17,517","7,013","          2.50","17,491","7,013","          2.49","17,453","7,027","          2.48","17,414","7,034","          2.48"
"대구광역시 동구 도평동(2714061500)","5,818","2,193","          2.65","5,669","2,163","          2.62","5,525","2,126","          2.60","5,442","2,101","          2.59","5,453","2,108","          2.59","5,439","2,112","          2.58","5,420","2,108","          2.57","5,394","2,104","          2.56","5,409","2,115","          2.56","5,418","2,116","          2.56","5,372","2,107","          2.55","5,345","2,106","          2.54"
"대구광역시 동구 불로.봉무동(2714062000)","14,112","5,502","          2.56","14,122","5,515","          2.56","14,094","5,503","          2.56","14,080","5,489","          2.57","14,062","5,480","          2.57","14,067","5,489","          2.56","14,048","5,483","          2.56","13,980","5,469","          2.56","13,987","5,484","          2.55","14,460","5,643","          2.56","15,218","5,871","          2.59","15,441","5,936","          2.60"
"대구광역시 동구 지저동(2714064000)","11,832","4,708","          2.51","11,778","4,689","          2.51","11,790","4,695","          2.51","11,785","4,693","          2.51","11,774","4,700","          2.51","11,758","4,704","          2.50","11,757","4,705","          2.50","11,761","4,717","          2.49","11,728","4,706","          2.49","11,654","4,675","          2.49","11,628","4,680","          2.48","11,610","4,687","          2.48"
"대구광역시 동구 동촌동(2714065500)","14,286","5,761","          2.48","14,292","5,763","          2.48","14,293","5,776","          2.47","14,266","5,766","          2.47","14,265","5,769","          2.47","14,209","5,757","          2.47","14,240","5,773","          2.47","14,242","5,779","          2.46","14,256","5,783","          2.47","14,204","5,770","          2.46","14,200","5,782","          2.46","14,138","5,762","          2.45"
"대구광역시 동구 방촌동(2714067000)","21,429","7,667","          2.79","21,449","7,693","          2.79","21,561","7,730","          2.79","21,560","7,731","          2.79","21,560","7,733","          2.79","21,539","7,735","          2.78","21,513","7,744","          2.78","21,475","7,739","          2.77","21,425","7,730","          2.77","21,360","7,731","          2.76","21,390","7,735","          2.77","21,320","7,728","          2.76"
"대구광역시 동구 해안동(2714068500)","18,609","7,242","          2.57","18,545","7,250","          2.56","18,572","7,250","          2.56","18,637","7,271","          2.56","18,681","7,289","          2.56","18,706","7,308","          2.56","18,729","7,312","          2.56","18,710","7,319","          2.56","18,685","7,306","          2.56","18,631","7,300","          2.55","18,526","7,262","          2.55","18,509","7,266","          2.55"
"대구광역시 동구 안심1동(2714072000)","40,295","16,129","          2.50","41,369","16,468","          2.51","41,645","16,577","          2.51","41,890","16,668","          2.51","42,111","16,775","          2.51","42,279","16,848","          2.51","42,421","16,916","          2.51","42,635","17,032","          2.50","42,755","17,064","          2.51","42,889","17,116","          2.51","43,080","17,177","          2.51","43,142","17,200","          2.51"
"대구광역시 동구 안심2동(2714073000)","10,857","4,095","          2.65","10,846","4,110","          2.64","10,850","4,120","          2.63","10,837","4,130","          2.62","10,844","4,129","          2.63","10,833","4,134","          2.62","10,884","4,149","          2.62","10,894","4,142","          2.63","10,862","4,145","          2.62","10,852","4,149","          2.62","10,831","4,136","          2.62","10,810","4,124","          2.62"
"대구광역시 동구 안심3.4동(2714074500)","48,379","16,546","          2.92","48,093","16,487","          2.92","48,194","16,495","          2.92","48,418","16,583","          2.92","48,615","16,656","          2.92","48,847","16,735","          2.92","48,910","16,759","          2.92","48,980","16,780","          2.92","49,043","16,805","          2.92","49,125","16,848","          2.92","49,299","16,898","          2.92","49,363","16,937","          2.91"
"대구광역시 동구 공산동(2714076000)","16,492","6,304","          2.62","16,388","6,283","          2.61","16,389","6,270","          2.61","16,382","6,257","          2.62","16,375","6,268","          2.61","16,396","6,282","          2.61","16,393","6,281","          2.61","16,376","6,265","          2.61","16,353","6,244","          2.62","16,359","6,230","          2.63","16,322","6,223","          2.62","16,306","6,221","          2.62"
