"행정구역","2014년01월_거주자 인구수","2014년01월_세대수","2014년01월_세대당 인구","2014년02월_거주자 인구수","2014년02월_세대수","2014년02월_세대당 인구","2014년03월_거주자 인구수","2014년03월_세대수","2014년03월_세대당 인구","2014년04월_거주자 인구수","2014년04월_세대수","2014년04월_세대당 인구","2014년05월_거주자 인구수","2014년05월_세대수","2014년05월_세대당 인구","2014년06월_거주자 인구수","2014년06월_세대수","2014년06월_세대당 인구","2014년07월_거주자 인구수","2014년07월_세대수","2014년07월_세대당 인구","2014년08월_거주자 인구수","2014년08월_세대수","2014년08월_세대당 인구","2014년09월_거주자 인구수","2014년09월_세대수","2014년09월_세대당 인구","2014년10월_거주자 인구수","2014년10월_세대수","2014년10월_세대당 인구","2014년11월_거주자 인구수","2014년11월_세대수","2014년11월_세대당 인구","2014년12월_거주자 인구수","2014년12월_세대수","2014년12월_세대당 인구"
"대구광역시 달서구 (2729000000)","606,985","219,650","          2.76","605,924","219,700","          2.76","605,571","219,905","          2.75","604,970","219,839","          2.75","604,441","219,823","          2.75","604,126","219,891","          2.75","603,890","220,096","          2.74","603,651","220,199","          2.74","602,651","220,169","          2.74","602,856","220,516","          2.73","603,484","221,011","          2.73","603,516","221,433","          2.73"
"대구광역시 달서구 성당동(2729051500)","26,675","10,593","          2.52","26,560","10,571","          2.51","26,579","10,615","          2.50","26,682","10,674","          2.50","26,669","10,674","          2.50","26,698","10,679","          2.50","26,751","10,705","          2.50","26,673","10,689","          2.50","26,710","10,722","          2.49","26,716","10,743","          2.49","26,689","10,728","          2.49","26,689","10,747","          2.48"
"대구광역시 달서구 두류1.2동(2729053500)","17,968","8,276","          2.17","17,955","8,288","          2.17","17,920","8,292","          2.16","17,864","8,274","          2.16","17,800","8,243","          2.16","17,811","8,267","          2.15","17,729","8,245","          2.15","17,780","8,268","          2.15","17,783","8,294","          2.14","17,825","8,336","          2.14","17,839","8,346","          2.14","17,803","8,340","          2.13"
"대구광역시 달서구 두류3동(2729055000)","10,816","4,368","          2.48","10,784","4,369","          2.47","10,731","4,364","          2.46","10,681","4,344","          2.46","10,680","4,347","          2.46","10,678","4,369","          2.44","10,681","4,378","          2.44","10,691","4,388","          2.44","10,676","4,379","          2.44","10,666","4,395","          2.43","10,632","4,391","          2.42","10,578","4,383","          2.41"
"대구광역시 달서구 감삼동(2729055500)","29,970","10,843","          2.76","29,890","10,822","          2.76","29,929","10,857","          2.76","29,864","10,858","          2.75","29,834","10,849","          2.75","29,814","10,838","          2.75","29,820","10,844","          2.75","29,799","10,847","          2.75","29,728","10,829","          2.75","29,675","10,803","          2.75","29,658","10,816","          2.74","29,629","10,834","          2.73"
"대구광역시 달서구 죽전동(2729056300)","16,793","6,815","          2.46","16,827","6,844","          2.46","16,820","6,861","          2.45","16,835","6,881","          2.45","16,810","6,872","          2.45","16,808","6,869","          2.45","16,817","6,885","          2.44","16,791","6,880","          2.44","16,744","6,889","          2.43","16,691","6,892","          2.42","16,766","6,920","          2.42","16,784","6,940","          2.42"
"대구광역시 달서구 장기동(2729056800)","18,681","6,561","          2.85","18,676","6,571","          2.84","18,725","6,603","          2.84","18,667","6,579","          2.84","18,594","6,580","          2.83","18,530","6,570","          2.82","18,509","6,576","          2.81","18,484","6,563","          2.82","18,443","6,559","          2.81","18,414","6,551","          2.81","18,452","6,581","          2.80","18,449","6,579","          2.80"
"대구광역시 달서구 용산1동(2729057100)","35,727","11,918","          3.00","35,523","11,893","          2.99","35,482","11,893","          2.98","35,490","11,902","          2.98","35,536","11,928","          2.98","35,542","11,939","          2.98","35,508","11,952","          2.97","35,489","11,951","          2.97","35,454","11,950","          2.97","35,493","11,971","          2.96","35,422","11,967","          2.96","35,400","11,977","          2.96"
"대구광역시 달서구 용산2동(2729057200)","34,203","11,300","          3.03","34,110","11,295","          3.02","34,032","11,300","          3.01","33,959","11,291","          3.01","33,936","11,308","          3.00","33,911","11,312","          3.00","33,877","11,316","          2.99","33,834","11,308","          2.99","33,781","11,316","          2.99","33,755","11,329","          2.98","33,694","11,315","          2.98","33,658","11,336","          2.97"
"대구광역시 달서구 이곡1동(2729057600)","27,218","9,073","          3.00","27,200","9,090","          2.99","27,157","9,094","          2.99","27,186","9,113","          2.98","27,175","9,117","          2.98","27,142","9,120","          2.98","27,096","9,124","          2.97","27,087","9,137","          2.96","27,034","9,122","          2.96","27,028","9,135","          2.96","26,950","9,121","          2.95","26,921","9,134","          2.95"
"대구광역시 달서구 이곡2동(2729057700)","19,326","6,654","          2.90","19,275","6,642","          2.90","19,251","6,648","          2.90","19,183","6,639","          2.89","19,157","6,625","          2.89","19,133","6,630","          2.89","19,171","6,643","          2.89","19,156","6,657","          2.88","19,099","6,656","          2.87","19,107","6,663","          2.87","19,093","6,672","          2.86","19,081","6,673","          2.86"
"대구광역시 달서구 신당동(2729058500)","37,478","15,935","          2.35","37,364","15,956","          2.34","37,379","15,981","          2.34","37,278","15,942","          2.34","37,252","15,958","          2.33","37,201","15,953","          2.33","37,108","15,947","          2.33","37,061","15,943","          2.32","37,032","15,940","          2.32","36,943","15,930","          2.32","36,968","15,980","          2.31","36,947","16,007","          2.31"
"대구광역시 달서구 본리동(2729059000)","24,678","8,857","          2.79","24,665","8,861","          2.78","24,703","8,848","          2.79","24,691","8,852","          2.79","24,662","8,846","          2.79","24,620","8,835","          2.79","24,627","8,855","          2.78","24,610","8,856","          2.78","24,627","8,863","          2.78","24,620","8,864","          2.78","24,619","8,863","          2.78","24,676","8,894","          2.77"
"대구광역시 달서구 월성1동(2729060100)","40,122","11,658","          3.44","40,177","11,673","          3.44","40,207","11,695","          3.44","40,192","11,710","          3.43","40,142","11,695","          3.43","40,140","11,699","          3.43","40,150","11,696","          3.43","40,165","11,693","          3.43","40,069","11,670","          3.43","40,777","11,913","          3.42","41,800","12,279","          3.40","42,195","12,420","          3.40"
"대구광역시 달서구 월성2동(2729060200)","20,179","8,494","          2.38","20,139","8,495","          2.37","20,154","8,523","          2.36","20,102","8,512","          2.36","20,067","8,510","          2.36","20,068","8,510","          2.36","20,060","8,525","          2.35","20,023","8,519","          2.35","19,967","8,508","          2.35","19,914","8,498","          2.34","19,851","8,498","          2.34","19,773","8,493","          2.33"
"대구광역시 달서구 진천동(2729061500)","61,176","20,215","          3.03","61,243","20,244","          3.03","61,182","20,244","          3.02","61,215","20,264","          3.02","61,271","20,293","          3.02","61,338","20,313","          3.02","61,405","20,331","          3.02","61,348","20,326","          3.02","61,265","20,326","          3.01","61,211","20,330","          3.01","61,132","20,326","          3.01","61,070","20,351","          3.00"
"대구광역시 달서구 상인1동(2729062400)","44,810","13,974","          3.21","44,747","13,980","          3.20","44,686","13,952","          3.20","44,639","13,934","          3.20","44,528","13,900","          3.20","44,501","13,905","          3.20","44,569","13,952","          3.19","44,576","13,979","          3.19","44,586","14,016","          3.18","44,530","14,030","          3.17","44,563","14,046","          3.17","44,555","14,054","          3.17"
"대구광역시 달서구 상인2동(2729062500)","24,393","9,190","          2.65","24,329","9,197","          2.65","24,297","9,196","          2.64","24,255","9,163","          2.65","24,223","9,147","          2.65","24,172","9,142","          2.64","24,108","9,153","          2.63","24,199","9,180","          2.64","24,110","9,157","          2.63","24,113","9,177","          2.63","24,046","9,158","          2.63","24,001","9,163","          2.62"
"대구광역시 달서구 상인3동(2729062600)","14,725","6,303","          2.34","14,672","6,300","          2.33","14,611","6,302","          2.32","14,551","6,283","          2.32","14,512","6,279","          2.31","14,497","6,289","          2.31","14,477","6,287","          2.30","14,447","6,284","          2.30","14,409","6,284","          2.29","14,370","6,266","          2.29","14,333","6,275","          2.28","14,369","6,311","          2.28"
"대구광역시 달서구 도원동(2729062800)","41,022","13,236","          3.10","40,874","13,226","          3.09","40,848","13,236","          3.09","40,827","13,236","          3.08","40,798","13,247","          3.08","40,799","13,246","          3.08","40,743","13,243","          3.08","40,747","13,262","          3.07","40,690","13,256","          3.07","40,717","13,273","          3.07","40,697","13,270","          3.07","40,639","13,276","          3.06"
"대구광역시 달서구 송현1동(2729063000)","23,004","9,847","          2.34","22,928","9,839","          2.33","22,933","9,832","          2.33","22,886","9,814","          2.33","22,960","9,846","          2.33","22,939","9,850","          2.33","22,871","9,836","          2.33","22,877","9,837","          2.33","22,766","9,814","          2.32","22,700","9,817","          2.31","22,707","9,821","          2.31","22,680","9,827","          2.31"
"대구광역시 달서구 송현2동(2729064000)","22,514","9,409","          2.39","22,469","9,402","          2.39","22,403","9,393","          2.39","22,369","9,388","          2.38","22,339","9,390","          2.38","22,297","9,387","          2.38","22,313","9,426","          2.37","22,318","9,448","          2.36","22,245","9,442","          2.36","22,134","9,413","          2.35","22,105","9,431","          2.34","22,131","9,458","          2.34"
"대구광역시 달서구 본동(2729065000)","15,507","6,131","          2.53","15,517","6,142","          2.53","15,542","6,176","          2.52","15,554","6,186","          2.51","15,496","6,169","          2.51","15,487","6,169","          2.51","15,500","6,177","          2.51","15,496","6,184","          2.51","15,433","6,177","          2.50","15,457","6,187","          2.50","15,468","6,207","          2.49","15,488","6,236","          2.48"
