"행정구역","2019년01월_거주자 인구수","2019년01월_세대수","2019년01월_세대당 인구","2019년02월_거주자 인구수","2019년02월_세대수","2019년02월_세대당 인구","2019년03월_거주자 인구수","2019년03월_세대수","2019년03월_세대당 인구","2019년04월_거주자 인구수","2019년04월_세대수","2019년04월_세대당 인구","2019년05월_거주자 인구수","2019년05월_세대수","2019년05월_세대당 인구","2019년06월_거주자 인구수","2019년06월_세대수","2019년06월_세대당 인구","2019년07월_거주자 인구수","2019년07월_세대수","2019년07월_세대당 인구","2019년08월_거주자 인구수","2019년08월_세대수","2019년08월_세대당 인구","2019년09월_거주자 인구수","2019년09월_세대수","2019년09월_세대당 인구","2019년10월_거주자 인구수","2019년10월_세대수","2019년10월_세대당 인구","2019년11월_거주자 인구수","2019년11월_세대수","2019년11월_세대당 인구","2019년12월_거주자 인구수","2019년12월_세대수","2019년12월_세대당 인구"
"대구광역시 남구 (2720000000)","147,878","72,122","          2.05","147,450","72,145","          2.04","147,137","72,137","          2.04","146,959","72,151","          2.04","146,682","72,238","          2.03","146,370","72,203","          2.03","146,028","72,155","          2.02","145,917","72,210","          2.02","145,856","72,257","          2.02","145,835","72,365","          2.02","145,862","72,485","          2.01","145,779","72,581","          2.01"
"대구광역시 남구 이천동(2720051500)","13,378","5,872","          2.28","13,358","5,867","          2.28","13,339","5,842","          2.28","13,327","5,829","          2.29","13,249","5,805","          2.28","13,195","5,776","          2.28","13,103","5,728","          2.29","13,043","5,700","          2.29","12,987","5,677","          2.29","12,906","5,651","          2.28","12,857","5,629","          2.28","12,750","5,588","          2.28"
"대구광역시 남구 봉덕1동(2720053000)","9,169","4,812","          1.91","9,161","4,823","          1.90","9,168","4,849","          1.89","9,163","4,857","          1.89","9,188","4,881","          1.88","9,175","4,882","          1.88","9,210","4,908","          1.88","9,204","4,921","          1.87","9,159","4,907","          1.87","9,130","4,904","          1.86","9,124","4,914","          1.86","9,111","4,930","          1.85"
"대구광역시 남구 봉덕2동(2720054000)","10,586","4,470","          2.37","10,521","4,448","          2.37","10,467","4,417","          2.37","10,433","4,396","          2.37","10,411","4,394","          2.37","10,423","4,396","          2.37","10,377","4,388","          2.36","10,441","4,414","          2.37","10,657","4,527","          2.35","10,734","4,571","          2.35","10,761","4,579","          2.35","10,785","4,593","          2.35"
"대구광역시 남구 봉덕3동(2720055000)","16,000","7,460","          2.14","15,993","7,479","          2.14","15,948","7,466","          2.14","15,958","7,481","          2.13","15,958","7,513","          2.12","15,934","7,524","          2.12","15,911","7,538","          2.11","15,930","7,576","          2.10","15,934","7,572","          2.10","16,139","7,674","          2.10","16,457","7,817","          2.11","16,695","7,933","          2.10"
"대구광역시 남구 대명1동(2720056000)","11,727","5,463","          2.15","11,689","5,452","          2.14","11,655","5,454","          2.14","11,622","5,458","          2.13","11,611","5,462","          2.13","11,619","5,488","          2.12","11,603","5,497","          2.11","11,602","5,504","          2.11","11,641","5,530","          2.11","11,629","5,536","          2.10","11,601","5,533","          2.10","11,598","5,547","          2.09"
"대구광역시 남구 대명2동(2720057100)","11,630","6,212","          1.87","11,626","6,233","          1.87","11,593","6,243","          1.86","11,564","6,249","          1.85","11,565","6,279","          1.84","11,548","6,270","          1.84","11,546","6,286","          1.84","11,518","6,277","          1.83","11,476","6,269","          1.83","11,462","6,266","          1.83","11,361","6,232","          1.82","11,320","6,209","          1.82"
"대구광역시 남구 대명3동(2720058600)","12,597","6,483","          1.94","12,515","6,467","          1.94","12,450","6,442","          1.93","12,347","6,383","          1.93","12,081","6,285","          1.92","11,770","6,158","          1.91","11,564","6,066","          1.91","11,469","6,026","          1.90","11,400","6,001","          1.90","11,304","5,969","          1.89","11,186","5,921","          1.89","11,109","5,904","          1.88"
"대구광역시 남구 대명4동(2720059000)","11,190","5,528","          2.02","11,202","5,556","          2.02","11,216","5,581","          2.01","11,236","5,604","          2.00","11,306","5,645","          2.00","11,341","5,667","          2.00","11,356","5,690","          2.00","11,336","5,695","          1.99","11,353","5,711","          1.99","11,323","5,711","          1.98","11,299","5,708","          1.98","11,249","5,687","          1.98"
"대구광역시 남구 대명5동(2720060000)","8,068","4,252","          1.90","8,125","4,302","          1.89","8,088","4,295","          1.88","8,075","4,292","          1.88","8,100","4,305","          1.88","8,175","4,342","          1.88","8,175","4,345","          1.88","8,181","4,361","          1.88","8,151","4,335","          1.88","8,140","4,331","          1.88","8,115","4,328","          1.88","8,090","4,336","          1.87"
"대구광역시 남구 대명6동(2720061000)","10,101","5,025","          2.01","9,872","4,933","          2.00","9,670","4,847","          2.00","9,617","4,830","          1.99","9,617","4,845","          1.98","9,645","4,862","          1.98","9,598","4,844","          1.98","9,616","4,845","          1.98","9,555","4,819","          1.98","9,554","4,831","          1.98","9,560","4,834","          1.98","9,584","4,850","          1.98"
"대구광역시 남구 대명9동(2720064000)","15,521","7,549","          2.06","15,516","7,573","          2.05","15,591","7,635","          2.04","15,637","7,665","          2.04","15,648","7,707","          2.03","15,651","7,731","          2.02","15,702","7,760","          2.02","15,705","7,782","          2.02","15,717","7,804","          2.01","15,734","7,825","          2.01","15,717","7,855","          2.00","15,702","7,870","          2.00"
"대구광역시 남구 대명10동(2720065000)","9,332","4,652","          2.01","9,333","4,667","          2.00","9,387","4,704","          2.00","9,394","4,725","          1.99","9,382","4,722","          1.99","9,359","4,718","          1.98","9,352","4,735","          1.98","9,316","4,724","          1.97","9,297","4,729","          1.97","9,297","4,741","          1.96","9,316","4,763","          1.96","9,306","4,766","          1.95"
"대구광역시 남구 대명11동(2720066000)","8,579","4,344","          1.97","8,539","4,345","          1.97","8,565","4,362","          1.96","8,586","4,382","          1.96","8,566","4,395","          1.95","8,535","4,389","          1.94","8,531","4,370","          1.95","8,556","4,385","          1.95","8,529","4,376","          1.95","8,483","4,355","          1.95","8,508","4,372","          1.95","8,480","4,368","          1.94"
