"행정구역","2019년01월_거주자 인구수","2019년01월_세대수","2019년01월_세대당 인구","2019년02월_거주자 인구수","2019년02월_세대수","2019년02월_세대당 인구","2019년03월_거주자 인구수","2019년03월_세대수","2019년03월_세대당 인구","2019년04월_거주자 인구수","2019년04월_세대수","2019년04월_세대당 인구","2019년05월_거주자 인구수","2019년05월_세대수","2019년05월_세대당 인구","2019년06월_거주자 인구수","2019년06월_세대수","2019년06월_세대당 인구","2019년07월_거주자 인구수","2019년07월_세대수","2019년07월_세대당 인구","2019년08월_거주자 인구수","2019년08월_세대수","2019년08월_세대당 인구","2019년09월_거주자 인구수","2019년09월_세대수","2019년09월_세대당 인구","2019년10월_거주자 인구수","2019년10월_세대수","2019년10월_세대당 인구","2019년11월_거주자 인구수","2019년11월_세대수","2019년11월_세대당 인구","2019년12월_거주자 인구수","2019년12월_세대수","2019년12월_세대당 인구"
"대구광역시 수성구 (2726000000)","429,503","163,491","          2.63","429,409","163,724","          2.62","428,812","163,747","          2.62","428,469","163,880","          2.61","427,928","164,100","          2.61","427,380","164,082","          2.60","426,942","164,116","          2.60","426,412","164,109","          2.60","426,038","164,141","          2.60","425,928","164,273","          2.59","425,891","164,309","          2.59","425,530","164,520","          2.59"
"대구광역시 수성구 범어1동(2726051000)","16,799","6,006","          2.80","16,799","6,006","          2.80","16,771","5,989","          2.80","16,762","5,995","          2.80","16,732","5,999","          2.79","16,708","6,002","          2.78","16,674","6,008","          2.78","16,662","6,011","          2.77","16,643","6,008","          2.77","16,633","6,008","          2.77","16,655","6,010","          2.77","16,603","6,009","          2.76"
"대구광역시 수성구 범어2동(2726052000)","15,949","6,655","          2.40","15,929","6,656","          2.39","15,887","6,647","          2.39","15,814","6,615","          2.39","15,750","6,611","          2.38","15,668","6,603","          2.37","15,601","6,591","          2.37","15,569","6,597","          2.36","15,520","6,593","          2.35","15,500","6,591","          2.35","15,462","6,575","          2.35","15,432","6,574","          2.35"
"대구광역시 수성구 범어3동(2726053000)","14,472","5,155","          2.81","14,475","5,157","          2.81","14,440","5,145","          2.81","14,435","5,145","          2.81","14,438","5,164","          2.80","14,413","5,172","          2.79","14,400","5,165","          2.79","14,403","5,174","          2.78","14,762","5,302","          2.78","15,570","5,589","          2.79","16,033","5,752","          2.79","16,215","5,834","          2.78"
"대구광역시 수성구 범어4동(2726054000)","18,897","6,079","          3.11","19,106","6,148","          3.11","19,074","6,143","          3.10","19,039","6,136","          3.10","18,985","6,146","          3.09","19,010","6,147","          3.09","19,023","6,155","          3.09","19,066","6,165","          3.09","19,117","6,183","          3.09","19,139","6,180","          3.10","19,117","6,168","          3.10","19,020","6,151","          3.09"
"대구광역시 수성구 만촌1동(2726055000)","23,925","8,660","          2.76","23,894","8,650","          2.76","23,890","8,663","          2.76","23,879","8,682","          2.75","23,834","8,689","          2.74","23,867","8,701","          2.74","23,839","8,705","          2.74","23,845","8,723","          2.73","23,853","8,737","          2.73","23,787","8,744","          2.72","23,723","8,726","          2.72","23,675","8,731","          2.71"
"대구광역시 수성구 만촌2동(2726056000)","12,535","5,265","          2.38","12,532","5,264","          2.38","12,461","5,247","          2.37","12,433","5,259","          2.36","12,394","5,260","          2.36","12,388","5,266","          2.35","12,389","5,270","          2.35","12,290","5,225","          2.35","12,171","5,183","          2.35","12,010","5,114","          2.35","11,858","5,070","          2.34","11,803","5,066","          2.33"
"대구광역시 수성구 만촌3동(2726056100)","18,851","6,346","          2.97","18,820","6,352","          2.96","18,778","6,352","          2.96","18,693","6,334","          2.95","18,611","6,327","          2.94","18,536","6,298","          2.94","18,531","6,296","          2.94","18,508","6,284","          2.95","18,422","6,264","          2.94","18,475","6,275","          2.94","18,934","6,406","          2.96","19,601","6,607","          2.97"
"대구광역시 수성구 수성1가동(2726057000)","19,144","7,078","          2.70","19,109","7,083","          2.70","19,080","7,072","          2.70","19,086","7,077","          2.70","19,076","7,089","          2.69","19,045","7,091","          2.69","19,076","7,098","          2.69","19,056","7,104","          2.68","18,994","7,091","          2.68","18,969","7,097","          2.67","18,977","7,110","          2.67","18,927","7,115","          2.66"
"대구광역시 수성구 수성2.3가동(2726058000)","12,568","4,635","          2.71","12,541","4,638","          2.70","12,502","4,634","          2.70","12,463","4,622","          2.70","12,497","4,647","          2.69","12,489","4,660","          2.68","12,457","4,662","          2.67","12,443","4,667","          2.67","12,437","4,665","          2.67","12,402","4,637","          2.67","12,405","4,633","          2.68","12,396","4,644","          2.67"
"대구광역시 수성구 수성4가동(2726059000)","15,846","5,923","          2.68","15,766","5,911","          2.67","15,745","5,906","          2.67","15,749","5,916","          2.66","15,746","5,929","          2.66","15,753","5,938","          2.65","15,757","5,953","          2.65","15,721","5,948","          2.64","15,663","5,935","          2.64","15,637","5,940","          2.63","15,619","5,940","          2.63","15,606","5,948","          2.62"
"대구광역시 수성구 황금1동(2726060100)","24,918","8,262","          3.02","24,972","8,276","          3.02","24,906","8,272","          3.01","24,893","8,280","          3.01","24,830","8,276","          3.00","24,844","8,284","          3.00","24,798","8,280","          2.99","24,813","8,297","          2.99","24,782","8,283","          2.99","24,783","8,294","          2.99","24,780","8,294","          2.99","24,693","8,277","          2.98"
"대구광역시 수성구 황금2동(2726060200)","12,033","5,751","          2.09","11,891","5,702","          2.09","11,753","5,648","          2.08","11,638","5,607","          2.08","11,564","5,585","          2.07","11,473","5,555","          2.07","11,441","5,541","          2.06","11,435","5,555","          2.06","11,454","5,583","          2.05","11,413","5,574","          2.05","11,371","5,554","          2.05","11,358","5,565","          2.04"
"대구광역시 수성구 중동(2726061000)","10,796","5,346","          2.02","10,773","5,346","          2.02","10,720","5,339","          2.01","10,679","5,317","          2.01","10,649","5,314","          2.00","10,634","5,317","          2.00","10,591","5,304","          2.00","10,500","5,265","          1.99","10,426","5,227","          1.99","10,284","5,179","          1.99","10,253","5,184","          1.98","10,174","5,142","          1.98"
"대구광역시 수성구 상동(2726062000)","17,027","7,534","          2.26","16,955","7,523","          2.25","16,924","7,520","          2.25","16,938","7,535","          2.25","16,929","7,559","          2.24","16,918","7,567","          2.24","16,920","7,572","          2.23","16,872","7,572","          2.23","16,863","7,563","          2.23","16,840","7,580","          2.22","16,850","7,588","          2.22","16,863","7,629","          2.21"
"대구광역시 수성구 파동(2726063000)","14,655","6,026","          2.43","14,572","5,998","          2.43","14,548","5,996","          2.43","14,504","5,983","          2.42","14,410","5,945","          2.42","14,276","5,897","          2.42","14,155","5,835","          2.43","14,118","5,822","          2.42","14,051","5,805","          2.42","13,948","5,776","          2.41","13,827","5,713","          2.42","13,619","5,641","          2.41"
"대구광역시 수성구 두산동(2726064000)","14,130","6,294","          2.24","14,141","6,318","          2.24","14,150","6,315","          2.24","14,103","6,324","          2.23","14,091","6,341","          2.22","14,083","6,339","          2.22","14,070","6,334","          2.22","14,023","6,324","          2.22","14,001","6,311","          2.22","14,065","6,347","          2.22","14,035","6,347","          2.21","14,017","6,368","          2.20"
"대구광역시 수성구 지산1동(2726065100)","23,364","10,177","          2.30","23,265","10,193","          2.28","23,214","10,207","          2.27","23,173","10,227","          2.27","23,194","10,263","          2.26","23,170","10,258","          2.26","23,117","10,272","          2.25","23,052","10,284","          2.24","23,011","10,299","          2.23","23,051","10,331","          2.23","23,070","10,340","          2.23","23,024","10,342","          2.23"
