"행정구역","2018년01월_거주자 인구수","2018년01월_세대수","2018년01월_세대당 인구","2018년02월_거주자 인구수","2018년02월_세대수","2018년02월_세대당 인구","2018년03월_거주자 인구수","2018년03월_세대수","2018년03월_세대당 인구","2018년04월_거주자 인구수","2018년04월_세대수","2018년04월_세대당 인구","2018년05월_거주자 인구수","2018년05월_세대수","2018년05월_세대당 인구","2018년06월_거주자 인구수","2018년06월_세대수","2018년06월_세대당 인구","2018년07월_거주자 인구수","2018년07월_세대수","2018년07월_세대당 인구","2018년08월_거주자 인구수","2018년08월_세대수","2018년08월_세대당 인구","2018년09월_거주자 인구수","2018년09월_세대수","2018년09월_세대당 인구","2018년10월_거주자 인구수","2018년10월_세대수","2018년10월_세대당 인구","2018년11월_거주자 인구수","2018년11월_세대수","2018년11월_세대당 인구","2018년12월_거주자 인구수","2018년12월_세대수","2018년12월_세대당 인구"
"대구광역시 달성군 (2771000000)","243,643","95,691","          2.55","244,496","96,134","          2.54","245,330","96,528","          2.54","245,905","96,900","          2.54","246,547","97,280","          2.53","246,955","97,506","          2.53","247,501","97,782","          2.53","248,000","98,079","          2.53","248,289","98,327","          2.53","248,679","98,603","          2.52","249,144","98,847","          2.52","249,636","99,247","          2.52"
"대구광역시 달성군 화원읍(2771025000)","50,255","18,434","          2.73","50,392","18,522","          2.72","50,482","18,597","          2.71","50,512","18,640","          2.71","50,514","18,681","          2.70","50,517","18,683","          2.70","50,534","18,716","          2.70","50,486","18,730","          2.70","50,307","18,712","          2.69","50,272","18,743","          2.68","50,220","18,737","          2.68","50,142","18,779","          2.67"
"대구광역시 달성군 논공읍(2771025300)","3,191","1,618","          1.97","3,182","1,611","          1.98","3,182","1,615","          1.97","3,170","1,617","          1.96","3,164","1,617","          1.96","3,155","1,619","          1.95","3,141","1,615","          1.94","3,154","1,621","          1.95","3,152","1,625","          1.94","3,169","1,639","          1.93","3,303","1,698","          1.95","3,711","1,870","          1.98"
"대구광역시 달성군 논공읍공단출장소(2771025400)","15,122","6,303","          2.40","15,108","6,318","          2.39","15,043","6,308","          2.38","15,006","6,310","          2.38","14,952","6,305","          2.37","14,916","6,304","          2.37","14,896","6,297","          2.37","14,871","6,302","          2.36","14,816","6,289","          2.36","14,766","6,289","          2.35","14,738","6,303","          2.34","14,675","6,293","          2.33"
"대구광역시 달성군 다사읍(2771025600)","46,956","16,596","          2.83","47,110","16,675","          2.83","47,186","16,713","          2.82","47,232","16,757","          2.82","47,267","16,798","          2.81","47,302","16,831","          2.81","47,358","16,867","          2.81","47,303","16,856","          2.81","47,316","16,898","          2.80","47,300","16,927","          2.79","47,280","16,929","          2.79","47,444","17,036","          2.78"
"대구광역시 달성군 다사읍서재출장소(2771025700)","37,988","13,835","          2.75","38,213","13,917","          2.75","38,414","13,966","          2.75","38,556","14,025","          2.75","38,709","14,091","          2.75","38,813","14,115","          2.75","38,910","14,158","          2.75","39,044","14,195","          2.75","39,013","14,181","          2.75","39,020","14,187","          2.75","39,119","14,206","          2.75","39,092","14,200","          2.75"
"대구광역시 달성군 유가읍(2771025900)","0","0","          0.00","0","0","          0.00","27,254","10,149","          2.69","27,615","10,292","          2.68","28,109","10,447","          2.69","28,303","10,531","          2.69","28,619","10,637","          2.69","28,876","10,734","          2.69","29,045","10,800","          2.69","29,235","10,867","          2.69","29,405","10,909","          2.70","29,485","10,955","          2.69"
"대구광역시 달성군 옥포읍(2771026200)","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","23,252","9,791","          2.37","23,272","9,816","          2.37"
"대구광역시 달성군 현풍읍(2771026500)","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","20,823","10,224","          2.04","20,836","10,246","          2.03"
"대구광역시 달성군 가창면(2771031000)","8,075","3,585","          2.25","8,039","3,585","          2.24","8,058","3,605","          2.24","8,038","3,599","          2.23","8,033","3,619","          2.22","8,015","3,631","          2.21","7,980","3,624","          2.20","7,992","3,633","          2.20","7,970","3,626","          2.20","7,978","3,630","          2.20","7,992","3,631","          2.20","7,990","3,627","          2.20"
"대구광역시 달성군 하빈면(2771033000)","3,970","2,005","          1.98","3,961","2,005","          1.98","3,961","2,006","          1.97","3,953","2,002","          1.97","3,922","1,994","          1.97","3,896","1,983","          1.96","3,888","1,985","          1.96","3,899","1,994","          1.96","3,896","1,996","          1.95","3,878","1,986","          1.95","3,860","1,985","          1.94","3,831","1,984","          1.93"
"대구광역시 달성군 옥포면(2771034000)","22,294","9,392","          2.37","22,319","9,413","          2.37","22,382","9,442","          2.37","22,402","9,463","          2.37","22,413","9,466","          2.37","22,501","9,502","          2.37","22,523","9,517","          2.37","22,571","9,525","          2.37","22,873","9,636","          2.37","23,123","9,730","          2.38","0","0","          0.00","0","0","          0.00"
"대구광역시 달성군 현풍면(2771036000)","20,362","9,766","          2.08","20,412","9,794","          2.08","20,456","9,815","          2.08","20,448","9,852","          2.08","20,470","9,914","          2.06","20,530","9,956","          2.06","20,603","9,981","          2.06","20,707","10,080","          2.05","20,791","10,151","          2.05","20,801","10,180","          2.04","0","0","          0.00","0","0","          0.00"
"대구광역시 달성군 유가면(2771037000)","26,850","9,976","          2.69","27,004","10,045","          2.69","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00"
"대구광역시 달성군 구지면(2771038000)","8,580","4,181","          2.05","8,756","4,249","          2.06","8,912","4,312","          2.07","8,973","4,343","          2.07","8,994","4,348","          2.07","9,007","4,351","          2.07","9,049","4,385","          2.06","9,097","4,409","          2.06","9,110","4,413","          2.06","9,137","4,425","          2.06","9,152","4,434","          2.06","9,158","4,441","          2.06"
