일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2019년 09월 03일 09시,0,19.6,123.7,994,21,76,250,-,소형,북북서,9,null
2019년 09월 03일 09시,12,21.4,123.4,990,24,86,260,-,소형,북,16,50
2019년 09월 03일 09시,24,23.4,123.3,980,29,104,280,중,소형,북,19,110
2019년 09월 03일 09시,36,24.9,123.5,970,35,126,300,강,중형,북,14,140
2019년 09월 03일 09시,48,26.7,123.9,965,37,133,320,강,중형,북북동,17,170
2019년 09월 03일 09시,72,30.9,124.8,965,37,133,330,강,중형,북북동,20,260
2019년 09월 03일 09시,96,36.8,126,985,27,97,300,중,중형,북,28,370
2019년 09월 03일 09시,120,43.6,131.3,998,19,68,150,-,소형,북동,37,480
2019년 09월 03일 15시,0,20.6,123.8,990,24,86,250,-,소형,북,19,null
2019년 09월 03일 15시,12,22.5,123.7,985,27,97,270,중,소형,북,18,50
2019년 09월 03일 15시,24,24.3,123.6,975,32,115,290,중,소형,북,17,110
2019년 09월 03일 15시,36,25.6,123.6,965,37,133,310,강,중형,북,12,140
2019년 09월 03일 15시,48,27.6,124.1,965,37,133,320,강,중형,북북동,18,170
2019년 09월 03일 15시,72,32.3,124.9,970,35,126,320,강,중형,북,22,260
2019년 09월 03일 15시,96,38.4,126.9,990,24,86,260,-,소형,북북동,29,370
2019년 09월 03일 15시,120,44.6,134.1,998,19,68,0,-,-,북동,38,0
2019년 09월 03일 21시,0,21.5,124.2,985,27,97,260,중,소형,북동,10,null
2019년 09월 03일 21시,12,23.1,124.7,980,29,104,280,중,소형,북북동,15,50
2019년 09월 03일 21시,24,24.4,124.5,970,35,126,300,강,중형,북,12,110
2019년 09월 03일 21시,36,25.8,124.5,965,37,133,320,강,중형,북,13,140
2019년 09월 03일 21시,48,27.7,124.4,965,37,133,330,강,중형,북,18,170
2019년 09월 03일 21시,72,32.9,125.1,970,35,126,320,강,중형,북,24,260
2019년 09월 03일 21시,96,39.4,127.2,992,23,83,250,-,소형,북북동,31,370
2019년 09월 03일 21시,120,45.5,135.2,996,20,72,0,-,-,북동,39,0
2019년 09월 04일 03시,0,22.1,124.4,985,27,97,250,중,소형,북북동,12,null
2019년 09월 04일 03시,12,23.5,124.8,975,32,115,280,중,소형,북북동,13,50
2019년 09월 04일 03시,24,24.7,124.9,965,37,133,310,강,중형,북,11,110
2019년 09월 04일 03시,36,26.1,124.9,960,39,140,330,강,중형,북,13,140
2019년 09월 04일 03시,48,27.4,124.7,960,39,140,330,강,중형,북,12,170
2019년 09월 04일 03시,72,33.3,125.1,965,37,133,300,강,중형,북,27,260
2019년 09월 04일 03시,96,40.2,127.7,992,23,83,230,-,소형,북북동,34,370
2019년 09월 04일 03시,120,46.5,135.1,998,19,68,0,-,-,북동,38,0
2019년 09월 04일 09시,0,22.2,124.5,980,29,104,270,중,소형,북동,3,null
2019년 09월 04일 09시,12,23.8,124.9,975,32,115,300,중,중형,북북동,15,50
2019년 09월 04일 09시,24,25.2,124.9,970,35,126,350,강,중형,북,13,110
2019년 09월 04일 09시,36,26.4,124.9,960,39,140,380,강,중형,북,11,140
2019년 09월 04일 09시,48,28.3,124.8,960,39,140,380,강,중형,북,18,170
2019년 09월 04일 09시,72,34.8,125.5,970,35,126,350,강,중형,북,30,260
2019년 09월 04일 09시,96,42,129.3,992,23,83,230,-,소형,북북동,36,370
2019년 09월 04일 09시,120,48.9,138.5,998,19,68,0,-,-,북동,44,0
2019년 09월 04일 15시,0,22.3,124.8,980,29,104,280,중,소형,동북동,5,null
2019년 09월 04일 15시,12,23.6,125.3,975,32,115,330,중,중형,북북동,12,48
