일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2012년 08월 01일 21시,36,36,112.7,1000,-1,-4,0,-,-,서북서,28,0
2012년 08월 02일 00시,0,31.4,128.2,980,31,112,250,중,소형,서북서,32,0
2012년 08월 02일 00시,6,32.4,125.6,980,31,112,250,중,소형,서북서,44,100
2012년 08월 02일 00시,12,33.3,122.8,985,27,97,230,중,소형,서북서,48,150
2012년 08월 02일 00시,18,34.3,119.6,990,24,86,180,약,소형,서북서,52,200
2012년 08월 02일 00시,24,35.3,115.7,1000,-1,-4,0,-,-,서북서,62,0
2012년 08월 02일 03시,0,31.9,126.8,980,31,112,250,중,소형,서북서,48,0
2012년 08월 02일 03시,6,32.9,123.9,980,31,112,250,중,소형,서북서,49,100
2012년 08월 02일 03시,12,33.8,120.9,985,27,97,220,중,소형,서북서,48,150
2012년 08월 02일 03시,18,34.7,117.9,992,22,79,180,약,소형,서북서,50,200
2012년 08월 02일 03시,24,35.3,115.1,1000,-1,-4,0,-,-,서북서,43,0
2012년 08월 02일 06시,0,32.3,125.4,980,31,112,240,중,소형,서북서,46,0
2012년 08월 02일 06시,6,33.2,122.6,980,31,112,230,중,소형,서북서,47,70
2012년 08월 02일 06시,12,34.2,119.7,985,27,97,200,중,소형,서북서,48,150
2012년 08월 02일 06시,18,34.8,117,992,22,79,150,약,소형,서북서,44,200
2012년 08월 02일 06시,24,34.9,114.2,1002,-1,-4,0,-,-,서,42,0
2012년 08월 02일 09시,0,32.8,124.5,980,31,112,210,중,소형,서북서,34,0
2012년 08월 02일 09시,6,33.6,121.8,980,31,112,210,중,소형,서북서,44,70
2012년 08월 02일 09시,12,34.4,119.2,985,27,97,200,중,소형,서북서,43,150
2012년 08월 02일 09시,18,34.9,116.5,996,-1,-4,0,-,-,서,42,0
2012년 08월 02일 12시,0,33.4,123.4,980,31,112,210,중,소형,서북서,41,0
2012년 08월 02일 12시,6,34,121,985,27,97,180,중,소형,서북서,39,70
2012년 08월 02일 12시,12,34.6,118.6,990,24,86,160,약,소형,서북서,39,150
2012년 08월 02일 12시,18,35,116.1,996,-1,-4,0,-,-,서,38,0
2012년 08월 02일 15시,0,33.8,122.3,975,32,115,200,중,소형,서북서,37,0
2012년 08월 02일 15시,6,34.4,119.8,985,27,97,180,중,소형,서북서,39,70
2012년 08월 02일 15시,12,34.8,117.4,990,24,86,160,약,소형,서,39,150
2012년 08월 02일 15시,18,35.1,114.8,996,-1,-4,0,-,-,서,39,0
2012년 08월 02일 21시,0,34.4,120.5,975,32,115,180,중,소형,서북서,30,0
2012년 08월 02일 21시,6,35,117.9,990,24,86,130,약,소형,서북서,40,70
2012년 08월 02일 21시,12,35.5,115.3,1000,-1,-4,0,-,-,서,41,0
2012년 08월 03일 03시,0,34.8,119.2,985,27,97,180,중,소형,서북서,21,0
2012년 08월 03일 03시,24,37.1,115,1000,-1,-4,0,-,-,서북서,19,0
2012년 08월 03일 09시,0,35.7,118.6,992,22,79,100,약,소형,북북서,19,0
2012년 08월 03일 09시,24,38.5,115.6,1004,-1,-4,0,-,-,북서,17,0
2012년 08월 03일 15시,0,36.6,118,998,-1,-4,0,-,-,북북서,19,0
