일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2011년 07월 31일 09시,120,27.9,125.2,945,45,162,500,매우 강,대형,북서,15,700
2011년 07월 31일 15시,0,17.2,132.8,930,50,180,580,매우 강,대형,북북동,9,0
2011년 07월 31일 15시,24,19.5,132.6,930,50,180,580,매우 강,대형,북,11,150
2011년 07월 31일 15시,48,21.9,131.9,935,48,173,550,매우 강,대형,북북서,12,250
2011년 07월 31일 15시,72,23.7,129.9,940,46,166,520,매우 강,대형,북서,12,400
2011년 07월 31일 15시,96,25.2,127.4,945,45,162,500,매우 강,대형,서북서,13,550
2011년 07월 31일 15시,120,27,125.3,950,43,155,480,강,중형,북서,13,700
2011년 07월 31일 21시,0,17.7,133.5,930,50,180,580,매우 강,대형,북동,16,0
2011년 07월 31일 21시,24,19.7,133.3,930,50,180,580,매우 강,대형,북,10,150
2011년 07월 31일 21시,48,22.3,132.3,935,48,173,550,매우 강,대형,북북서,13,250
2011년 07월 31일 21시,72,23.8,129.7,940,46,166,520,매우 강,대형,서북서,14,400
2011년 07월 31일 21시,96,25.2,127.2,945,45,162,500,매우 강,대형,서북서,13,550
2011년 07월 31일 21시,120,26.8,124.6,950,43,155,480,강,중형,서북서,14,700
2011년 08월 01일 03시,0,18.5,133.5,930,50,180,580,매우 강,대형,북,15,0
2011년 08월 01일 03시,24,21.1,133.6,930,50,180,580,매우 강,대형,북,13,150
2011년 08월 01일 03시,48,23.3,132,935,48,173,550,매우 강,대형,북서,13,250
2011년 08월 01일 03시,72,24.8,129.6,940,46,166,520,매우 강,대형,서북서,13,400
2011년 08월 01일 03시,96,26,126.8,945,45,162,500,매우 강,대형,서북서,13,550
2011년 08월 01일 03시,120,27.5,124.2,950,43,155,480,강,중형,서북서,13,700
2011년 08월 01일 09시,0,18.9,133.6,935,48,173,530,매우 강,대형,북북동,8,0
2011년 08월 01일 09시,24,21.5,133.4,930,50,180,580,매우 강,대형,북,13,150
2011년 08월 01일 09시,48,23.7,131.7,935,48,173,530,매우 강,대형,북서,13,250
2011년 08월 01일 09시,72,25.2,129.3,940,46,166,500,매우 강,대형,서북서,13,400
2011년 08월 01일 09시,96,26.5,127.1,945,45,162,500,매우 강,대형,서북서,12,550
2011년 08월 01일 09시,120,28.1,124.8,950,43,155,450,강,중형,북서,12,700
2011년 08월 01일 15시,0,19.8,134,945,45,162,500,매우 강,대형,북북동,19,0
2011년 08월 01일 15시,24,21.8,133.2,945,45,162,500,매우 강,대형,북북서,10,150
2011년 08월 01일 15시,48,23.9,131.2,945,45,162,500,매우 강,대형,북서,13,250
2011년 08월 01일 15시,72,25.4,128.7,950,43,155,480,강,중형,서북서,13,400
2011년 08월 01일 15시,96,26.8,126.6,955,41,148,450,강,중형,북서,12,550
2011년 08월 01일 15시,120,28.3,124.7,960,40,144,420,강,중형,북서,11,700
2011년 08월 01일 21시,0,20.7,134.2,945,45,162,500,매우 강,대형,북북동,18,0
2011년 08월 01일 21시,24,22.6,133.1,945,45,162,500,매우 강,대형,북북서,10,150
2011년 08월 01일 21시,48,24.3,131.2,945,45,162,500,매우 강,대형,북서,12,250
2011년 08월 01일 21시,72,25.6,128.6,950,43,155,480,강,중형,서북서,13,400
2011년 08월 01일 21시,96,27,126.5,955,41,148,450,강,중형,서북서,11,550
2011년 08월 01일 21시,120,28.7,124.7,960,40,144,420,강,중형,북서,11,700
2011년 08월 02일 03시,0,21.5,134.2,945,45,162,500,매우 강,대형,북,15,0
2011년 08월 02일 03시,24,23.3,132.5,945,45,162,500,매우 강,대형,북서,12,150
2011년 08월 02일 03시,48,24.7,130.2,945,45,162,500,매우 강,대형,서북서,12,250
2011년 08월 02일 03시,72,26,128.1,950,43,155,480,강,중형,서북서,11,400
2011년 08월 02일 03시,96,27.4,126.1,955,41,148,430,강,중형,북서,11,550
2011년 08월 02일 03시,120,29.1,124.3,960,40,144,400,강,중형,북서,11,700
2011년 08월 02일 09시,0,22,134.1,945,45,162,500,매우 강,대형,북북서,10,0
2011년 08월 02일 09시,24,23.6,132.1,945,45,162,500,매우 강,대형,북서,12,150
2011년 08월 02일 09시,48,24.9,129.8,945,45,162,500,매우 강,대형,서북서,12,250
2011년 08월 02일 09시,72,26.3,127.4,950,43,155,480,강,중형,서북서,12,400
2011년 08월 02일 09시,96,27.7,125.4,955,41,148,430,강,중형,북서,11,550
2011년 08월 02일 09시,120,29.3,123.5,960,40,144,400,강,중형,북서,11,700
2011년 08월 02일 15시,0,22.7,134.1,945,45,162,500,매우 강,대형,북,13,0
2011년 08월 02일 15시,24,23.9,131.7,945,45,162,500,매우 강,대형,서북서,12,150
2011년 08월 02일 15시,48,25.1,129.3,945,45,162,500,매우 강,대형,서북서,12,250
2011년 08월 02일 15시,72,26.5,127.1,950,43,155,480,강,중형,서북서,12,400
2011년 08월 02일 15시,96,28,125,955,41,148,430,강,중형,북서,12,550
2011년 08월 02일 15시,120,29.5,123.1,960,40,144,400,강,중형,북서,11,700
2011년 08월 02일 21시,0,23.3,133.8,945,45,162,500,매우 강,대형,북북서,13,0
2011년 08월 02일 21시,24,24.2,131.3,945,45,162,500,매우 강,대형,서북서,12,150
2011년 08월 02일 21시,48,25.3,128.7,945,45,162,500,매우 강,대형,서북서,12,250
2011년 08월 02일 21시,72,26.6,126.5,950,43,155,480,강,중형,서북서,11,400
2011년 08월 02일 21시,96,28.1,124.5,955,41,148,430,강,중형,북서,11,550
2011년 08월 02일 21시,120,29.7,122.6,960,40,144,400,강,중형,북서,11,700
2011년 08월 03일 03시,0,23.8,133.3,945,45,162,500,매우 강,대형,북서,13,0
2011년 08월 03일 03시,24,24.5,130.7,945,45,162,500,매우 강,대형,서북서,12,150
2011년 08월 03일 03시,48,25.3,128.1,945,45,162,500,매우 강,대형,서북서,12,250
2011년 08월 03일 03시,72,26.8,125.7,950,43,155,480,강,중형,서북서,13,400
2011년 08월 03일 03시,96,28.5,123,955,41,148,430,강,중형,서북서,14,550
2011년 08월 03일 03시,120,30.9,121.3,960,40,144,400,강,중형,북북서,14,700
2011년 08월 03일 09시,0,24.2,132.8,945,45,162,500,매우 강,대형,서북서,12,0
2011년 08월 03일 09시,24,24.8,129.6,945,45,162,500,매우 강,대형,서,14,150
2011년 08월 03일 09시,48,25.7,126.4,945,45,162,500,매우 강,대형,서북서,14,250
2011년 08월 03일 09시,72,27.3,123.8,955,41,148,430,강,중형,서북서,14,400
2011년 08월 03일 09시,96,29.4,121.2,960,40,144,400,강,중형,북서,15,550
2011년 08월 03일 09시,120,32.5,119.8,970,36,130,350,강,중형,북북서,16,700
2011년 08월 03일 15시,0,24.3,132,945,45,162,500,매우 강,대형,서,14,0
2011년 08월 03일 15시,24,24.9,128.6,945,45,162,500,매우 강,대형,서,15,150
2011년 08월 03일 15시,48,25.8,125.4,945,45,162,500,매우 강,대형,서북서,15,250
2011년 08월 03일 15시,72,27.8,122.5,955,41,148,430,강,중형,북서,16,400
2011년 08월 03일 15시,96,30.5,120.1,960,40,144,400,강,중형,북서,16,550
2011년 08월 03일 15시,120,33.7,119.1,970,36,130,350,강,중형,북북서,16,700
2011년 08월 03일 21시,0,24.4,131.4,945,45,162,500,매우 강,대형,서,11,0
2011년 08월 03일 21시,24,25,128.2,945,45,162,500,매우 강,대형,서북서,14,150
2011년 08월 03일 21시,48,25.6,125.1,945,45,162,500,매우 강,대형,서북서,14,250
2011년 08월 03일 21시,72,27.6,122.6,955,41,148,430,강,중형,북서,14,400
2011년 08월 03일 21시,96,30.7,119.7,965,38,137,380,강,중형,북서,19,550
2011년 08월 03일 21시,120,34.6,118.7,980,31,112,300,중,중형,북북서,19,700
2011년 08월 04일 03시,0,24.5,130.5,945,45,162,500,매우 강,대형,서,16,0
2011년 08월 04일 03시,24,25.1,127.4,945,45,162,500,매우 강,대형,서북서,14,150
2011년 08월 04일 03시,48,26.3,124.5,945,45,162,500,매우 강,대형,서북서,14,250
2011년 08월 04일 03시,72,28.8,122,955,41,148,430,강,중형,북서,16,400
2011년 08월 04일 03시,96,32.1,119.3,970,36,130,350,강,중형,북서,19,550
2011년 08월 04일 03시,120,36.2,118.4,985,27,97,280,중,소형,북북서,20,700
2011년 08월 04일 09시,0,24.7,129.6,945,45,162,500,매우 강,대형,서북서,16,0
2011년 08월 04일 09시,24,25.2,127,945,45,162,500,매우 강,대형,서,12,150
2011년 08월 04일 09시,48,27,124.1,950,43,155,480,강,중형,서북서,15,250
2011년 08월 04일 09시,72,29.6,121.8,955,41,148,430,강,중형,북서,16,400
2011년 08월 04일 09시,96,33.1,119.8,980,31,112,330,중,중형,북북서,18,550
2011년 08월 04일 09시,120,37.4,118.3,990,24,86,280,약,소형,북북서,21,700
2011년 08월 04일 15시,0,24.8,129.1,945,45,162,500,매우 강,대형,서,9,0
2011년 08월 04일 15시,24,25.6,126.5,945,45,162,500,매우 강,대형,서북서,12,150
2011년 08월 04일 15시,48,27.8,124,950,43,155,480,강,중형,북서,15,250
2011년 08월 04일 15시,72,30.5,121.4,965,38,137,430,강,중형,북서,17,400
2011년 08월 04일 15시,96,34.4,119.7,980,31,112,330,중,중형,북북서,19,550
2011년 08월 04일 15시,120,38.1,117.9,995,20,72,250,약,소형,북북서,19,700
2011년 08월 04일 21시,0,24.8,128.7,945,45,162,500,매우 강,대형,서,7,0
2011년 08월 04일 21시,24,25.9,126.2,945,45,162,500,매우 강,대형,서북서,12,150
2011년 08월 04일 21시,48,28,124,950,43,155,450,강,중형,북서,14,250
2011년 08월 04일 21시,72,31.1,121.6,970,36,130,400,강,중형,북서,18,400
2011년 08월 04일 21시,96,35.2,119.8,980,31,112,300,중,중형,북북서,21,550
2011년 08월 04일 21시,120,39.6,119.1,995,20,72,250,약,소형,북,21,700
2011년 08월 05일 03시,0,25.1,128.1,945,45,162,500,매우 강,대형,서북서,12,0
2011년 08월 05일 03시,24,26.4,125.7,945,45,162,500,매우 강,대형,서북서,12,150
2011년 08월 05일 03시,48,28.8,123.4,950,43,155,450,강,중형,북서,15,250
2011년 08월 05일 03시,72,32,121.2,975,34,122,400,강,중형,북북서,18,400
2011년 08월 05일 03시,96,36.4,120.2,985,27,97,300,중,중형,북북서,21,550
2011년 08월 05일 03시,120,40.7,121.2,995,20,72,200,약,소형,북북동,21,700
2011년 08월 05일 09시,0,25.3,127.6,945,45,162,500,매우 강,대형,서북서,10,0
2011년 08월 05일 09시,24,27.1,125,945,45,162,500,매우 강,대형,북서,14,150
2011년 08월 05일 09시,48,29.8,122.5,950,43,155,450,강,중형,북서,17,250
2011년 08월 05일 09시,72,34,120.4,975,34,122,400,강,중형,북북서,22,400
2011년 08월 05일 09시,96,38.8,120.8,985,27,97,300,중,중형,북,23,550
2011년 08월 05일 09시,120,43.2,123.1,995,20,72,200,약,소형,북북동,23,700
2011년 08월 05일 15시,0,25.8,127.1,945,45,162,500,매우 강,대형,북서,13,0
2011년 08월 05일 15시,24,27.5,124.3,945,45,162,500,매우 강,대형,서북서,15,150
2011년 08월 05일 15시,48,30.9,122.3,950,43,155,450,강,중형,북북서,18,250
2011년 08월 05일 15시,72,35.6,120.9,970,36,130,400,강,중형,북북서,23,400
2011년 08월 05일 15시,96,40.6,121.6,985,27,97,300,중,중형,북,24,550
2011년 08월 05일 15시,120,45,125.1,995,20,72,200,약,소형,북동,24,700
2011년 08월 05일 21시,0,26.1,126.8,945,45,162,500,매우 강,대형,북서,8,0
2011년 08월 05일 21시,24,28.6,124.2,950,43,155,450,강,중형,북서,16,150
2011년 08월 05일 21시,48,32.2,122.3,955,41,148,430,강,중형,북북서,19,250
2011년 08월 05일 21시,72,37.4,120.6,975,34,122,400,강,중형,북북서,25,400
2011년 08월 05일 21시,96,42.2,122.4,985,27,97,300,중,중형,북북동,24,550
2011년 08월 05일 21시,120,45.9,127,995,-1,-4,0,-,-,북동,23,0
2011년 08월 06일 03시,0,26.4,126.5,950,43,155,450,강,중형,북서,8,0
2011년 08월 06일 03시,24,29.5,123.9,950,43,155,450,강,중형,북서,18,150
2011년 08월 06일 03시,48,33.9,122.1,960,40,144,410,강,중형,북북서,22,250
2011년 08월 06일 03시,72,38.9,120.8,980,31,112,380,중,중형,북북서,24,400
2011년 08월 06일 03시,96,43.5,123.8,985,27,97,300,중,중형,북북동,24,550
2011년 08월 06일 03시,120,46.4,128.6,995,-1,-4,0,-,-,동북동,21,0
2011년 08월 06일 09시,0,27.3,126.2,955,41,148,450,강,중형,북북서,18,0
2011년 08월 06일 09시,24,30.4,123.8,955,41,148,450,강,중형,북서,18,150
2011년 08월 06일 09시,48,34.8,121.8,960,40,144,400,강,중형,북북서,22,250
2011년 08월 06일 09시,72,40.2,121.8,980,31,112,350,중,중형,북,26,400
2011년 08월 06일 09시,96,44.5,125.6,985,27,97,300,중,중형,북동,24,550
2011년 08월 06일 09시,120,47.4,130.5,995,-1,-4,0,-,-,동북동,21,0
2011년 08월 06일 15시,0,28.5,125.3,955,41,148,430,강,중형,북서,27,0
2011년 08월 06일 15시,24,32.2,123.2,960,40,144,420,강,중형,북북서,20,150
2011년 08월 06일 15시,48,36.7,122,970,36,130,300,강,중형,북북서,22,250
2011년 08월 06일 15시,72,42.1,122.9,985,27,97,250,중,소형,북,26,400
2011년 08월 06일 15시,96,46.2,128.2,990,-1,-4,0,-,-,북동,26,0
2011년 08월 06일 18시,0,28.9,125,960,40,144,430,강,중형,북서,18,0
2011년 08월 06일 18시,12,30.8,124.1,965,38,137,430,강,중형,북북서,20,100
2011년 08월 06일 18시,24,33,123,970,36,130,420,강,중형,북북서,22,150
2011년 08월 06일 18시,36,35.6,122.3,970,36,130,410,강,중형,북북서,25,250
2011년 08월 06일 18시,48,38.3,121.9,980,31,112,350,중,중형,북,25,250
2011년 08월 06일 18시,60,40.6,122,985,27,97,250,중,소형,북,23,325
2011년 08월 06일 18시,72,43.1,122.5,990,24,86,200,약,소형,북북동,24,400
2011년 08월 06일 18시,96,46.7,128,998,-1,-4,0,-,-,북동,25,0
2011년 08월 06일 21시,0,29.3,124.9,960,40,144,430,강,중형,북북서,16,0
2011년 08월 06일 21시,12,31.3,123.9,965,38,137,430,강,중형,북북서,21,100
2011년 08월 06일 21시,24,33.8,122.7,970,36,130,400,강,중형,북북서,25,150
2011년 08월 06일 21시,36,36.5,122.2,970,36,130,380,강,중형,북북서,26,200
2011년 08월 06일 21시,48,38.9,121.9,980,31,112,350,중,중형,북,23,250
2011년 08월 06일 21시,60,41.4,122.1,985,27,97,250,중,소형,북,24,325
2011년 08월 06일 21시,72,43.7,123.2,990,24,86,200,약,소형,북북동,23,400
2011년 08월 06일 21시,96,47.1,128.9,998,-1,-4,0,-,-,동북동,25,0
2011년 08월 07일 00시,0,29.8,124.8,965,38,137,430,강,중형,북북서,19,0
