일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2015년 07월 06일 15시,96,20.7,143.1,935,49,176,400,매우강,중형,북서,19,460
2015년 07월 06일 15시,120,23.2,141,930,50,180,430,매우강,중형,북서,15,550
2015년 07월 06일 21시,0,11.9,158.4,965,37,133,310,강,중형,서북서,9,0
2015년 07월 06일 21시,24,13.8,153.1,955,40,144,330,강,중형,서북서,26,140
2015년 07월 06일 21시,48,16.1,149.4,945,45,162,360,매우강,중형,서북서,20,230
2015년 07월 06일 21시,72,18.9,145.4,935,49,176,380,매우강,중형,북서,22,320
2015년 07월 06일 21시,96,21.2,142.6,930,50,180,410,매우강,중형,북서,16,460
2015년 07월 06일 21시,120,24.6,140.6,925,51,184,440,매우강,중형,북북서,18,550
2015년 07월 07일 03시,0,12.6,156.8,955,40,144,330,강,중형,서북서,32,0
2015년 07월 07일 03시,24,14.4,152.4,950,43,155,350,강,중형,서북서,21,140
2015년 07월 07일 03시,48,17,148.7,945,45,162,370,매우강,중형,북서,20,230
2015년 07월 07일 03시,72,19.2,144.9,935,49,176,390,매우강,중형,서북서,20,320
2015년 07월 07일 03시,96,21,142.7,930,50,180,430,매우강,중형,북서,12,460
2015년 07월 07일 03시,120,22.5,140.8,925,51,184,450,매우강,중형,북서,11,550
2015년 07월 07일 09시,0,13.1,155.5,950,43,155,350,강,중형,서북서,25,0
2015년 07월 07일 09시,24,15.2,151.5,945,45,162,370,매우강,중형,서북서,20,140
2015년 07월 07일 09시,48,17.9,147.4,940,47,169,380,매우강,중형,북서,22,230
2015년 07월 07일 09시,72,20,143.9,935,49,176,400,매우강,중형,서북서,18,320
2015년 07월 07일 09시,96,21.3,142.3,930,50,180,430,매우강,중형,북서,9,460
2015년 07월 07일 09시,120,23,141,925,51,184,450,매우강,중형,북서,9,550
2015년 07월 07일 15시,0,13.6,154.5,940,47,169,350,매우강,중형,서북서,20,0
2015년 07월 07일 15시,24,15.7,150.5,930,50,180,380,매우강,중형,서북서,20,140
2015년 07월 07일 15시,48,18.1,146.4,920,53,191,400,매우강,중형,서북서,21,230
2015년 07월 07일 15시,72,20,143.1,910,56,202,450,매우강,중형,서북서,17,320
2015년 07월 07일 15시,96,21.6,141.9,915,55,198,430,매우강,중형,북서,9,460
2015년 07월 07일 15시,120,23.5,141.6,910,56,202,450,매우강,중형,북,9,550
2015년 07월 07일 21시,0,14.3,153.4,930,50,180,350,매우강,중형,서북서,24,0
2015년 07월 07일 21시,24,16.3,149.6,920,53,191,400,매우강,중형,서북서,19,140
2015년 07월 07일 21시,48,18.4,146,910,56,202,450,매우강,중형,서북서,18,230
2015년 07월 07일 21시,72,20,142.9,910,56,202,450,매우강,중형,서북서,15,320
2015년 07월 07일 21시,96,21.7,141.7,920,53,191,400,매우강,중형,북서,9,460
2015년 07월 07일 21시,120,24,140.9,915,55,198,420,매우강,중형,북북서,11,550
2015년 07월 08일 03시,0,15,152.3,925,51,184,350,매우강,중형,서북서,24,0
2015년 07월 08일 03시,24,17.2,148.1,915,55,198,400,매우강,중형,서북서,21,140
2015년 07월 08일 03시,48,18.8,144.8,910,56,202,450,매우강,중형,서북서,16,230
2015년 07월 08일 03시,72,19.6,141.8,910,56,202,450,매우강,중형,서북서,13,320
2015년 07월 08일 03시,96,20.6,141.2,920,53,191,400,매우강,중형,북북서,6,460
2015년 07월 08일 03시,120,22.1,140.6,915,55,198,420,매우강,중형,북북서,8,550
2015년 07월 08일 09시,0,15.6,151.1,925,51,184,370,매우강,중형,서북서,24,0
2015년 07월 08일 09시,24,17.6,147.1,920,53,191,400,매우강,중형,서북서,20,140
2015년 07월 08일 09시,48,19.1,143.4,920,53,191,400,매우강,중형,서북서,17,230
2015년 07월 08일 09시,72,20,141.8,925,51,184,370,매우강,중형,서북서,8,320
2015년 07월 08일 09시,96,21.1,141.1,930,50,180,360,매우강,중형,북북서,6,460
2015년 07월 08일 09시,120,22.7,140.6,935,49,176,350,매우강,중형,북북서,7,550
2015년 07월 08일 15시,0,15.4,149.8,935,49,176,370,매우강,중형,서,24,0
2015년 07월 08일 15시,24,17.7,145.7,930,50,180,390,매우강,중형,서북서,21,140
2015년 07월 08일 15시,48,18.6,142.7,930,50,180,390,매우강,중형,서북서,14,230
2015년 07월 08일 15시,72,19.3,140.8,940,47,169,360,매우강,중형,서북서,9,320
2015년 07월 08일 15시,96,20.5,140.1,945,45,162,340,매우강,중형,북북서,6,460
2015년 07월 08일 15시,120,22.5,139.9,950,43,155,330,강,중형,북,9,550
2015년 07월 08일 21시,0,16,149.1,935,49,176,370,매우강,중형,북서,17,0
2015년 07월 08일 21시,24,18.1,144.4,930,50,180,390,매우강,중형,서북서,22,140
2015년 07월 08일 21시,48,18.8,141.9,935,49,176,370,매우강,중형,서북서,12,230
2015년 07월 08일 21시,72,19.6,140.1,945,45,162,350,매우강,중형,서북서,8,320
2015년 07월 08일 21시,96,21,140,950,43,155,330,강,중형,북,7,460
2015년 07월 08일 21시,120,23.2,139.5,955,40,144,310,강,중형,북북서,10,550
2015년 07월 09일 03시,0,16.5,147.9,935,49,176,370,매우강,중형,서북서,23,0
