일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2013년 10월 07일 09시,12,28.2,128,935,48,173,400,매우강,중형,북서,33,60
2013년 10월 07일 09시,24,30.6,127.8,945,45,162,350,매우강,중형,북,23,140
2013년 10월 07일 09시,36,33.3,129.3,965,38,137,320,강,중형,북북동,28,185
2013년 10월 07일 09시,48,36.4,132.7,985,27,97,230,중,소형,북동,39,230
2013년 10월 07일 09시,60,39.2,138.3,996,19,68,150,약,소형,동북동,48,275
2013년 10월 07일 09시,72,41.8,145.3,1002,-1,-4,0,-,-,동북동,55,0
2013년 10월 07일 15시,0,26.7,128.7,935,48,173,400,매우강,중형,북서,37,0
2013년 10월 07일 15시,12,29.9,127.2,940,47,169,380,매우강,중형,북,27,60
2013년 10월 07일 15시,24,32.2,127.6,960,40,144,350,강,중형,북,21,140
2013년 10월 07일 15시,36,35.1,130.7,975,34,122,300,강,중형,북동,36,185
2013년 10월 07일 15시,48,37.9,135.5,990,24,86,200,약,소형,동북동,44,230
2013년 10월 07일 15시,60,40.6,141.9,998,-1,-4,0,-,-,동북동,52,0
2013년 10월 07일 21시,0,28.1,127.7,935,48,173,350,매우강,중형,북서,31,0
2013년 10월 07일 21시,12,30.9,127.4,950,43,155,320,강,중형,북,26,60
2013년 10월 07일 21시,24,33.8,129.2,965,38,137,280,강,소형,북북동,30,140
2013년 10월 07일 21시,36,36.5,133,985,27,97,180,중,소형,북동,38,185
2013년 10월 07일 21시,48,39.7,139.8,998,-1,-4,0,-,-,동북동,58,0
2013년 10월 08일 03시,0,29.7,127.1,945,45,162,350,매우강,중형,북북서,31,0
2013년 10월 08일 03시,12,32.7,128,960,40,144,300,강,중형,북북동,28,60
2013년 10월 08일 03시,24,35.4,131.2,980,31,112,220,중,소형,북동,35,140
2013년 10월 08일 03시,36,38.2,136.3,992,22,79,160,약,소형,동북동,46,185
2013년 10월 08일 03시,48,40.9,143.3,1000,-1,-4,0,-,-,동북동,56,0
2013년 10월 08일 09시,0,31.4,127.1,955,41,148,300,강,중형,북,32,0
2013년 10월 08일 09시,6,32.9,127.8,960,40,144,280,강,소형,북북동,30,60
2013년 10월 08일 09시,12,34.3,129.4,970,36,130,250,강,소형,북동,36,100
2013년 10월 08일 09시,18,35.5,131.3,980,31,112,220,중,소형,북동,36,130
2013년 10월 08일 09시,24,36.9,133.7,985,27,97,200,중,소형,동북동,45,160
2013년 10월 08일 09시,30,38.2,136.3,990,24,86,190,약,소형,동북동,45,190
2013년 10월 08일 09시,36,39.5,139.4,994,-1,-4,0,-,-,동북동,51,0
2013년 10월 08일 12시,0,32.2,127.3,960,40,144,280,강,소형,북북동,30,0
2013년 10월 08일 12시,6,33.5,128.4,970,36,130,230,강,소형,북동,33,60
2013년 10월 08일 12시,12,34.9,130.3,980,31,112,200,중,소형,북동,39,100
2013년 10월 08일 12시,18,36.2,132.6,985,27,97,180,중,소형,동북동,42,130
2013년 10월 08일 12시,24,37.5,135,990,24,86,160,약,소형,동북동,43,160
2013년 10월 08일 12시,30,38.9,137.8,994,-1,-4,0,-,-,동북동,48,0
2013년 10월 08일 15시,0,32.7,127.6,970,36,130,250,강,소형,북북동,21,0
2013년 10월 08일 15시,6,34,128.8,980,31,112,200,중,소형,북동,33,60
2013년 10월 08일 15시,12,35.3,130.9,985,27,97,180,중,소형,동북동,40,100
2013년 10월 08일 15시,18,36.6,133.2,992,22,79,160,약,소형,동북동,43,130
2013년 10월 08일 15시,24,37.9,135.8,996,19,68,140,약,소형,동북동,46,160
2013년 10월 08일 15시,30,39.2,139.1,998,-1,-4,0,-,-,동북동,53,0
2013년 10월 08일 18시,0,33.4,128.3,975,34,122,210,강,소형,북동,34,0
2013년 10월 08일 18시,6,34.8,130.1,985,27,97,180,중,소형,북동,38,60
2013년 10월 08일 18시,12,36.3,132.7,990,24,86,160,약,소형,동북동,48,100
2013년 10월 08일 18시,18,37.9,135.6,994,21,76,140,약,소형,동북동,52,130
2013년 10월 08일 18시,24,39.4,139.3,998,-1,-4,0,-,-,동북동,61,0
2013년 10월 08일 21시,0,34.5,129.4,980,31,112,190,중,소형,북동,53,0
2013년 10월 08일 21시,6,36.3,132.3,990,24,86,170,약,소형,동북동,56,60
2013년 10월 08일 21시,12,38.1,135.9,994,21,76,150,약,소형,동북동,63,100
2013년 10월 08일 21시,18,39.6,140.1,998,-1,-4,0,-,-,동북동,67,0
2013년 10월 09일 00시,0,35.1,130.4,985,27,97,150,중,소형,동북동,38,0
2013년 10월 09일 00시,6,36.7,133,990,24,86,130,약,소형,동북동,48,60
2013년 10월 09일 00시,12,38.4,136.5,994,21,76,110,약,소형,동북동,59,100
2013년 10월 09일 00시,18,39.9,140.8,998,-1,-4,0,-,-,동북동,68,0
2013년 10월 09일 03시,0,35.7,131.5,990,22,79,130,약,소형,동북동,40,0
2013년 10월 09일 03시,6,37.5,134.8,994,21,76,110,약,소형,동북동,62,60
2013년 10월 09일 03시,12,39.1,138.6,998,-1,-4,0,-,-,동북동,63,0
2013년 10월 09일 09시,0,37.5,134.6,994,-1,-4,0,-,-,동북동,57,0
