일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2017년 09월 13일 21시,96,36,136.3,980,29,104,250,중,소형,동북동,36,460
2017년 09월 13일 21시,120,43.8,143.7,990,-1,-4,0,-,-,북동,45,0
2017년 09월 14일 03시,0,26,124.9,945,45,162,380,매우강,중형,북서,12,0
2017년 09월 14일 03시,24,28.1,124.2,940,47,169,400,매우강,중형,북북서,10,140
2017년 09월 14일 03시,48,29.6,126,940,47,169,400,매우강,중형,북동,10,230
2017년 09월 14일 03시,72,31.7,130.2,965,37,133,320,강,중형,동북동,19,320
2017년 09월 14일 03시,96,38,138.4,980,29,104,280,중,소형,북동,43,460
2017년 09월 14일 03시,120,45.6,146.5,990,-1,-4,0,-,-,북동,45,0
2017년 09월 14일 09시,0,26.6,124.6,945,45,162,400,매우강,중형,북북서,12,0
2017년 09월 14일 09시,24,28.7,124.8,940,47,169,420,매우강,중형,북,10,140
2017년 09월 14일 09시,48,30.2,126.8,940,47,169,420,매우강,중형,북동,11,230
2017년 09월 14일 09시,72,32.7,131.3,970,35,126,330,강,중형,동북동,21,320
2017년 09월 14일 09시,96,40.2,139.5,985,-1,-4,0,-,-,북동,46,0
2017년 09월 14일 15시,0,27.1,124.3,940,47,169,420,매우강,중형,북북서,11,0
2017년 09월 14일 15시,24,29.4,125.4,940,47,169,420,매우강,중형,북북동,12,140
2017년 09월 14일 15시,48,31,127.7,945,45,162,400,매우강,중형,북동,12,230
2017년 09월 14일 15시,72,34.7,133.6,975,32,115,280,중,소형,동북동,27,320
2017년 09월 14일 15시,96,42.7,142.2,985,-1,-4,0,-,-,북동,48,0
2017년 09월 14일 21시,0,27.3,124.4,940,47,169,420,매우강,중형,북북동,4,0
2017년 09월 14일 21시,24,29.8,125.7,940,47,169,420,매우강,중형,북북동,13,140
2017년 09월 14일 21시,48,31.5,128.8,950,43,155,390,강,중형,동북동,15,230
2017년 09월 14일 21시,72,36.1,135.7,980,29,104,230,중,소형,동북동,35,320
2017년 09월 14일 21시,96,44.5,144,985,-1,-4,0,-,-,북동,49,0
2017년 09월 15일 03시,0,27.7,124.5,945,45,162,410,매우강,중형,북북동,8,0
2017년 09월 15일 03시,24,30,126.2,950,43,155,400,강,중형,북동,13,140
2017년 09월 15일 03시,48,31.9,129.8,960,39,140,370,강,중형,동북동,17,230
2017년 09월 15일 03시,72,38.4,139,985,-1,-4,0,-,-,북동,46,0
2017년 09월 15일 09시,0,28.1,124.7,945,45,162,410,매우강,중형,북북동,8,0
2017년 09월 15일 09시,12,29,125.3,945,45,162,410,매우강,중형,북동,10,60
2017년 09월 15일 09시,24,29.9,126.3,950,43,155,410,강,중형,북동,12,140
2017년 09월 15일 09시,36,30.7,127.7,955,40,144,400,강,중형,동북동,14,185
2017년 09월 15일 09시,48,32.9,131.7,965,37,133,350,강,중형,동북동,37,230
2017년 09월 15일 09시,60,36.3,136,975,32,115,300,중,중형,북동,46,275
2017년 09월 15일 09시,72,40.8,140.7,985,-1,-4,0,-,-,북동,54,0
2017년 09월 15일 15시,0,28.4,124.8,945,45,162,430,매우강,중형,북북동,6,0
2017년 09월 15일 15시,12,29.3,125.5,945,45,162,430,매우강,중형,북동,10,60
2017년 09월 15일 15시,24,30.3,127,950,43,155,410,강,중형,동북동,15,140
2017년 09월 15일 15시,36,31.5,129.2,955,40,144,400,강,중형,동북동,21,185
2017년 09월 15일 15시,48,33.6,132.7,970,35,126,320,강,중형,동북동,34,230
2017년 09월 15일 15시,60,38.5,138.8,980,-1,-4,0,-,-,북동,65,0
2017년 09월 15일 21시,0,28.8,125.3,950,43,155,430,강,중형,북동,11,0
2017년 09월 15일 21시,12,29.7,126.3,950,43,155,420,강,중형,북동,12,60
2017년 09월 15일 21시,24,30.9,128,955,40,144,410,강,중형,북동,17,140
2017년 09월 15일 21시,36,32.5,131,960,39,140,380,강,중형,동북동,28,185
2017년 09월 15일 21시,48,35.3,134.8,975,32,115,300,중,중형,북동,39,230
2017년 09월 15일 21시,60,40,139.8,985,-1,-4,0,-,-,북동,57,0
2017년 09월 16일 03시,0,29.1,125.8,955,40,144,410,강,중형,동북동,10,0
2017년 09월 16일 03시,12,30.1,127.3,955,40,144,410,강,중형,북동,15,60
2017년 09월 16일 03시,24,31.4,129,960,39,140,400,강,중형,북동,18,140
2017년 09월 16일 03시,36,33.5,132.2,970,35,126,350,강,중형,북동,32,185
2017년 09월 16일 03시,48,37.1,137.1,980,29,104,250,중,소형,북동,50,230
2017년 09월 16일 03시,60,42.7,142.9,985,-1,-4,0,-,-,북동,66,0
2017년 09월 16일 09시,0,29.4,126.2,960,39,140,410,강,중형,북동,9,0
2017년 09월 16일 09시,12,30.3,127.9,960,39,140,410,강,중형,동북동,16,60
2017년 09월 16일 09시,24,32,130,970,35,126,380,강,중형,북동,23,140
2017년 09월 16일 09시,36,34.6,133.6,980,29,104,300,중,중형,북동,37,185
2017년 09월 16일 09시,48,38.9,139.1,985,-1,-4,0,-,-,북동,57,0
2017년 09월 16일 12시,0,29.2,126.4,965,37,133,410,강,중형,남동,10,0
2017년 09월 16일 12시,12,30.5,128.2,970,35,126,410,강,중형,북동,19,60
2017년 09월 16일 12시,24,32.5,130.9,975,32,115,380,중,중형,북동,27,140
2017년 09월 16일 12시,36,35.3,134.9,985,27,97,280,중,소형,북동,40,185
2017년 09월 16일 12시,48,40.4,140.8,985,-1,-4,0,-,-,북동,64,0
2017년 09월 16일 15시,0,29.2,126.6,970,35,126,400,강,중형,동,6,0
2017년 09월 16일 15시,12,30.6,128.6,975,32,115,400,중,중형,동북동,19,60
2017년 09월 16일 15시,24,33,131.9,985,27,97,380,중,중형,북동,35,140
2017년 09월 16일 15시,36,37.8,137.4,985,-1,-4,0,-,-,북동,61,0
2017년 09월 16일 18시,0,29.4,127.2,970,35,126,380,강,중형,동북동,21,0
2017년 09월 16일 18시,12,30.7,129.2,975,32,115,380,중,중형,동북동,20,60
2017년 09월 16일 18시,24,33.9,133.4,985,27,97,360,중,중형,북동,43,140
2017년 09월 16일 18시,36,38.9,139,990,-1,-4,0,-,-,북동,63,0
2017년 09월 16일 21시,0,29.5,127.7,975,32,115,380,중,중형,동북동,17,0
2017년 09월 16일 21시,12,31.2,130,975,32,115,360,중,중형,동북동,25,60
2017년 09월 16일 21시,24,34.8,134.6,985,27,97,320,중,중형,북동,50,140
2017년 09월 16일 21시,36,40.4,139.3,990,-1,-4,0,-,-,북동,63,0
2017년 09월 17일 00시,0,29.7,128.1,975,32,115,370,중,중형,동북동,15,0
2017년 09월 17일 00시,12,32,131,980,29,104,320,중,중형,북동,29,60
2017년 09월 17일 00시,24,35.6,135.5,985,27,97,280,중,소형,북동,47,140
2017년 09월 17일 00시,36,41.9,140.1,990,-1,-4,0,-,-,북동,67,0
2017년 09월 17일 03시,0,30.2,129,975,32,115,350,중,중형,동북동,34,0
2017년 09월 17일 03시,12,32.8,132,980,29,104,290,중,소형,북동,37,60
2017년 09월 17일 03시,24,37.1,137.5,985,27,97,250,중,소형,북동,57,140
2017년 09월 17일 03시,36,42.8,141,990,-1,-4,0,-,-,북북동,59,0
2017년 09월 17일 06시,0,30.5,129.6,975,32,115,320,중,중형,동북동,22,0
2017년 09월 17일 06시,12,33.4,132.9,985,27,97,260,중,소형,북동,39,60
2017년 09월 17일 06시,24,38.6,138.2,990,-1,-4,0,-,-,북동,62,0
2017년 09월 17일 09시,0,30.9,130.2,975,32,115,290,중,소형,동북동,24,0
2017년 09월 17일 09시,12,34.5,134.1,980,29,104,220,중,소형,북동,45,60
2017년 09월 17일 09시,24,40.4,138.9,985,-1,-4,0,-,-,북동,65,0
2017년 09월 17일 15시,0,32.6,132,975,32,115,270,중,소형,북동,42,0
2017년 09월 17일 15시,12,37.2,137,980,29,104,200,중,소형,북동,57,60
2017년 09월 17일 15시,24,42.9,140.8,985,-1,-4,0,-,-,북북동,59,0
2017년 09월 17일 21시,0,34.4,134.5,975,32,115,230,중,소형,북동,52,0
2017년 09월 17일 21시,12,40.3,139.6,980,-1,-4,0,-,-,북동,66,0
2017년 09월 18일 03시,0,37.5,138.4,980,29,104,200,중,소형,북동,81,0
2017년 09월 18일 03시,12,44.1,141.5,980,-1,-4,0,-,-,북북동,65,0
2017년 09월 18일 09시,0,41.3,140,975,-1,-4,0,-,-,북북동,74,0
