일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2019년 08월 06일 03시,120,28.8,120.2,985,27,97,350,중,중형,북,10,480
2019년 08월 06일 09시,0,18.9,128.9,985,27,97,310,중,중형,북,15,null
2019년 08월 06일 09시,12,19.8,127.8,980,29,104,330,중,중형,북서,12,48
2019년 08월 06일 09시,24,20.7,126.6,970,35,126,360,강,중형,북서,14,110
2019년 08월 06일 09시,36,21.6,125.3,965,37,133,380,강,중형,북서,14,140
2019년 08월 06일 09시,48,22.5,124.1,955,40,144,420,강,중형,북서,14,170
2019년 08월 06일 09시,72,25.2,121.4,960,39,140,410,강,중형,북서,17,260
2019년 08월 06일 09시,96,27.2,120.1,970,35,126,370,강,중형,북북서,11,370
2019년 08월 06일 09시,120,30.1,120.3,994,21,76,350,-,중형,북,13,480
2019년 08월 06일 15시,0,19.3,128.8,985,27,97,310,중,중형,북북서,8,null
2019년 08월 06일 15시,12,20.3,127.4,980,29,104,330,중,중형,북서,16,48
2019년 08월 06일 15시,24,21,126.1,970,35,126,360,강,중형,서북서,13,110
2019년 08월 06일 15시,36,21.9,125,965,37,133,380,강,중형,북서,12,140
2019년 08월 06일 15시,48,23,123.6,955,40,144,420,강,중형,북서,16,170
2019년 08월 06일 15시,72,25.3,121.2,965,37,133,400,강,중형,북서,15,260
2019년 08월 06일 15시,96,27.8,120,980,29,104,330,중,중형,북북서,12,370
2019년 08월 06일 15시,120,31,120.8,994,21,76,300,-,중형,북북동,15,480
2019년 08월 06일 21시,0,19.6,128.5,980,29,104,330,중,중형,북서,8,null
2019년 08월 06일 21시,12,20.4,127.1,970,35,126,350,강,중형,서북서,14,48
2019년 08월 06일 21시,24,21.4,125.6,965,37,133,370,강,중형,서북서,15,110
2019년 08월 06일 21시,36,22.3,124.4,955,40,144,400,강,중형,북서,14,140
2019년 08월 06일 21시,48,23.5,123,950,43,155,420,강,중형,북서,16,170
