일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2018년 08월 17일 09시,120,30.6,131.6,960,39,140,330,강,중형,서북서,11,450
2018년 08월 17일 15시,0,23,140.4,980,29,104,270,중,소형,북북서,31,null
2018년 08월 17일 15시,24,24.9,139.9,970,35,126,300,강,중형,북북서,9,110
2018년 08월 17일 15시,48,26.3,139,960,39,140,330,강,중형,북,28,170
2018년 08월 17일 15시,72,28,135.9,955,40,144,350,강,중형,서북서,15,250
2018년 08월 17일 15시,96,29.6,132.5,955,40,144,350,강,중형,서북서,16,330
2018년 08월 17일 15시,120,30.7,130.5,965,37,133,330,강,중형,서북서,10,450
2018년 08월 17일 21시,0,23.8,140.2,980,29,104,270,중,소형,북북서,15,null
2018년 08월 17일 21시,24,25.6,139.5,965,37,133,320,강,중형,북북서,9,110
2018년 08월 17일 21시,48,27,137.9,955,40,144,350,강,중형,북서,9,170
2018년 08월 17일 21시,72,28.8,134.3,955,40,144,350,강,중형,서북서,17,250
2018년 08월 17일 21시,96,29.9,131.8,960,39,140,320,강,중형,서북서,11,330
2018년 08월 17일 21시,120,30.7,130.1,970,35,126,270,강,소형,서북서,8,450
2018년 08월 18일 03시,0,24.3,139.9,975,32,115,280,중,소형,북북서,11,null
2018년 08월 18일 03시,24,26,139,960,39,140,330,강,중형,북북서,9,110
2018년 08월 18일 03시,48,27.5,136.8,955,40,144,350,강,중형,서북서,11,170
2018년 08월 18일 03시,72,29.1,133.6,955,40,144,350,강,중형,서북서,15,250
2018년 08월 18일 03시,96,30,131.5,965,37,133,300,강,중형,서북서,9,330
2018년 08월 18일 03시,120,30.8,129.9,975,32,115,250,중,소형,서북서,7,450
2018년 08월 18일 09시,0,24.5,140,970,35,126,300,강,중형,북북동,4,null
2018년 08월 18일 09시,24,26.4,138.6,955,40,144,340,강,중형,북서,11,110
2018년 08월 18일 09시,48,28.1,135.6,950,43,155,350,강,중형,서북서,15,170
2018년 08월 18일 09시,72,29.7,132.1,955,40,144,340,강,중형,서북서,16,250
2018년 08월 18일 09시,96,30.7,130.3,965,37,133,300,강,중형,서북서,9,330
2018년 08월 18일 09시,120,32.3,129.3,980,29,104,250,중,소형,북북서,8,450
2018년 08월 18일 15시,0,24.8,140,960,39,140,320,강,중형,북,6,null
2018년 08월 18일 15시,24,25.6,138.8,955,40,144,340,강,중형,북서,6,110
2018년 08월 18일 15시,48,27.3,134.9,950,43,155,350,강,중형,서북서,18,170
2018년 08월 18일 15시,72,29.4,130.9,955,40,144,330,강,중형,서북서,19,250
2018년 08월 18일 15시,96,31.8,129,965,37,133,300,강,중형,북서,13,330
2018년 08월 18일 15시,120,36,130.5,980,29,104,280,중,소형,북북동,20,450
2018년 08월 18일 21시,0,24.9,140,955,40,144,330,강,중형,북,2,null
2018년 08월 18일 21시,24,26,138,950,43,155,350,강,중형,서북서,10,110
2018년 08월 18일 21시,48,27.8,133.9,950,43,155,350,강,중형,서북서,19,170
2018년 08월 18일 21시,72,30,130.2,955,40,144,330,강,중형,서북서,18,250
2018년 08월 18일 21시,96,32.8,129.1,965,37,133,300,강,중형,북북서,14,330
2018년 08월 18일 21시,120,36.7,130.8,990,24,86,280,약,소형,북북동,20,450
2018년 08월 19일 03시,0,24.9,139.7,955,40,144,330,강,중형,서,5,null
2018년 08월 19일 03시,24,26.4,137.1,950,43,155,350,강,중형,서북서,13,110
2018년 08월 19일 03시,48,28.3,132.8,950,43,155,350,강,중형,서북서,20,170
2018년 08월 19일 03시,72,30.6,129.7,955,40,144,330,강,중형,북서,17,250
2018년 08월 19일 03시,96,33.8,129.4,970,35,126,300,강,중형,북,15,330
2018년 08월 19일 03시,120,37.3,131.1,985,27,97,280,중,소형,북북동,20,450
