일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2017년 07월 26일 03시,48,30.3,148.3,965,37,133,320,강,중형,서,22,230
2017년 07월 26일 03시,72,29,143.8,970,35,126,300,강,중형,서남서,19,320
2017년 07월 26일 03시,96,27.7,141.5,970,35,126,300,강,중형,서남서,11,460
2017년 07월 26일 03시,120,26.5,139.5,970,35,126,300,강,중형,서남서,10,550
2017년 07월 26일 09시,0,28,158,965,37,133,320,강,중형,북북서,22,0
2017년 07월 26일 09시,24,30.5,152.7,960,39,140,350,강,중형,서북서,24,140
2017년 07월 26일 09시,48,30.2,147.5,965,37,133,330,강,중형,서,21,230
2017년 07월 26일 09시,72,28.7,143.2,970,35,126,320,강,중형,서남서,19,320
2017년 07월 26일 09시,96,27.4,141.1,970,35,126,320,강,중형,서남서,10,460
2017년 07월 26일 09시,120,26.2,139.2,970,35,126,320,강,중형,서남서,9,550
2017년 07월 26일 15시,0,29,157.1,965,37,133,320,강,중형,북서,24,0
2017년 07월 26일 15시,24,30.7,151.1,970,35,126,300,강,중형,서북서,25,140
2017년 07월 26일 15시,48,29.8,146.2,970,35,126,300,강,중형,서,20,230
2017년 07월 26일 15시,72,28.1,142.6,965,37,133,320,강,중형,서남서,16,320
2017년 07월 26일 15시,96,26.9,140.7,965,37,133,320,강,중형,서남서,10,460
2017년 07월 26일 15시,120,25.6,139.5,965,37,133,320,강,중형,남서,8,550
2017년 07월 26일 21시,0,29.9,155.6,965,37,133,320,강,중형,서북서,29,0
2017년 07월 26일 21시,24,30.7,149.3,970,35,126,300,강,중형,서,25,140
2017년 07월 26일 21시,48,29.2,144.5,970,35,126,300,강,중형,서남서,20,230
2017년 07월 26일 21시,72,27.8,141.9,965,37,133,320,강,중형,서남서,13,320
2017년 07월 26일 21시,96,26.7,140.4,965,37,133,320,강,중형,남서,8,460
2017년 07월 26일 21시,120,25.7,139.5,965,37,133,320,강,중형,남서,6,550
2017년 07월 27일 03시,0,30.5,154,965,37,133,320,강,중형,서북서,28,0
2017년 07월 27일 03시,24,30.2,147.5,970,35,126,300,강,중형,서,25,140
2017년 07월 27일 03시,48,28.6,143.4,970,35,126,300,강,중형,서남서,18,230
