일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2020년 08월 30일 03시,120,45.8,133.4,990,24,86,0,-,-,북북동,51,0
2020년 08월 30일 09시,0,17,129.1,975,32,115,330,중,중형,동,3,null
2020년 08월 30일 09시,12,19.5,128.8,955,40,144,370,강,중형,북,23,60
2020년 08월 30일 09시,24,22.3,128.2,945,45,162,380,매우 강,중형,북북서,26,120
2020년 08월 30일 09시,36,24.3,127.1,935,49,176,390,매우 강,중형,북북서,21,150
2020년 08월 30일 09시,48,26.2,126.3,935,49,176,400,매우 강,중형,북북서,19,180
2020년 08월 30일 09시,72,30.3,126.7,940,47,169,390,매우 강,중형,북,19,250
2020년 08월 30일 09시,96,37.4,129.9,965,37,133,340,강,중형,북북동,35,350
2020년 08월 30일 09시,120,47.5,134.1,996,20,72,0,-,-,북북동,49,0
2020년 08월 30일 15시,0,18.5,129,965,37,133,330,강,중형,북,29,null
2020년 08월 30일 15시,12,21,128.6,950,43,155,340,강,중형,북,25,60
2020년 08월 30일 15시,24,23.6,127.6,940,47,169,360,매우 강,중형,북북서,25,120
2020년 08월 30일 15시,36,25.7,126.6,935,49,176,380,매우 강,중형,북북서,24,150
2020년 08월 30일 15시,48,27.6,126.3,935,49,176,380,매우 강,중형,북,18,180
2020년 08월 30일 15시,72,31.6,127.3,945,45,162,350,매우 강,중형,북북동,19,250
2020년 08월 30일 15시,96,39.5,130.9,970,35,126,300,강,중형,북북동,39,350
2020년 08월 30일 15시,120,48.8,134.7,996,20,72,0,-,-,북북동,45,0
2020년 08월 30일 21시,0,19.2,129,960,39,140,340,강,중형,북,13,null
2020년 08월 30일 21시,12,22.1,128.1,945,45,162,350,매우 강,중형,북북서,28,60
2020년 08월 30일 21시,24,24.7,127.1,935,49,176,370,매우 강,중형,북북서,25,120
2020년 08월 30일 21시,36,26.5,126.3,935,49,176,380,매우 강,중형,북북서,18,150
2020년 08월 30일 21시,48,28.4,126.4,935,49,176,380,매우 강,중형,북,17,180
2020년 08월 30일 21시,72,33.3,128,950,43,155,330,강,중형,북북동,24,250
2020년 08월 30일 21시,96,42,131.9,975,32,115,280,중,소형,북북동,43,350
2020년 08월 30일 21시,120,49,133.8,996,20,72,0,-,-,북북동,33,0
2020년 08월 31일 03시,0,20.7,128.9,955,40,144,340,강,중형,북,28,null
2020년 08월 31일 03시,12,23.5,127.6,940,47,169,360,매우 강,중형,북북서,28,60
2020년 08월 31일 03시,24,25.7,126.6,935,49,176,370,매우 강,중형,북북서,22,120
2020년 08월 31일 03시,36,27.3,126.2,935,49,176,370,매우 강,중형,북북서,15,150
2020년 08월 31일 03시,48,29.3,126.6,935,49,176,370,매우 강,중형,북북동,19,180
2020년 08월 31일 03시,72,35.2,128.9,955,40,144,340,강,중형,북북동,29,250
2020년 08월 31일 03시,96,45,132.6,992,23,83,0,-,-,북북동,47,0
2020년 08월 31일 09시,0,22.4,128.5,950,43,155,380,강,중형,북북서,31,null
2020년 08월 31일 09시,12,24.6,127,935,49,176,400,매우 강,중형,북북서,24,60
2020년 08월 31일 09시,24,26.5,126.3,935,49,176,400,매우 강,중형,북북서,18,120
2020년 08월 31일 09시,36,28,126.3,935,49,176,400,매우 강,중형,북,14,150
2020년 08월 31일 09시,48,30.4,127,940,47,169,400,매우 강,중형,북북동,23,180
2020년 08월 31일 09시,72,37.6,129.8,970,35,126,300,강,중형,북북동,35,250
2020년 08월 31일 09시,96,46.6,133.2,994,21,76,0,-,-,북북동,47,0
2020년 08월 31일 15시,0,24.2,127.7,950,43,155,380,강,중형,북북서,37,null
2020년 08월 31일 15시,12,26.3,126.6,940,47,169,400,매우 강,중형,북북서,21,60
2020년 08월 31일 15시,24,27.9,126.3,935,49,176,400,매우 강,중형,북,15,120
2020년 08월 31일 15시,36,29.2,126.5,935,49,176,400,매우 강,중형,북,12,150
2020년 08월 31일 15시,48,31.8,127.6,945,45,162,380,매우 강,중형,북북동,26,180
2020년 08월 31일 15시,72,39.9,130.7,975,32,115,300,중,중형,북북동,39,250
2020년 08월 31일 15시,96,48.1,131.1,998,19,68,0,-,-,북,38,0
