일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2019년 10월 01일 21시,12,31.9,123.8,980,29,104,300,중,중형,북동,23,48
2019년 10월 01일 21시,18,33,124.7,980,29,104,290,중,소형,북동,24,72
2019년 10월 01일 21시,24,34,125.8,985,27,97,270,중,소형,북동,27,110
2019년 10월 01일 21시,30,35.2,127.2,990,24,86,240,-,소형,북동,29,125
2019년 10월 01일 21시,36,36.3,128.9,992,23,83,230,-,소형,동북동,33,140
2019년 10월 01일 21시,42,37.3,131.1,994,21,76,220,-,소형,동북동,37,155
2019년 10월 01일 21시,48,37.9,133.5,994,21,76,0,-,-,동북동,38,0
2019년 10월 02일 00시,0,30.5,122.6,980,29,104,330,중,중형,북북동,20,null
2019년 10월 02일 00시,6,31.4,123.3,980,29,104,320,중,중형,북동,19,24
2019년 10월 02일 00시,12,32.4,124.2,980,29,104,300,중,중형,북동,25,48
2019년 10월 02일 00시,18,33.5,125.2,985,27,97,280,중,소형,북동,25,72
2019년 10월 02일 00시,24,34.6,126.5,985,27,97,260,중,소형,북동,28,110
2019년 10월 02일 00시,30,35.7,128,990,24,86,240,-,소형,북동,31,125
2019년 10월 02일 00시,36,36.8,129.9,992,23,83,220,-,소형,동북동,36,140
2019년 10월 02일 00시,42,37.7,132.4,994,21,76,200,-,소형,동북동,40,155
2019년 10월 02일 00시,48,38.1,135.2,994,21,76,0,-,-,동,42,0
2019년 10월 02일 03시,0,30.8,122.9,980,29,104,330,중,중형,북동,15,null
2019년 10월 02일 03시,6,31.9,123.7,980,29,104,320,중,중형,북동,24,24
2019년 10월 02일 03시,12,33,124.7,985,27,97,290,중,소형,북동,25,48
2019년 10월 02일 03시,18,34,125.8,985,27,97,270,중,소형,북동,26,72
2019년 10월 02일 03시,24,35.1,127.2,990,24,86,250,-,소형,북동,29,110
2019년 10월 02일 03시,30,36.3,128.9,992,23,83,230,-,소형,동북동,33,125
2019년 10월 02일 03시,36,37.3,131.1,992,23,83,210,-,소형,동북동,38,140
2019년 10월 02일 03시,42,38,134,994,21,76,0,-,-,동북동,44,0
2019년 10월 02일 06시,0,31.3,123.4,980,29,104,320,중,중형,북동,24,null
2019년 10월 02일 06시,6,32.4,124.2,980,29,104,310,중,중형,북동,24,24
2019년 10월 02일 06시,12,33.5,125.2,985,27,97,280,중,소형,북동,26,48
2019년 10월 02일 06시,18,34.6,126.5,985,27,97,260,중,소형,북동,28,72
2019년 10월 02일 06시,24,35.7,128,990,24,86,240,-,소형,북동,31,110
2019년 10월 02일 06시,30,36.8,129.9,992,23,83,220,-,소형,동북동,35,125
