,행정구역,year,month,count,면적(km²),인구밀도
0,가창면,2010,10,9002,111.17,80
1,가창면,2010,11,8969,111.17,80
2,가창면,2010,12,8936,111.17,80
3,가창면,2011,1,8892,111.17,79
4,가창면,2011,2,8731,111.17,78
5,가창면,2011,3,8599,111.17,77
6,가창면,2011,4,8574,111.17,77
7,가창면,2011,5,8557,111.17,76
8,가창면,2011,6,8537,111.17,76
9,가창면,2011,7,8517,111.17,76
10,가창면,2011,8,8502,111.17,76
11,가창면,2011,9,8475,111.17,76
12,가창면,2011,10,8481,111.17,76
13,가창면,2011,11,8509,111.17,76
14,가창면,2011,12,8495,111.17,76
15,가창면,2012,1,8497,111.17,76
16,가창면,2012,2,8474,111.17,76
17,가창면,2012,3,8433,111.17,75
18,가창면,2012,4,8425,111.17,75
19,가창면,2012,5,8396,111.17,75
20,가창면,2012,6,8379,111.17,75
21,가창면,2012,7,8356,111.17,75
22,가창면,2012,8,8375,111.17,75
23,가창면,2012,9,8407,111.17,75
24,가창면,2012,10,8409,111.17,75
25,가창면,2012,11,8418,111.17,75
26,가창면,2012,12,8407,111.17,75
27,가창면,2013,1,8412,111.17,75
28,가창면,2013,2,8391,111.17,75
29,가창면,2013,3,8371,111.17,75
30,가창면,2013,4,8376,111.17,75
31,가창면,2013,5,8371,111.17,75
32,가창면,2013,6,8347,111.17,75
33,가창면,2013,7,8337,111.17,74
34,가창면,2013,8,8317,111.17,74
35,가창면,2013,9,8332,111.17,74
36,가창면,2013,10,8306,111.17,74
37,가창면,2013,11,8283,111.17,74
38,가창면,2013,12,8276,111.17,74
39,가창면,2014,1,8274,111.17,74
40,가창면,2014,2,8251,111.17,74
41,가창면,2014,3,8232,111.17,74
42,가창면,2014,4,8205,111.17,73
43,가창면,2014,5,8226,111.17,73
44,가창면,2014,6,8229,111.17,74
45,가창면,2014,7,8233,111.17,74
46,가창면,2014,8,8225,111.17,73
47,가창면,2014,9,8243,111.17,74
48,가창면,2014,10,8257,111.17,74
49,가창면,2014,11,8277,111.17,74
50,가창면,2014,12,8274,111.17,74
51,가창면,2015,1,8289,111.17,74
52,가창면,2015,2,8300,111.17,74
53,가창면,2015,3,8294,111.17,74
54,가창면,2015,4,8310,111.17,74
55,가창면,2015,5,8333,111.17,74
56,가창면,2015,6,8340,111.17,75
57,가창면,2015,7,8355,111.17,75
58,가창면,2015,8,8349,111.17,75
59,가창면,2015,9,8357,111.17,75
60,가창면,2015,10,8397,111.17,75
61,가창면,2015,11,8391,111.17,75
62,가창면,2015,12,8397,111.17,75
63,가창면,2016,1,8372,111.17,75
64,가창면,2016,2,8339,111.17,75
65,가창면,2016,3,8322,111.17,74
66,가창면,2016,4,8330,111.17,74
67,가창면,2016,5,8343,111.17,75
68,가창면,2016,6,8321,111.17,74
69,가창면,2016,7,8307,111.17,74
70,가창면,2016,8,8303,111.17,74
71,가창면,2016,9,8283,111.17,74
72,가창면,2016,10,8274,111.17,74
73,가창면,2016,11,8243,111.17,74
74,가창면,2016,12,8198,111.17,73
75,가창면,2017,1,8203,111.17,73
76,가창면,2017,2,8191,111.17,73
77,가창면,2017,3,8203,111.17,73
78,가창면,2017,4,8205,111.17,73
79,가창면,2017,5,8191,111.17,73
80,가창면,2017,6,8166,111.17,73
81,가창면,2017,7,8137,111.17,73
82,가창면,2017,8,8118,111.17,73
83,가창면,2017,9,8127,111.17,73
84,가창면,2017,10,8123,111.17,73
85,가창면,2017,11,8137,111.17,73
86,가창면,2017,12,8109,111.17,72
87,가창면,2018,1,8075,111.17,72
88,가창면,2018,2,8039,111.17,72
89,가창면,2018,3,8058,111.17,72
90,가창면,2018,4,8038,111.17,72
91,가창면,2018,5,8033,111.17,72
92,가창면,2018,6,8015,111.17,72
93,가창면,2018,7,7980,111.17,71
94,가창면,2018,8,7992,111.17,71
95,가창면,2018,9,7970,111.17,71
96,가창면,2018,10,7978,111.17,71
97,가창면,2018,11,7992,111.17,71
98,가창면,2018,12,7990,111.17,71
99,가창면,2019,1,7992,111.17,71
100,가창면,2019,2,8049,111.17,72
101,가창면,2019,3,8047,111.17,72
102,가창면,2019,4,8054,111.17,72
103,가창면,2019,5,8029,111.17,72
104,가창면,2019,6,8000,111.17,71
105,가창면,2019,7,8011,111.17,72
106,가창면,2019,8,8021,111.17,72
107,가창면,2019,9,8019,111.17,72
108,가창면,2019,10,8002,111.17,71
109,가창면,2019,11,8008,111.17,72
110,가창면,2019,12,7986,111.17,71
111,가창면,2020,1,7972,111.17,71
112,가창면,2020,2,7978,111.17,71
113,가창면,2020,3,7962,111.17,71
114,가창면,2020,4,7958,111.17,71
115,가창면,2020,5,7959,111.17,71
116,가창면,2020,6,7955,111.17,71
117,가창면,2020,7,7945,111.17,71
118,가창면,2020,8,7928,111.17,71
119,가창면,2020,9,7911,111.17,71
120,가창면,2020,10,7904,111.17,71
121,가창면,2020,11,7889,111.17,70
122,가창면,2020,12,7886,111.17,70
123,가창면,2021,1,7846,111.17,70
124,가창면,2021,2,7828,111.17,70
125,가창면,2021,3,7822,111.17,70
126,가창면,2021,4,7829,111.17,70
127,가창면,2021,5,7840,111.17,70
128,가창면,2021,6,7821,111.17,70
129,가창면,2021,7,7807,111.17,70
130,가창면,2021,8,7804,111.17,70
131,가창면,2021,9,7792,111.17,70
132,가창면,2021,10,7780,111.17,69
133,가창면,2021,11,7746,111.17,69
134,가창면,2021,12,7744,111.17,69
135,가창면,2022,1,7762,111.17,69
136,가창면,2022,2,7757,111.17,69
137,가창면,2022,3,7737,111.17,69
138,가창면,2022,4,7709,111.17,69
139,감삼동,2010,10,26398,1.18,22371
140,감삼동,2010,11,26495,1.18,22453
141,감삼동,2010,12,26473,1.18,22434
142,감삼동,2011,1,26519,1.18,22473
143,감삼동,2011,2,26678,1.18,22608
144,감삼동,2011,3,26823,1.18,22731
145,감삼동,2011,4,26901,1.18,22797
146,감삼동,2011,5,27024,1.18,22901
147,감삼동,2011,6,27122,1.18,22984
148,감삼동,2011,7,27233,1.18,23078
149,감삼동,2011,8,27419,1.18,23236
150,감삼동,2011,9,27483,1.18,23290
151,감삼동,2011,10,27536,1.18,23335
152,감삼동,2011,11,27614,1.18,23401
153,감삼동,2011,12,27669,1.18,23448
154,감삼동,2012,1,27707,1.18,23480
155,감삼동,2012,2,27673,1.18,23451
156,감삼동,2012,3,27746,1.18,23513
157,감삼동,2012,4,27680,1.18,23457
158,감삼동,2012,5,27739,1.18,23507
159,감삼동,2012,6,27826,1.18,23581
160,감삼동,2012,7,27874,1.18,23622
161,감삼동,2012,8,27995,1.18,23724
162,감삼동,2012,9,28043,1.18,23765
163,감삼동,2012,10,28085,1.18,23800
164,감삼동,2012,11,28148,1.18,23854
165,감삼동,2012,12,28264,1.18,23952
166,감삼동,2013,1,28241,1.18,23933
167,감삼동,2013,2,28311,1.18,23992
168,감삼동,2013,3,28262,1.18,23950
169,감삼동,2013,4,28282,1.18,23967
170,감삼동,2013,5,28781,1.18,24390
171,감삼동,2013,6,29498,1.18,24998
172,감삼동,2013,7,29705,1.18,25173
173,감삼동,2013,8,29812,1.18,25264
174,감삼동,2013,9,29861,1.18,25305
175,감삼동,2013,10,29910,1.18,25347
176,감삼동,2013,11,30045,1.18,25461
177,감삼동,2013,12,30006,1.18,25428
178,감삼동,2014,1,29970,1.18,25398
179,감삼동,2014,2,29890,1.18,25330
180,감삼동,2014,3,29929,1.18,25363
181,감삼동,2014,4,29864,1.18,25308
182,감삼동,2014,5,29834,1.18,25283
183,감삼동,2014,6,29814,1.18,25266
184,감삼동,2014,7,29820,1.18,25271
185,감삼동,2014,8,29799,1.18,25253
186,감삼동,2014,9,29728,1.18,25193
187,감삼동,2014,10,29675,1.18,25148
188,감삼동,2014,11,29658,1.18,25133
189,감삼동,2014,12,29629,1.18,25109
190,감삼동,2015,1,29646,1.18,25123
191,감삼동,2015,2,29656,1.18,25132
192,감삼동,2015,3,29715,1.18,25182
193,감삼동,2015,4,29710,1.18,25177
194,감삼동,2015,5,29666,1.18,25140
195,감삼동,2015,6,29618,1.18,25100
196,감삼동,2015,7,29562,1.18,25052
197,감삼동,2015,8,29582,1.18,25069
198,감삼동,2015,9,29552,1.18,25044
199,감삼동,2015,10,29468,1.18,24972
200,감삼동,2015,11,29480,1.18,24983
201,감삼동,2015,12,29411,1.18,24924
202,감삼동,2016,1,29368,1.18,24888
203,감삼동,2016,2,29353,1.18,24875
204,감삼동,2016,3,29234,1.18,24774
205,감삼동,2016,4,29187,1.18,24734
206,감삼동,2016,5,29075,1.18,24639
207,감삼동,2016,6,29021,1.18,24594
208,감삼동,2016,7,28904,1.18,24494
209,감삼동,2016,8,28809,1.18,24414
210,감삼동,2016,9,28728,1.18,24345
211,감삼동,2016,10,28663,1.18,24290
212,감삼동,2016,11,28630,1.18,24262
213,감삼동,2016,12,28596,1.18,24233
214,감삼동,2017,1,28579,1.18,24219
215,감삼동,2017,2,28558,1.18,24201
216,감삼동,2017,3,28529,1.18,24177
217,감삼동,2017,4,28477,1.18,24133
218,감삼동,2017,5,28454,1.18,24113
219,감삼동,2017,6,28428,1.18,24091
220,감삼동,2017,7,28439,1.18,24100
221,감삼동,2017,8,28407,1.18,24073
222,감삼동,2017,9,28358,1.18,24032
223,감삼동,2017,10,28280,1.18,23966
224,감삼동,2017,11,28243,1.18,23934
225,감삼동,2017,12,28222,1.18,23916
226,감삼동,2018,1,28275,1.18,23961
227,감삼동,2018,2,28158,1.18,23862
228,감삼동,2018,3,28123,1.18,23833
229,감삼동,2018,4,28060,1.18,23779
230,감삼동,2018,5,28009,1.18,23736
231,감삼동,2018,6,27981,1.18,23712
232,감삼동,2018,7,27954,1.18,23689
233,감삼동,2018,8,27995,1.18,23724
234,감삼동,2018,9,27978,1.18,23710
235,감삼동,2018,10,27915,1.18,23656
236,감삼동,2018,11,27955,1.18,23690
237,감삼동,2018,12,27865,1.18,23614
238,감삼동,2019,1,27806,1.18,23564
239,감삼동,2019,2,27802,1.18,23561
240,감삼동,2019,3,27775,1.18,23538
241,감삼동,2019,4,27750,1.18,23516
242,감삼동,2019,5,27773,1.18,23536
243,감삼동,2019,6,27776,1.18,23538
244,감삼동,2019,7,27805,1.18,23563
245,감삼동,2019,8,27833,1.18,23587
246,감삼동,2019,9,27851,1.18,23602
247,감삼동,2019,10,27820,1.18,23576
248,감삼동,2019,11,27819,1.18,23575
249,감삼동,2019,12,27774,1.18,23537
250,감삼동,2020,1,27822,1.18,23577
251,감삼동,2020,2,27764,1.18,23528
252,감삼동,2020,3,27952,1.18,23688
253,감삼동,2020,4,27992,1.18,23722
254,감삼동,2020,5,28026,1.18,23750
255,감삼동,2020,6,28026,1.18,23750
256,감삼동,2020,7,28048,1.18,23769
257,감삼동,2020,8,28033,1.18,23756
258,감삼동,2020,9,27921,1.18,23661
259,감삼동,2020,10,27861,1.18,23611
260,감삼동,2020,11,27765,1.18,23529
261,감삼동,2020,12,27577,1.18,23370
262,감삼동,2021,1,27431,1.18,23246
263,감삼동,2021,2,27306,1.18,23140
264,감삼동,2021,3,27107,1.18,22972
265,감삼동,2021,4,27036,1.18,22911
266,감삼동,2021,5,27043,1.18,22917
267,감삼동,2021,6,27067,1.18,22938
268,감삼동,2021,7,27016,1.18,22894
269,감삼동,2021,8,26969,1.18,22855
270,감삼동,2021,9,26922,1.18,22815
271,감삼동,2021,10,26849,1.18,22753
272,감삼동,2021,11,26801,1.18,22712
273,감삼동,2021,12,26600,1.18,22542
274,감삼동,2022,1,26440,1.18,22406
275,감삼동,2022,2,26220,1.18,22220
276,감삼동,2022,3,26022,1.18,22052
277,감삼동,2022,4,25828,1.18,21888
278,검단동,2010,10,9225,3.91,2359
279,검단동,2010,11,9172,3.91,2345
280,검단동,2010,12,9230,3.91,2360
281,검단동,2011,1,9204,3.91,2353
282,검단동,2011,2,9170,3.91,2345
283,검단동,2011,3,9127,3.91,2334
284,검단동,2011,4,9111,3.91,2330
285,검단동,2011,5,9091,3.91,2325
286,검단동,2011,6,9065,3.91,2318
287,검단동,2011,7,9070,3.91,2319
288,검단동,2011,8,9077,3.91,2321
289,검단동,2011,9,9092,3.91,2325
290,검단동,2011,10,9092,3.91,2325
291,검단동,2011,11,9074,3.91,2320
292,검단동,2011,12,9047,3.91,2313
293,검단동,2012,1,9046,3.91,2313
294,검단동,2012,2,9038,3.91,2311
295,검단동,2012,3,9038,3.91,2311
296,검단동,2012,4,9062,3.91,2317
297,검단동,2012,5,9026,3.91,2308
298,검단동,2012,6,9039,3.91,2311
299,검단동,2012,7,9033,3.91,2310
300,검단동,2012,8,9039,3.91,2311
301,검단동,2012,9,9025,3.91,2308
302,검단동,2012,10,9006,3.91,2303
303,검단동,2012,11,8963,3.91,2292
304,검단동,2012,12,8913,3.91,2279
305,검단동,2013,1,8894,3.91,2274
306,검단동,2013,2,8862,3.91,2266
307,검단동,2013,3,8830,3.91,2258
308,검단동,2013,4,8810,3.91,2253
309,검단동,2013,5,8769,3.91,2242
310,검단동,2013,6,8751,3.91,2238
311,검단동,2013,7,8733,3.91,2233
312,검단동,2013,8,8736,3.91,2234
313,검단동,2013,9,8706,3.91,2226
314,검단동,2013,10,8690,3.91,2222
315,검단동,2013,11,8659,3.91,2214
316,검단동,2013,12,8644,3.91,2210
317,검단동,2014,1,8615,3.91,2203
318,검단동,2014,2,8532,3.91,2182
319,검단동,2014,3,8489,3.91,2171
320,검단동,2014,4,8453,3.91,2161
321,검단동,2014,5,8428,3.91,2155
322,검단동,2014,6,8401,3.91,2148
323,검단동,2014,7,8385,3.91,2144
324,검단동,2014,8,8397,3.91,2147
325,검단동,2014,9,8399,3.91,2148
326,검단동,2014,10,8357,3.91,2137
327,검단동,2014,11,8379,3.91,2142
328,검단동,2014,12,8416,3.91,2152
329,검단동,2015,1,8395,3.91,2147
330,검단동,2015,2,8373,3.91,2141
331,검단동,2015,3,8350,3.91,2135
332,검단동,2015,4,8329,3.91,2130
333,검단동,2015,5,8302,3.91,2123
334,검단동,2015,6,8291,3.91,2120
335,검단동,2015,7,8264,3.91,2113
336,검단동,2015,8,8283,3.91,2118
337,검단동,2015,9,8305,3.91,2124
338,검단동,2015,10,8316,3.91,2126
339,검단동,2015,11,8322,3.91,2128
340,검단동,2015,12,8291,3.91,2120
341,검단동,2016,1,8285,3.91,2118
342,검단동,2016,2,8247,3.91,2109
343,검단동,2016,3,8128,3.91,2078
344,검단동,2016,4,8101,3.91,2071
345,검단동,2016,5,8060,3.91,2061
346,검단동,2016,6,8017,3.91,2050
347,검단동,2016,7,7997,3.91,2045
348,검단동,2016,8,7945,3.91,2031
349,검단동,2016,9,7939,3.91,2030
350,검단동,2016,10,7911,3.91,2023
351,검단동,2016,11,7888,3.91,2017
352,검단동,2016,12,7809,3.91,1997
353,검단동,2017,1,7734,3.91,1978
354,검단동,2017,2,7731,3.91,1977
355,검단동,2017,3,7715,3.91,1973
356,검단동,2017,4,7690,3.91,1966
357,검단동,2017,5,7678,3.91,1963
358,검단동,2017,6,7679,3.91,1963
359,검단동,2017,7,7621,3.91,1949
360,검단동,2017,8,7596,3.91,1942
361,검단동,2017,9,7581,3.91,1938
362,검단동,2017,10,7569,3.91,1935
363,검단동,2017,11,7572,3.91,1936
364,검단동,2017,12,7524,3.91,1924
365,검단동,2018,1,7477,3.91,1912
366,검단동,2018,2,7454,3.91,1906
367,검단동,2018,3,7434,3.91,1901
368,검단동,2018,4,7400,3.91,1892
369,검단동,2018,5,7379,3.91,1887
370,검단동,2018,6,7424,3.91,1898
371,검단동,2018,7,7400,3.91,1892
372,검단동,2018,8,7380,3.91,1887
373,검단동,2018,9,7371,3.91,1885
374,검단동,2018,10,7365,3.91,1883
375,검단동,2018,11,7354,3.91,1880
376,검단동,2018,12,7302,3.91,1867
377,검단동,2019,1,7273,3.91,1860
378,검단동,2019,2,7239,3.91,1851
379,검단동,2019,3,7215,3.91,1845
380,검단동,2019,4,7212,3.91,1844
381,검단동,2019,5,7193,3.91,1839
382,검단동,2019,6,7180,3.91,1836
383,검단동,2019,7,7159,3.91,1830
384,검단동,2019,8,7165,3.91,1832
385,검단동,2019,9,7166,3.91,1832
386,검단동,2019,10,7147,3.91,1827
387,검단동,2019,11,7114,3.91,1819
388,검단동,2019,12,7103,3.91,1816
389,검단동,2020,1,7080,3.91,1810
390,검단동,2020,2,7020,3.91,1795
391,검단동,2020,3,6991,3.91,1787
392,검단동,2020,4,6950,3.91,1777
393,검단동,2020,5,6912,3.91,1767
394,검단동,2020,6,6896,3.91,1763
395,검단동,2020,7,6859,3.91,1754
396,검단동,2020,8,6838,3.91,1748
397,검단동,2020,9,6764,3.91,1729
398,검단동,2020,10,6728,3.91,1720
399,검단동,2020,11,6702,3.91,1714
400,검단동,2020,12,6708,3.91,1715
401,검단동,2021,1,6692,3.91,1711
402,검단동,2021,2,6666,3.91,1704
403,검단동,2021,3,6603,3.91,1688
404,검단동,2021,4,6564,3.91,1678
405,검단동,2021,5,6575,3.91,1681
406,검단동,2021,6,6563,3.91,1678
407,검단동,2021,7,6535,3.91,1671
408,검단동,2021,8,6518,3.91,1667
409,검단동,2021,9,6503,3.91,1663
410,검단동,2021,10,6496,3.91,1661
411,검단동,2021,11,6470,3.91,1654
412,검단동,2021,12,6442,3.91,1647
413,검단동,2022,1,6429,3.91,1644
414,검단동,2022,2,6394,3.91,1635
415,검단동,2022,3,6372,3.91,1629
416,검단동,2022,4,6355,3.91,1625
417,고산1동,2010,10,36506,8.79,4153
418,고산1동,2010,11,36465,8.79,4148
419,고산1동,2010,12,36362,8.79,4136
420,고산1동,2011,1,36456,8.79,4147
421,고산1동,2011,2,36555,8.79,4158
422,고산1동,2011,3,36531,8.79,4155
423,고산1동,2011,4,36522,8.79,4154
424,고산1동,2011,5,36489,8.79,4151
425,고산1동,2011,6,36484,8.79,4150
426,고산1동,2011,7,36435,8.79,4145
427,고산1동,2011,8,36448,8.79,4146
428,고산1동,2011,9,36339,8.79,4134
429,고산1동,2011,10,36229,8.79,4121
430,고산1동,2011,11,36183,8.79,4116
431,고산1동,2011,12,36058,8.79,4102
432,고산1동,2012,1,36090,8.79,4105
433,고산1동,2012,2,36023,8.79,4098
434,고산1동,2012,3,35969,8.79,4092
435,고산1동,2012,4,35952,8.79,4090
436,고산1동,2012,5,35887,8.79,4082
437,고산1동,2012,6,35848,8.79,4078
438,고산1동,2012,7,35878,8.79,4081
439,고산1동,2012,8,35881,8.79,4082
440,고산1동,2012,9,35890,8.79,4083
441,고산1동,2012,10,35838,8.79,4077
442,고산1동,2012,11,35881,8.79,4082
443,고산1동,2012,12,35944,8.79,4089
444,고산1동,2013,1,36169,8.79,4114
445,고산1동,2013,2,36412,8.79,4142
446,고산1동,2013,3,36427,8.79,4144
447,고산1동,2013,4,36478,8.79,4149
448,고산1동,2013,5,36515,8.79,4154
449,고산1동,2013,6,36412,8.79,4142
450,고산1동,2013,7,36440,8.79,4145
451,고산1동,2013,8,36477,8.79,4149
452,고산1동,2013,9,36545,8.79,4157
453,고산1동,2013,10,36503,8.79,4152
454,고산1동,2013,11,36582,8.79,4161
455,고산1동,2013,12,36447,8.79,4146
456,고산1동,2014,1,36334,8.79,4133
457,고산1동,2014,2,36296,8.79,4129
458,고산1동,2014,3,36206,8.79,4118
459,고산1동,2014,4,36115,8.79,4108
460,고산1동,2014,5,36073,8.79,4103
461,고산1동,2014,6,36030,8.79,4098
462,고산1동,2014,7,35987,8.79,4094
463,고산1동,2014,8,35762,8.79,4068
464,고산1동,2014,9,35148,8.79,3998
465,고산1동,2014,10,35434,8.79,4031
466,고산1동,2014,11,35490,8.79,4037
467,고산1동,2014,12,35401,8.79,4027
468,고산1동,2015,1,35341,8.79,4020
469,고산1동,2015,2,35298,8.79,4015
470,고산1동,2015,3,35222,8.79,4007
471,고산1동,2015,4,35119,8.79,3995
472,고산1동,2015,5,35038,8.79,3986
473,고산1동,2015,6,35033,8.79,3985
474,고산1동,2015,7,34906,8.79,3971
475,고산1동,2015,8,34880,8.79,3968
476,고산1동,2015,9,34860,8.79,3965
477,고산1동,2015,10,34805,8.79,3959
478,고산1동,2015,11,34841,8.79,3963
479,고산1동,2015,12,34797,8.79,3958
480,고산1동,2016,1,34830,8.79,3962
481,고산1동,2016,2,34779,8.79,3956
482,고산1동,2016,3,34747,8.79,3953
483,고산1동,2016,4,34716,8.79,3949
484,고산1동,2016,5,34654,8.79,3942
485,고산1동,2016,6,34588,8.79,3934
486,고산1동,2016,7,34581,8.79,3934
487,고산1동,2016,8,34541,8.79,3929
488,고산1동,2016,9,34483,8.79,3922
489,고산1동,2016,10,34510,8.79,3926
490,고산1동,2016,11,34521,8.79,3927
491,고산1동,2016,12,34462,8.79,3920
492,고산1동,2017,1,34419,8.79,3915
493,고산1동,2017,2,34317,8.79,3904
494,고산1동,2017,3,34234,8.79,3894
495,고산1동,2017,4,34200,8.79,3890
496,고산1동,2017,5,34133,8.79,3883
497,고산1동,2017,6,34137,8.79,3883
498,고산1동,2017,7,34140,8.79,3883
499,고산1동,2017,8,33991,8.79,3867
500,고산1동,2017,9,33816,8.79,3847
501,고산1동,2017,10,33806,8.79,3845
502,고산1동,2017,11,33692,8.79,3832
503,고산1동,2017,12,33632,8.79,3826
504,고산1동,2018,1,33615,8.79,3824
505,고산1동,2018,2,33539,8.79,3815
506,고산1동,2018,3,33432,8.79,3803
507,고산1동,2018,4,33343,8.79,3793
508,고산1동,2018,5,33293,8.79,3787
509,고산1동,2018,6,33212,8.79,3778
510,고산1동,2018,7,33163,8.79,3772
511,고산1동,2018,8,33057,8.79,3760
512,고산1동,2018,9,32965,8.79,3750
513,고산1동,2018,10,32924,8.79,3745
514,고산1동,2018,11,32923,8.79,3745
515,고산1동,2018,12,32823,8.79,3734
516,고산1동,2019,1,32756,8.79,3726
517,고산1동,2019,2,32633,8.79,3712
518,고산1동,2019,3,32532,8.79,3701
519,고산1동,2019,4,32507,8.79,3698
520,고산1동,2019,5,32432,8.79,3689
521,고산1동,2019,6,32372,8.79,3682
522,고산1동,2019,7,32368,8.79,3682
523,고산1동,2019,8,32357,8.79,3681
524,고산1동,2019,9,32349,8.79,3680
525,고산1동,2019,10,32356,8.79,3681
526,고산1동,2019,11,32288,8.79,3673
527,고산1동,2019,12,32174,8.79,3660
528,고산1동,2020,1,32099,8.79,3651
529,고산1동,2020,2,32061,8.79,3647
530,고산1동,2020,3,31993,8.79,3639
531,고산1동,2020,4,31884,8.79,3627
532,고산1동,2020,5,31852,8.79,3623
533,고산1동,2020,6,31854,8.79,3623
534,고산1동,2020,7,31812,8.79,3619
535,고산1동,2020,8,31752,8.79,3612
536,고산1동,2020,9,31672,8.79,3603
537,고산1동,2020,10,31666,8.79,3602
538,고산1동,2020,11,31560,8.79,3590
539,고산1동,2020,12,31471,8.79,3580
540,고산1동,2021,1,31374,8.79,3569
541,고산1동,2021,2,31402,8.79,3572
542,고산1동,2021,3,31329,8.79,3564
543,고산1동,2021,4,31188,8.79,3548
544,고산1동,2021,5,31045,8.79,3531
545,고산1동,2021,6,30927,8.79,3518
546,고산1동,2021,7,30835,8.79,3507
547,고산1동,2021,8,30745,8.79,3497
548,고산1동,2021,9,30743,8.79,3497
549,고산1동,2021,10,30760,8.79,3499
550,고산1동,2021,11,30718,8.79,3494
551,고산1동,2021,12,30682,8.79,3490
552,고산1동,2022,1,30649,8.79,3486
553,고산1동,2022,2,30611,8.79,3482
554,고산1동,2022,3,30901,8.79,3515
555,고산1동,2022,4,31014,8.79,3528
556,고산2동,2010,10,30789,24.39,1262
557,고산2동,2010,11,30741,24.39,1260
558,고산2동,2010,12,30777,24.39,1261
559,고산2동,2011,1,30806,24.39,1263
560,고산2동,2011,2,30767,24.39,1261
561,고산2동,2011,3,30695,24.39,1258
562,고산2동,2011,4,30677,24.39,1257
563,고산2동,2011,5,30680,24.39,1257
564,고산2동,2011,6,30691,24.39,1258
565,고산2동,2011,7,30659,24.39,1257
566,고산2동,2011,8,30611,24.39,1255
567,고산2동,2011,9,30554,24.39,1252
568,고산2동,2011,10,30561,24.39,1253
569,고산2동,2011,11,30478,24.39,1249
570,고산2동,2011,12,30403,24.39,1246
571,고산2동,2012,1,30400,24.39,1246
572,고산2동,2012,2,30328,24.39,1243
573,고산2동,2012,3,30237,24.39,1239
574,고산2동,2012,4,30182,24.39,1237
575,고산2동,2012,5,30142,24.39,1235
576,고산2동,2012,6,30139,24.39,1235
577,고산2동,2012,7,30119,24.39,1234
578,고산2동,2012,8,30136,24.39,1235
579,고산2동,2012,9,30114,24.39,1234
580,고산2동,2012,10,30070,24.39,1232
581,고산2동,2012,11,30013,24.39,1230
582,고산2동,2012,12,29941,24.39,1227
583,고산2동,2013,1,29886,24.39,1225
584,고산2동,2013,2,29899,24.39,1225
585,고산2동,2013,3,29740,24.39,1219
586,고산2동,2013,4,29648,24.39,1215
587,고산2동,2013,5,29642,24.39,1215
588,고산2동,2013,6,29582,24.39,1212
589,고산2동,2013,7,29563,24.39,1212
590,고산2동,2013,8,29577,24.39,1212
591,고산2동,2013,9,29545,24.39,1211
592,고산2동,2013,10,29489,24.39,1209
593,고산2동,2013,11,29495,24.39,1209
594,고산2동,2013,12,29419,24.39,1206
595,고산2동,2014,1,29345,24.39,1203
596,고산2동,2014,2,29209,24.39,1197
597,고산2동,2014,3,29118,24.39,1193
598,고산2동,2014,4,29078,24.39,1192
599,고산2동,2014,5,29076,24.39,1192
600,고산2동,2014,6,29061,24.39,1191
601,고산2동,2014,7,28995,24.39,1188
602,고산2동,2014,8,28920,24.39,1185
603,고산2동,2014,9,28626,24.39,1173
604,고산2동,2014,10,28659,24.39,1175
605,고산2동,2014,11,28655,24.39,1174
606,고산2동,2014,12,28600,24.39,1172
607,고산2동,2015,1,28513,24.39,1169
608,고산2동,2015,2,28439,24.39,1166
609,고산2동,2015,3,28289,24.39,1159
610,고산2동,2015,4,28253,24.39,1158
611,고산2동,2015,5,28188,24.39,1155
612,고산2동,2015,6,28135,24.39,1153
613,고산2동,2015,7,28016,24.39,1148
614,고산2동,2015,8,27992,24.39,1147
615,고산2동,2015,9,27992,24.39,1147
616,고산2동,2015,10,27946,24.39,1145
617,고산2동,2015,11,27921,24.39,1144
618,고산2동,2015,12,27869,24.39,1142
619,고산2동,2016,1,27875,24.39,1142
620,고산2동,2016,2,27834,24.39,1141
621,고산2동,2016,3,27735,24.39,1137
622,고산2동,2016,4,27705,24.39,1135
623,고산2동,2016,5,27597,24.39,1131
624,고산2동,2016,6,27567,24.39,1130
625,고산2동,2016,7,27541,24.39,1129
626,고산2동,2016,8,27512,24.39,1128
627,고산2동,2016,9,27470,24.39,1126
628,고산2동,2016,10,27433,24.39,1124
629,고산2동,2016,11,27379,24.39,1122
630,고산2동,2016,12,27355,24.39,1121
631,고산2동,2017,1,27286,24.39,1118
632,고산2동,2017,2,27248,24.39,1117
633,고산2동,2017,3,27213,24.39,1115
634,고산2동,2017,4,27172,24.39,1114
635,고산2동,2017,5,27114,24.39,1111
636,고산2동,2017,6,27077,24.39,1110
637,고산2동,2017,7,26981,24.39,1106
638,고산2동,2017,8,26857,24.39,1101
639,고산2동,2017,9,26770,24.39,1097
640,고산2동,2017,10,26715,24.39,1095
641,고산2동,2017,11,26695,24.39,1094
642,고산2동,2017,12,26665,24.39,1093
643,고산2동,2018,1,26616,24.39,1091
644,고산2동,2018,2,26568,24.39,1089
645,고산2동,2018,3,26516,24.39,1087
646,고산2동,2018,4,26525,24.39,1087
647,고산2동,2018,5,26535,24.39,1087
648,고산2동,2018,6,26529,24.39,1087
649,고산2동,2018,7,26492,24.39,1086
650,고산2동,2018,8,26418,24.39,1083
651,고산2동,2018,9,26415,24.39,1083
652,고산2동,2018,10,26400,24.39,1082
653,고산2동,2018,11,26368,24.39,1081
