,행정구역,year,month,count,면적(km²),인구밀도
0,가창면,2010,10,9002,111.17,80.97508320590087
1,가창면,2010,11,8969,111.17,80.67824053251776
2,가창면,2010,12,8936,111.17,80.38139785913465
3,가창면,2011,1,8892,111.17,79.98560762795718
4,가창면,2011,2,8731,111.17,78.53737519114868
5,가창면,2011,3,8599,111.17,77.35000449761627
6,가창면,2011,4,8574,111.17,77.12512368444725
7,가창면,2011,5,8557,111.17,76.97220473149231
8,가창면,2011,6,8537,111.17,76.79230008095709
9,가창면,2011,7,8517,111.17,76.61239543042187
10,가창면,2011,8,8502,111.17,76.47746694252046
11,가창면,2011,9,8475,111.17,76.23459566429793
12,가창면,2011,10,8481,111.17,76.28856705945849
13,가창면,2011,11,8509,111.17,76.54043357020778
14,가창면,2011,12,8495,111.17,76.41450031483313
15,가창면,2012,1,8497,111.17,76.43249077988666
16,가창면,2012,2,8474,111.17,76.22560043177116
17,가창면,2012,3,8433,111.17,75.85679589817397
18,가창면,2012,4,8425,111.17,75.78483403795988
19,가창면,2012,5,8396,111.17,75.52397229468382
20,가창면,2012,6,8379,111.17,75.37105334172888
21,가창면,2012,7,8356,111.17,75.16416299361339
22,가창면,2012,8,8375,111.17,75.33507241162184
23,가창면,2012,9,8407,111.17,75.62291985247819
24,가창면,2012,10,8409,111.17,75.6409103175317
25,가창면,2012,11,8418,111.17,75.72186741027255
26,가창면,2012,12,8407,111.17,75.62291985247819
27,가창면,2013,1,8412,111.17,75.66789601511199
28,가창면,2013,2,8391,111.17,75.47899613205001
29,가창면,2013,3,8371,111.17,75.2990914815148
30,가창면,2013,4,8376,111.17,75.3440676441486
31,가창면,2013,5,8371,111.17,75.2990914815148
32,가창면,2013,6,8347,111.17,75.08320590087254
33,가창면,2013,7,8337,111.17,74.99325357560492
34,가창면,2013,8,8317,111.17,74.81334892506972
35,가창면,2013,9,8332,111.17,74.94827741297112
36,가창면,2013,10,8306,111.17,74.71440136727534
37,가창면,2013,11,8283,111.17,74.50751101915985
38,가창면,2013,12,8276,111.17,74.44454439147252
39,가창면,2014,1,8274,111.17,74.42655392641899
40,가창면,2014,2,8251,111.17,74.2196635783035
41,가창면,2014,3,8232,111.17,74.04875416029505
42,가창면,2014,4,8205,111.17,73.8058828820725
43,가창면,2014,5,8226,111.17,73.99478276513447
44,가창면,2014,6,8229,111.17,74.02176846271476
45,가창면,2014,7,8233,111.17,74.0577493928218
46,가창면,2014,8,8225,111.17,73.98578753260772
47,가창면,2014,9,8243,111.17,74.14770171808941
48,가창면,2014,10,8257,111.17,74.27363497346407
49,가창면,2014,11,8277,111.17,74.45353962399928
50,가창면,2014,12,8274,111.17,74.42655392641899
51,가창면,2015,1,8289,111.17,74.56148241432041
52,가창면,2015,2,8300,111.17,74.66042997211478
53,가창면,2015,3,8294,111.17,74.60645857695421
54,가창면,2015,4,8310,111.17,74.75038229738239
55,가창면,2015,5,8333,111.17,74.95727264549788
56,가창면,2015,6,8340,111.17,75.02023927318521
57,가창면,2015,7,8355,111.17,75.15516776108662
58,가창면,2015,8,8349,111.17,75.10119636592606
59,가창면,2015,9,8357,111.17,75.17315822614015
60,가창면,2015,10,8397,111.17,75.53296752721057
61,가창면,2015,11,8391,111.17,75.47899613205001
62,가창면,2015,12,8397,111.17,75.53296752721057
63,가창면,2016,1,8372,111.17,75.30808671404155
64,가창면,2016,2,8339,111.17,75.01124404065845
65,가창면,2016,3,8322,111.17,74.85832508770352
66,가창면,2016,4,8330,111.17,74.93028694791761
67,가창면,2016,5,8343,111.17,75.0472249707655
68,가창면,2016,6,8321,111.17,74.84932985517675
69,가창면,2016,7,8307,111.17,74.7233965998021
70,가창면,2016,8,8303,111.17,74.68741566969506
71,가창면,2016,9,8283,111.17,74.50751101915985
72,가창면,2016,10,8274,111.17,74.42655392641899
73,가창면,2016,11,8243,111.17,74.14770171808941
74,가창면,2016,12,8198,111.17,73.74291625438518
75,가창면,2017,1,8203,111.17,73.78789241701898
76,가창면,2017,2,8191,111.17,73.67994962669785
77,가창면,2017,3,8203,111.17,73.78789241701898
78,가창면,2017,4,8205,111.17,73.8058828820725
79,가창면,2017,5,8191,111.17,73.67994962669785
80,가창면,2017,6,8166,111.17,73.45506881352883
81,가창면,2017,7,8137,111.17,73.19420707025276
82,가창면,2017,8,8118,111.17,73.02329765224431
83,가창면,2017,9,8127,111.17,73.10425474498516
84,가창면,2017,10,8123,111.17,73.06827381487811
85,가창면,2017,11,8137,111.17,73.19420707025276
86,가창면,2017,12,8109,111.17,72.94234055950346
87,가창면,2018,1,8075,111.17,72.6365026535936
88,가창면,2018,2,8039,111.17,72.3126742826302
89,가창면,2018,3,8058,111.17,72.48358370063866
90,가창면,2018,4,8038,111.17,72.30367905010344
91,가창면,2018,5,8033,111.17,72.25870288746964
92,가창면,2018,6,8015,111.17,72.09678870198795
93,가창면,2018,7,7980,111.17,71.78195556355132
94,가창면,2018,8,7992,111.17,71.88989835387244
95,가창면,2018,9,7970,111.17,71.6920032382837
96,가창면,2018,10,7978,111.17,71.76396509849779
97,가창면,2018,11,7992,111.17,71.88989835387244
98,가창면,2018,12,7990,111.17,71.87190788881892
99,가창면,2019,1,7992,111.17,71.88989835387244
100,가창면,2019,2,8049,111.17,72.40262660789782
101,가창면,2019,3,8047,111.17,72.38463614284429
102,가창면,2019,4,8054,111.17,72.44760277053162
103,가창면,2019,5,8029,111.17,72.2227219573626
104,가창면,2019,6,8000,111.17,71.96186021408653
105,가창면,2019,7,8011,111.17,72.0608077718809
106,가창면,2019,8,8021,111.17,72.1507600971485
107,가창면,2019,9,8019,111.17,72.13276963209499
108,가창면,2019,10,8002,111.17,71.97985067914006
109,가창면,2019,11,8008,111.17,72.03382207430062
110,가창면,2019,12,7986,111.17,71.83592695871188
111,가창면,2020,1,7972,111.17,71.70999370333723
112,가창면,2020,2,7978,111.17,71.76396509849779
113,가창면,2020,3,7962,111.17,71.62004137806962
114,가창면,2020,4,7958,111.17,71.58406044796259
115,가창면,2020,5,7959,111.17,71.59305568048934
116,가창면,2020,6,7955,111.17,71.5570747503823
117,가창면,2020,7,7945,111.17,71.46712242511468
118,가창면,2020,8,7928,111.17,71.31420347215976
119,가창면,2020,9,7911,111.17,71.16128451920483
120,가창면,2020,10,7904,111.17,71.0983178915175
121,가창면,2020,11,7889,111.17,70.96338940361608
122,가창면,2020,12,7886,111.17,70.9364037060358
123,가창면,2021,1,7846,111.17,70.57659440496536
124,가창면,2021,2,7828,111.17,70.41468021948367
125,가창면,2021,3,7822,111.17,70.36070882432311
126,가창면,2021,4,7829,111.17,70.42367545201043
127,가창면,2021,5,7840,111.17,70.5226230098048
128,가창면,2021,6,7821,111.17,70.35171359179634
129,가창면,2021,7,7807,111.17,70.22578033642169
130,가창면,2021,8,7804,111.17,70.1987946388414
131,가창면,2021,9,7792,111.17,70.09085184852029
132,가창면,2021,10,7780,111.17,69.98290905819916
133,가창면,2021,11,7746,111.17,69.67707115228929
134,가창면,2021,12,7744,111.17,69.65908068723576
135,가창면,2022,1,7762,111.17,69.82099487271746
136,가창면,2022,2,7757,111.17,69.77601871008365
137,가창면,2022,3,7737,111.17,69.59611405954844
138,가창면,2022,4,7709,111.17,69.34424754879913
139,감삼동,2010,10,26398,1.18,22371.186440677968
140,감삼동,2010,11,26495,1.18,22453.389830508477
141,감삼동,2010,12,26473,1.18,22434.745762711864
142,감삼동,2011,1,26519,1.18,22473.728813559323
143,감삼동,2011,2,26678,1.18,22608.474576271186
144,감삼동,2011,3,26823,1.18,22731.35593220339
145,감삼동,2011,4,26901,1.18,22797.457627118645
146,감삼동,2011,5,27024,1.18,22901.69491525424
147,감삼동,2011,6,27122,1.18,22984.745762711867
148,감삼동,2011,7,27233,1.18,23078.813559322036
149,감삼동,2011,8,27419,1.18,23236.440677966104
150,감삼동,2011,9,27483,1.18,23290.677966101695
151,감삼동,2011,10,27536,1.18,23335.593220338986
152,감삼동,2011,11,27614,1.18,23401.69491525424
153,감삼동,2011,12,27669,1.18,23448.305084745763
154,감삼동,2012,1,27707,1.18,23480.508474576272
155,감삼동,2012,2,27673,1.18,23451.69491525424
156,감삼동,2012,3,27746,1.18,23513.5593220339
157,감삼동,2012,4,27680,1.18,23457.627118644068
158,감삼동,2012,5,27739,1.18,23507.627118644068
159,감삼동,2012,6,27826,1.18,23581.35593220339
160,감삼동,2012,7,27874,1.18,23622.033898305086
161,감삼동,2012,8,27995,1.18,23724.57627118644
162,감삼동,2012,9,28043,1.18,23765.254237288136
163,감삼동,2012,10,28085,1.18,23800.84745762712
164,감삼동,2012,11,28148,1.18,23854.237288135595
165,감삼동,2012,12,28264,1.18,23952.54237288136
166,감삼동,2013,1,28241,1.18,23933.050847457627
167,감삼동,2013,2,28311,1.18,23992.372881355932
168,감삼동,2013,3,28262,1.18,23950.84745762712
169,감삼동,2013,4,28282,1.18,23967.79661016949
170,감삼동,2013,5,28781,1.18,24390.677966101695
171,감삼동,2013,6,29498,1.18,24998.305084745763
172,감삼동,2013,7,29705,1.18,25173.728813559323
173,감삼동,2013,8,29812,1.18,25264.406779661018
174,감삼동,2013,9,29861,1.18,25305.93220338983
175,감삼동,2013,10,29910,1.18,25347.457627118645
176,감삼동,2013,11,30045,1.18,25461.864406779663
177,감삼동,2013,12,30006,1.18,25428.813559322036
178,감삼동,2014,1,29970,1.18,25398.305084745763
179,감삼동,2014,2,29890,1.18,25330.508474576272
180,감삼동,2014,3,29929,1.18,25363.5593220339
181,감삼동,2014,4,29864,1.18,25308.474576271186
182,감삼동,2014,5,29834,1.18,25283.050847457627
183,감삼동,2014,6,29814,1.18,25266.101694915254
184,감삼동,2014,7,29820,1.18,25271.186440677968
185,감삼동,2014,8,29799,1.18,25253.389830508477
186,감삼동,2014,9,29728,1.18,25193.220338983054
187,감삼동,2014,10,29675,1.18,25148.305084745763
188,감삼동,2014,11,29658,1.18,25133.898305084746
189,감삼동,2014,12,29629,1.18,25109.322033898305
190,감삼동,2015,1,29646,1.18,25123.728813559323
191,감삼동,2015,2,29656,1.18,25132.20338983051
192,감삼동,2015,3,29715,1.18,25182.20338983051
193,감삼동,2015,4,29710,1.18,25177.966101694918
194,감삼동,2015,5,29666,1.18,25140.677966101695
195,감삼동,2015,6,29618,1.18,25100.0
196,감삼동,2015,7,29562,1.18,25052.54237288136
197,감삼동,2015,8,29582,1.18,25069.49152542373
198,감삼동,2015,9,29552,1.18,25044.067796610172
199,감삼동,2015,10,29468,1.18,24972.881355932204
200,감삼동,2015,11,29480,1.18,24983.050847457627
201,감삼동,2015,12,29411,1.18,24924.57627118644
202,감삼동,2016,1,29368,1.18,24888.13559322034
203,감삼동,2016,2,29353,1.18,24875.42372881356
204,감삼동,2016,3,29234,1.18,24774.57627118644
205,감삼동,2016,4,29187,1.18,24734.745762711867
206,감삼동,2016,5,29075,1.18,24639.830508474577
207,감삼동,2016,6,29021,1.18,24594.067796610172
208,감삼동,2016,7,28904,1.18,24494.91525423729
209,감삼동,2016,8,28809,1.18,24414.406779661018
210,감삼동,2016,9,28728,1.18,24345.76271186441
211,감삼동,2016,10,28663,1.18,24290.677966101695
212,감삼동,2016,11,28630,1.18,24262.71186440678
213,감삼동,2016,12,28596,1.18,24233.898305084746
214,감삼동,2017,1,28579,1.18,24219.49152542373
215,감삼동,2017,2,28558,1.18,24201.69491525424
216,감삼동,2017,3,28529,1.18,24177.1186440678
217,감삼동,2017,4,28477,1.18,24133.050847457627
218,감삼동,2017,5,28454,1.18,24113.5593220339
219,감삼동,2017,6,28428,1.18,24091.525423728814
220,감삼동,2017,7,28439,1.18,24100.84745762712
221,감삼동,2017,8,28407,1.18,24073.728813559323
222,감삼동,2017,9,28358,1.18,24032.20338983051
223,감삼동,2017,10,28280,1.18,23966.101694915254
224,감삼동,2017,11,28243,1.18,23934.745762711867
225,감삼동,2017,12,28222,1.18,23916.949152542373
226,감삼동,2018,1,28275,1.18,23961.864406779663
227,감삼동,2018,2,28158,1.18,23862.71186440678
228,감삼동,2018,3,28123,1.18,23833.050847457627
229,감삼동,2018,4,28060,1.18,23779.661016949154
230,감삼동,2018,5,28009,1.18,23736.440677966104
231,감삼동,2018,6,27981,1.18,23712.71186440678
232,감삼동,2018,7,27954,1.18,23689.830508474577
233,감삼동,2018,8,27995,1.18,23724.57627118644
234,감삼동,2018,9,27978,1.18,23710.169491525427
235,감삼동,2018,10,27915,1.18,23656.77966101695
236,감삼동,2018,11,27955,1.18,23690.677966101695
237,감삼동,2018,12,27865,1.18,23614.406779661018
238,감삼동,2019,1,27806,1.18,23564.406779661018
239,감삼동,2019,2,27802,1.18,23561.016949152545
240,감삼동,2019,3,27775,1.18,23538.13559322034
241,감삼동,2019,4,27750,1.18,23516.949152542373
242,감삼동,2019,5,27773,1.18,23536.440677966104
243,감삼동,2019,6,27776,1.18,23538.98305084746
244,감삼동,2019,7,27805,1.18,23563.5593220339
245,감삼동,2019,8,27833,1.18,23587.288135593222
246,감삼동,2019,9,27851,1.18,23602.54237288136
247,감삼동,2019,10,27820,1.18,23576.271186440677
248,감삼동,2019,11,27819,1.18,23575.42372881356
249,감삼동,2019,12,27774,1.18,23537.288135593222
250,감삼동,2020,1,27822,1.18,23577.966101694918
251,감삼동,2020,2,27764,1.18,23528.813559322036
252,감삼동,2020,3,27952,1.18,23688.13559322034
253,감삼동,2020,4,27992,1.18,23722.033898305086
254,감삼동,2020,5,28026,1.18,23750.84745762712
255,감삼동,2020,6,28026,1.18,23750.84745762712
256,감삼동,2020,7,28048,1.18,23769.49152542373
257,감삼동,2020,8,28033,1.18,23756.77966101695
258,감삼동,2020,9,27921,1.18,23661.864406779663
259,감삼동,2020,10,27861,1.18,23611.016949152545
260,감삼동,2020,11,27765,1.18,23529.661016949154
261,감삼동,2020,12,27577,1.18,23370.33898305085
262,감삼동,2021,1,27431,1.18,23246.610169491527
263,감삼동,2021,2,27306,1.18,23140.677966101695
264,감삼동,2021,3,27107,1.18,22972.033898305086
265,감삼동,2021,4,27036,1.18,22911.864406779663
266,감삼동,2021,5,27043,1.18,22917.79661016949
267,감삼동,2021,6,27067,1.18,22938.13559322034
268,감삼동,2021,7,27016,1.18,22894.91525423729
269,감삼동,2021,8,26969,1.18,22855.084745762713
270,감삼동,2021,9,26922,1.18,22815.254237288136
271,감삼동,2021,10,26849,1.18,22753.389830508477
272,감삼동,2021,11,26801,1.18,22712.71186440678
273,감삼동,2021,12,26600,1.18,22542.372881355932
274,감삼동,2022,1,26440,1.18,22406.77966101695
275,감삼동,2022,2,26220,1.18,22220.33898305085
276,감삼동,2022,3,26022,1.18,22052.54237288136
277,감삼동,2022,4,25828,1.18,21888.13559322034
278,검단동,2010,10,9225,3.91,2359.3350383631714
279,검단동,2010,11,9172,3.91,2345.780051150895
280,검단동,2010,12,9230,3.91,2360.6138107416878
281,검단동,2011,1,9204,3.91,2353.9641943734014
282,검단동,2011,2,9170,3.91,2345.2685421994884
283,검단동,2011,3,9127,3.91,2334.2710997442455
284,검단동,2011,4,9111,3.91,2330.1790281329922
285,검단동,2011,5,9091,3.91,2325.063938618926
286,검단동,2011,6,9065,3.91,2318.414322250639
287,검단동,2011,7,9070,3.91,2319.693094629156
288,검단동,2011,8,9077,3.91,2321.4833759590792
289,검단동,2011,9,9092,3.91,2325.319693094629
290,검단동,2011,10,9092,3.91,2325.319693094629
291,검단동,2011,11,9074,3.91,2320.7161125319694
292,검단동,2011,12,9047,3.91,2313.8107416879793
293,검단동,2012,1,9046,3.91,2313.554987212276
294,검단동,2012,2,9038,3.91,2311.5089514066494
295,검단동,2012,3,9038,3.91,2311.5089514066494
296,검단동,2012,4,9062,3.91,2317.6470588235293
297,검단동,2012,5,9026,3.91,2308.4398976982097
298,검단동,2012,6,9039,3.91,2311.7647058823527
299,검단동,2012,7,9033,3.91,2310.230179028133
300,검단동,2012,8,9039,3.91,2311.7647058823527
301,검단동,2012,9,9025,3.91,2308.1841432225065
302,검단동,2012,10,9006,3.91,2303.324808184143
303,검단동,2012,11,8963,3.91,2292.3273657289
304,검단동,2012,12,8913,3.91,2279.539641943734
305,검단동,2013,1,8894,3.91,2274.680306905371
306,검단동,2013,2,8862,3.91,2266.4961636828643
307,검단동,2013,3,8830,3.91,2258.312020460358
308,검단동,2013,4,8810,3.91,2253.1969309462916
309,검단동,2013,5,8769,3.91,2242.710997442455
310,검단동,2013,6,8751,3.91,2238.1074168797954
311,검단동,2013,7,8733,3.91,2233.5038363171357
312,검단동,2013,8,8736,3.91,2234.2710997442455
313,검단동,2013,9,8706,3.91,2226.5984654731456
314,검단동,2013,10,8690,3.91,2222.5063938618923
315,검단동,2013,11,8659,3.91,2214.5780051150896
316,검단동,2013,12,8644,3.91,2210.7416879795396
317,검단동,2014,1,8615,3.91,2203.324808184143
318,검단동,2014,2,8532,3.91,2182.097186700767
319,검단동,2014,3,8489,3.91,2171.099744245524
320,검단동,2014,4,8453,3.91,2161.8925831202046
321,검단동,2014,5,8428,3.91,2155.4987212276214
322,검단동,2014,6,8401,3.91,2148.593350383632
323,검단동,2014,7,8385,3.91,2144.5012787723786
324,검단동,2014,8,8397,3.91,2147.5703324808183
325,검단동,2014,9,8399,3.91,2148.081841432225
326,검단동,2014,10,8357,3.91,2137.340153452685
327,검단동,2014,11,8379,3.91,2142.9667519181585
328,검단동,2014,12,8416,3.91,2152.4296675191813
329,검단동,2015,1,8395,3.91,2147.0588235294117
330,검단동,2015,2,8373,3.91,2141.4322250639384
331,검단동,2015,3,8350,3.91,2135.5498721227623
332,검단동,2015,4,8329,3.91,2130.1790281329922
333,검단동,2015,5,8302,3.91,2123.2736572890026
334,검단동,2015,6,8291,3.91,2120.4603580562657
335,검단동,2015,7,8264,3.91,2113.554987212276
336,검단동,2015,8,8283,3.91,2118.414322250639
337,검단동,2015,9,8305,3.91,2124.0409207161124
338,검단동,2015,10,8316,3.91,2126.854219948849
339,검단동,2015,11,8322,3.91,2128.388746803069
340,검단동,2015,12,8291,3.91,2120.4603580562657
341,검단동,2016,1,8285,3.91,2118.925831202046
342,검단동,2016,2,8247,3.91,2109.2071611253195
343,검단동,2016,3,8128,3.91,2078.772378516624
344,검단동,2016,4,8101,3.91,2071.8670076726344
345,검단동,2016,5,8060,3.91,2061.381074168798
346,검단동,2016,6,8017,3.91,2050.383631713555
347,검단동,2016,7,7997,3.91,2045.2685421994884
348,검단동,2016,8,7945,3.91,2031.9693094629156
349,검단동,2016,9,7939,3.91,2030.4347826086955
350,검단동,2016,10,7911,3.91,2023.2736572890026
351,검단동,2016,11,7888,3.91,2017.391304347826
352,검단동,2016,12,7809,3.91,1997.1867007672633
353,검단동,2017,1,7734,3.91,1978.005115089514
354,검단동,2017,2,7731,3.91,1977.237851662404
355,검단동,2017,3,7715,3.91,1973.1457800511507
356,검단동,2017,4,7690,3.91,1966.7519181585676
357,검단동,2017,5,7678,3.91,1963.682864450128
358,검단동,2017,6,7679,3.91,1963.9386189258312
359,검단동,2017,7,7621,3.91,1949.1048593350383
360,검단동,2017,8,7596,3.91,1942.7109974424552
361,검단동,2017,9,7581,3.91,1938.8746803069052
362,검단동,2017,10,7569,3.91,1935.8056265984653
363,검단동,2017,11,7572,3.91,1936.5728900255754
364,검단동,2017,12,7524,3.91,1924.296675191816
365,검단동,2018,1,7477,3.91,1912.2762148337595
366,검단동,2018,2,7454,3.91,1906.3938618925831
367,검단동,2018,3,7434,3.91,1901.2787723785166
368,검단동,2018,4,7400,3.91,1892.5831202046036
369,검단동,2018,5,7379,3.91,1887.2122762148338
370,검단동,2018,6,7424,3.91,1898.7212276214832
371,검단동,2018,7,7400,3.91,1892.5831202046036
372,검단동,2018,8,7380,3.91,1887.468030690537
373,검단동,2018,9,7371,3.91,1885.1662404092071
374,검단동,2018,10,7365,3.91,1883.631713554987
375,검단동,2018,11,7354,3.91,1880.8184143222506
376,검단동,2018,12,7302,3.91,1867.5191815856776
377,검단동,2019,1,7273,3.91,1860.1023017902812
378,검단동,2019,2,7239,3.91,1851.4066496163682
379,검단동,2019,3,7215,3.91,1845.2685421994884
380,검단동,2019,4,7212,3.91,1844.5012787723786
381,검단동,2019,5,7193,3.91,1839.6419437340153
382,검단동,2019,6,7180,3.91,1836.317135549872
383,검단동,2019,7,7159,3.91,1830.9462915601023
384,검단동,2019,8,7165,3.91,1832.4808184143221
385,검단동,2019,9,7166,3.91,1832.7365728900254
386,검단동,2019,10,7147,3.91,1827.8772378516624
387,검단동,2019,11,7114,3.91,1819.4373401534526
388,검단동,2019,12,7103,3.91,1816.624040920716
389,검단동,2020,1,7080,3.91,1810.7416879795396
390,검단동,2020,2,7020,3.91,1795.39641943734
391,검단동,2020,3,6991,3.91,1787.9795396419436
392,검단동,2020,4,6950,3.91,1777.4936061381075
393,검단동,2020,5,6912,3.91,1767.774936061381
394,검단동,2020,6,6896,3.91,1763.682864450128
395,검단동,2020,7,6859,3.91,1754.2199488491049
396,검단동,2020,8,6838,3.91,1748.849104859335
397,검단동,2020,9,6764,3.91,1729.923273657289
398,검단동,2020,10,6728,3.91,1720.7161125319692
399,검단동,2020,11,6702,3.91,1714.0664961636828
400,검단동,2020,12,6708,3.91,1715.6010230179027
401,검단동,2021,1,6692,3.91,1711.5089514066497
402,검단동,2021,2,6666,3.91,1704.859335038363
403,검단동,2021,3,6603,3.91,1688.7468030690536
404,검단동,2021,4,6564,3.91,1678.772378516624
405,검단동,2021,5,6575,3.91,1681.5856777493605
406,검단동,2021,6,6563,3.91,1678.5166240409208
407,검단동,2021,7,6535,3.91,1671.3554987212276
408,검단동,2021,8,6518,3.91,1667.007672634271
409,검단동,2021,9,6503,3.91,1663.1713554987211
410,검단동,2021,10,6496,3.91,1661.3810741687978
411,검단동,2021,11,6470,3.91,1654.7314578005114
412,검단동,2021,12,6442,3.91,1647.5703324808183
413,검단동,2022,1,6429,3.91,1644.245524296675
414,검단동,2022,2,6394,3.91,1635.2941176470588
415,검단동,2022,3,6372,3.91,1629.6675191815857
416,검단동,2022,4,6355,3.91,1625.3196930946292
417,고산1동,2010,10,36506,8.79,4153.128555176337
418,고산1동,2010,11,36465,8.79,4148.464163822526
419,고산1동,2010,12,36362,8.79,4136.746302616611
420,고산1동,2011,1,36456,8.79,4147.440273037543
421,고산1동,2011,2,36555,8.79,4158.703071672356
422,고산1동,2011,3,36531,8.79,4155.972696245734
423,고산1동,2011,4,36522,8.79,4154.948805460751
424,고산1동,2011,5,36489,8.79,4151.194539249147
425,고산1동,2011,6,36484,8.79,4150.625711035268
426,고산1동,2011,7,36435,8.79,4145.05119453925
427,고산1동,2011,8,36448,8.79,4146.530147895336
428,고산1동,2011,9,36339,8.79,4134.129692832765
429,고산1동,2011,10,36229,8.79,4121.615472127418
430,고산1동,2011,11,36183,8.79,4116.382252559727
431,고산1동,2011,12,36058,8.79,4102.161547212742
432,고산1동,2012,1,36090,8.79,4105.802047781571
433,고산1동,2012,2,36023,8.79,4098.179749715587
434,고산1동,2012,3,35969,8.79,4092.0364050056887
435,고산1동,2012,4,35952,8.79,4090.1023890784986
436,고산1동,2012,5,35887,8.79,4082.7076222980663
437,고산1동,2012,6,35848,8.79,4078.270762229807
438,고산1동,2012,7,35878,8.79,4081.6837315130833
439,고산1동,2012,8,35881,8.79,4082.025028441411
440,고산1동,2012,9,35890,8.79,4083.048919226394
441,고산1동,2012,10,35838,8.79,4077.1331058020482
442,고산1동,2012,11,35881,8.79,4082.025028441411
443,고산1동,2012,12,35944,8.79,4089.1922639362915
444,고산1동,2013,1,36169,8.79,4114.789533560865
445,고산1동,2013,2,36412,8.79,4142.434584755404
446,고산1동,2013,3,36427,8.79,4144.141069397043
447,고산1동,2013,4,36478,8.79,4149.943117178613
448,고산1동,2013,5,36515,8.79,4154.15244596132
449,고산1동,2013,6,36412,8.79,4142.434584755404
450,고산1동,2013,7,36440,8.79,4145.620022753129
451,고산1동,2013,8,36477,8.79,4149.829351535836
452,고산1동,2013,9,36545,8.79,4157.565415244597
453,고산1동,2013,10,36503,8.79,4152.7872582480095
454,고산1동,2013,11,36582,8.79,4161.774744027304
455,고산1동,2013,12,36447,8.79,4146.41638225256
456,고산1동,2014,1,36334,8.79,4133.560864618886
457,고산1동,2014,2,36296,8.79,4129.237770193402
458,고산1동,2014,3,36206,8.79,4118.998862343573
459,고산1동,2014,4,36115,8.79,4108.6461888509675
460,고산1동,2014,5,36073,8.79,4103.86803185438
461,고산1동,2014,6,36030,8.79,4098.9761092150175
462,고산1동,2014,7,35987,8.79,4094.0841865756547
463,고산1동,2014,8,35762,8.79,4068.486916951081
464,고산1동,2014,9,35148,8.79,3998.63481228669
465,고산1동,2014,10,35434,8.79,4031.171786120592
466,고산1동,2014,11,35490,8.79,4037.5426621160414
467,고산1동,2014,12,35401,8.79,4027.4175199089877
468,고산1동,2015,1,35341,8.79,4020.591581342435
469,고산1동,2015,2,35298,8.79,4015.699658703072
470,고산1동,2015,3,35222,8.79,4007.053469852105
471,고산1동,2015,4,35119,8.79,3995.335608646189
472,고산1동,2015,5,35038,8.79,3986.120591581343
473,고산1동,2015,6,35033,8.79,3985.5517633674635
474,고산1동,2015,7,34906,8.79,3971.1035267349266
475,고산1동,2015,8,34880,8.79,3968.1456200227535
476,고산1동,2015,9,34860,8.79,3965.8703071672358
477,고산1동,2015,10,34805,8.79,3959.6131968145623
478,고산1동,2015,11,34841,8.79,3963.7087599544943
479,고산1동,2015,12,34797,8.79,3958.7030716723552
480,고산1동,2016,1,34830,8.79,3962.4573378839596
481,고산1동,2016,2,34779,8.79,3956.6552901023892
482,고산1동,2016,3,34747,8.79,3953.0147895335613
483,고산1동,2016,4,34716,8.79,3949.4880546075087
484,고산1동,2016,5,34654,8.79,3942.434584755404
485,고산1동,2016,6,34588,8.79,3934.926052332196
486,고산1동,2016,7,34581,8.79,3934.1296928327647
487,고산1동,2016,8,34541,8.79,3929.5790671217296
488,고산1동,2016,9,34483,8.79,3922.9806598407285
489,고산1동,2016,10,34510,8.79,3926.052332195677
490,고산1동,2016,11,34521,8.79,3927.303754266212
491,고산1동,2016,12,34462,8.79,3920.591581342435
492,고산1동,2017,1,34419,8.79,3915.699658703072
493,고산1동,2017,2,34317,8.79,3904.095563139932
494,고산1동,2017,3,34234,8.79,3894.653014789534
495,고산1동,2017,4,34200,8.79,3890.784982935154
496,고산1동,2017,5,34133,8.79,3883.16268486917
497,고산1동,2017,6,34137,8.79,3883.6177474402734
498,고산1동,2017,7,34140,8.79,3883.959044368601
499,고산1동,2017,8,33991,8.79,3867.0079635949946
500,고산1동,2017,9,33816,8.79,3847.0989761092155
501,고산1동,2017,10,33806,8.79,3845.9613196814566
502,고산1동,2017,11,33692,8.79,3832.9920364050063
503,고산1동,2017,12,33632,8.79,3826.166097838453
504,고산1동,2018,1,33615,8.79,3824.2320819112633
505,고산1동,2018,2,33539,8.79,3815.5858930602963
506,고산1동,2018,3,33432,8.79,3803.4129692832767
507,고산1동,2018,4,33343,8.79,3793.2878270762235
508,고산1동,2018,5,33293,8.79,3787.599544937429
509,고산1동,2018,6,33212,8.79,3778.384527872583
510,고산1동,2018,7,33163,8.79,3772.8100113765645
511,고산1동,2018,8,33057,8.79,3760.750853242321
512,고산1동,2018,9,32965,8.79,3750.28441410694
513,고산1동,2018,10,32924,8.79,3745.620022753129
514,고산1동,2018,11,32923,8.79,3745.506257110353
515,고산1동,2018,12,32823,8.79,3734.1296928327647
516,고산1동,2019,1,32756,8.79,3726.5073947667806
517,고산1동,2019,2,32633,8.79,3712.5142207053473
518,고산1동,2019,3,32532,8.79,3701.0238907849835
519,고산1동,2019,4,32507,8.79,3698.1797497155862
520,고산1동,2019,5,32432,8.79,3689.647326507395
521,고산1동,2019,6,32372,8.79,3682.821387940842
522,고산1동,2019,7,32368,8.79,3682.3663253697387
