행정구역,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12
1,동인동,"9,018","8,920","8,870","8,804","8,686","8,605","8,553","8,534","8,507","8,472","8,402","8,379"
2,삼덕동,"6,486","6,490","6,557","6,611","6,643","6,628","6,619","6,631","6,639","6,616","6,640","6,631"
3,성내1동,"4,789","4,826","4,875","4,919","4,920","4,910","4,921","4,977","4,987","4,980","4,959","4,953"
4,성내2동,"4,416","4,415","4,451","4,458","4,457","4,422","4,430","4,426","4,416","4,410","4,420","4,409"
5,성내3동,"5,183","5,161","5,152","5,126","5,129","5,098","5,109","5,113","5,106","5,072","5,062","5,040"
6,대신동,"8,227","8,189","8,180","8,151","8,149","8,116","8,117","8,097","8,085","8,061","7,994","7,996"
7,남산1동,"5,152","5,151","5,151","5,151","5,092","5,057","5,015","5,007","4,980","5,001","5,027","5,031"
8,남산2동,"3,284","3,291","3,300","3,295","3,473","3,897","4,072","4,123","4,165","4,171","4,185","4,185"
9,남산3동,"7,069","7,058","7,040","7,005","6,982","6,950","6,971","6,967","6,956","6,925","6,936","6,920"
10,남산4동,"12,118","12,080","12,063","12,002","11,958","11,943","11,910","11,897","11,865","11,819","11,828","11,759"
11,대봉1동,"7,629","7,631","7,597","7,591","7,565","7,546","7,559","7,562","7,538","7,558","7,545","7,557"
12,대봉2동,"2,457","2,456","2,452","2,438","2,436","2,424","2,406","2,408","2,415","2,384","2,356","2,315"
