행정구역,2011-1,2011-2,2011-3,2011-4,2011-5,2011-6,2011-7,2011-8,2011-9,2011-10,2011-11,2011-12
1,신암1동,"14,145","14,101","14,094","14,056","14,037","14,021","13,954","13,947","13,929","13,862","13,818","13,768"
2,신암2동,"10,999","11,028","11,006","10,994","10,973","10,967","10,966","10,927","10,938","10,942","10,926","10,919"
3,신암3동,"10,324","10,277","10,239","10,257","10,217","10,245","10,177","10,147","10,103","10,059","10,045","10,056"
4,신암4동,"19,664","19,691","19,656","19,546","19,494","19,460","19,448","19,368","19,358","19,418","19,367","19,395"
5,신암5동,"9,346","9,344","9,329","9,328","9,299","9,238","9,211","9,174","9,160","9,140","9,131","9,094"
6,신천1.2동,"12,141","12,699","12,983","13,929","14,666","14,815","14,919","14,988","15,024","15,033","15,037","15,052"
7,신천3동,"13,338","13,436","13,523","13,497","13,400","13,337","13,324","13,324","13,322","13,295","13,350","13,326"
8,신천4동,"9,947","9,943","9,959","9,939","9,882","9,868","9,871","9,896","9,858","9,853","9,758","9,750"
9,효목1동,"17,051","17,005","16,994","16,957","16,919","16,931","16,879","16,784","16,756","16,681","16,639","16,581"
10,효목2동,"17,940","17,971","17,899","17,893","17,902","17,866","17,858","17,804","17,778","17,791","17,785","17,714"
11,도평동,"5,827","5,829","5,864","5,864","5,856","5,797","5,806","5,808","5,813","5,833","5,847","5,862"
12,불로.봉무동,"14,256","14,242","14,275","14,233","14,197","14,174","14,154","14,138","14,142","14,122","14,119","14,132"
13,지저동,"11,949","11,971","11,968","12,004","11,943","11,935","11,918","11,912","11,864","11,867","11,884","11,847"
14,동촌동,"14,419","14,400","14,382","14,390","14,385","14,408","14,395","14,399","14,342","14,349","14,340","14,339"
15,방촌동,"21,723","21,694","21,723","21,786","21,782","21,775","21,737","21,680","21,585","21,484","21,474","21,443"
16,해안동,"18,740","18,733","18,728","18,698","18,681","18,597","18,540","18,590","18,606","18,639","18,675","18,640"
17,안심1동,"37,259","37,489","37,669","37,766","38,051","38,562","38,965","39,399","39,577","39,785","39,971","40,113"
18,안심2동,"10,959","10,964","11,015","11,019","11,003","11,001","10,957","10,986","10,948","10,917","10,937","10,862"
19,안심3.4동,"47,304","47,488","47,638","47,869","48,119","48,257","48,374","48,503","48,386","48,417","48,413","48,367"
20,공산동,"16,792","16,727","16,645","16,618","16,612","16,639","16,612","16,619","16,580","16,591","16,569","16,503"
