행정구역,2011-1,2011-2,2011-3,2011-4,2011-5,2011-6,2011-7,2011-8,2011-9,2011-10,2011-11,2011-12
1,동인1.2.4가동,"6,112","6,112","6,123","6,071","6,051","6,056",0,0,0,0,0,0
2,동인동,0,0,0,0,0,0,"10,635","10,580","10,605","10,603","10,546","10,531"
3,동인3가동,"4,645","4,661","4,634","4,611","4,597","4,608",0,0,0,0,0,0
4,삼덕동,"4,509","4,512","4,516","4,496","4,487","4,482","4,482","4,462","4,453","4,485","4,509","4,476"
5,성내1동,"4,518","4,538","4,502","4,482","4,466","4,457","4,439","4,420","4,389","4,388","4,418","4,414"
6,성내2동,"5,112","5,151","5,177","5,180","5,211","5,227","5,264","5,279","5,307","5,292","5,264","5,242"
7,성내3동,"4,136","4,155","4,128","4,125","4,087","4,068","4,065","4,022","4,022","3,995","3,987","3,957"
8,대신동,"5,334","5,317","5,302","5,278","5,262","5,245","5,248","5,237","5,243","5,234","5,218","5,192"
9,남산1동,"4,287","4,285","4,267","4,257","4,266","4,249","4,223","4,257","4,246","4,267","4,251","4,240"
10,남산2동,"4,988","4,973","4,947","4,903","4,896","4,895","4,910","4,936","4,911","4,890","4,880","4,884"
11,남산3동,"5,472","5,449","5,421","5,403","5,383","5,388","5,383","5,384","5,367","5,358","5,352","5,354"
12,남산4동,"14,887","14,843","14,842","14,796","14,797","14,742","14,722","14,765","14,744","14,752","14,773","14,733"
13,대봉1동,"7,729","7,734","7,716","7,737","7,763","7,780","7,738","7,731","7,680","7,692","7,697","7,677"
14,대봉2동,"4,331","4,322","4,335","4,309","4,296","4,276","4,268","4,246","4,264","4,233","4,233","4,227"
