행정구역,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12
1,동인동,"9,834","9,811","9,783","9,621","9,455","9,355","9,306","9,273","9,206","9,165","9,114","9,072"
2,삼덕동,"6,472","6,499","6,527","6,509","6,479","6,469","6,473","6,491","6,498","6,496","6,500","6,488"
3,성내1동,"4,772","4,795","4,788","4,770","4,788","4,761","4,777","4,751","4,767","4,751","4,750","4,764"
4,성내2동,"4,611","4,627","4,631","4,623","4,603","4,555","4,491","4,447","4,448","4,427","4,439","4,411"
5,성내3동,"5,663","5,574","5,479","5,440","5,349","5,340","5,319","5,292","5,267","5,247","5,244","5,188"
6,대신동,"8,224","8,195","8,201","8,213","8,239","8,222","8,222","8,235","8,221","8,257","8,233","8,242"
7,남산1동,"4,913","4,895","4,896","4,884","4,884","4,927","4,996","5,088","5,137","5,146","5,156","5,160"
8,남산2동,"3,513","3,508","3,488","3,464","3,461","3,402","3,381","3,348","3,325","3,335","3,328","3,290"
9,남산3동,"7,126","7,090","7,056","7,041","7,040","7,008","7,047","7,061","7,036","7,038","7,073","7,078"
10,남산4동,"12,272","12,275","12,269","12,252","12,223","12,243","12,187","12,165","12,183","12,190","12,176","12,147"
11,대봉1동,"7,732","7,691","7,674","7,662","7,648","7,654","7,655","7,650","7,668","7,696","7,690","7,657"
12,대봉2동,"2,625","2,617","2,594","2,573","2,563","2,561","2,548","2,532","2,519","2,520","2,487","2,462"
