행정구역,2012-1,2012-2,2012-3,2012-4,2012-5,2012-6,2012-7,2012-8,2012-9,2012-10,2012-11,2012-12
1,신암1동,"13,689","13,644","13,583","13,538","13,573","13,539","13,495","13,449","13,413","13,335","13,269","13,187"
2,신암2동,"10,890","10,929","10,931","10,896","10,870","10,873","10,843","10,825","10,799","10,769","10,815","10,817"
3,신암3동,"10,066","10,037","9,989","9,958","9,930","9,863","9,846","9,881","9,868","9,863","9,853","9,885"
4,신암4동,"19,329","19,272","19,211","19,180","19,124","19,101","19,058","19,077","19,046","18,992","18,957","18,878"
5,신암5동,"9,104","9,114","9,071","9,064","9,055","9,069","9,020","9,000","8,973","8,970","8,938","8,954"
6,신천1.2동,"15,050","15,019","15,015","14,986","14,998","14,982","14,967","14,979","14,979","14,961","14,928","14,901"
7,신천3동,"13,326","13,314","13,248","13,209","13,183","13,176","13,164","13,126","13,096","13,062","13,031","12,970"
8,신천4동,"9,690","9,700","9,664","9,669","9,623","9,618","9,586","9,584","9,592","9,579","9,509","9,478"
9,효목1동,"16,579","16,593","16,577","16,496","16,486","16,439","16,451","16,406","16,394","16,357","16,363","16,315"
10,효목2동,"17,678","17,649","17,609","17,597","17,561","17,552","17,530","17,525","17,517","17,491","17,453","17,414"
11,도평동,"5,818","5,669","5,525","5,442","5,453","5,439","5,420","5,394","5,409","5,418","5,372","5,345"
12,불로.봉무동,"14,112","14,122","14,094","14,080","14,062","14,067","14,048","13,980","13,987","14,460","15,218","15,441"
13,지저동,"11,832","11,778","11,790","11,785","11,774","11,758","11,757","11,761","11,728","11,654","11,628","11,610"
14,동촌동,"14,286","14,292","14,293","14,266","14,265","14,209","14,240","14,242","14,256","14,204","14,200","14,138"
15,방촌동,"21,429","21,449","21,561","21,560","21,560","21,539","21,513","21,475","21,425","21,360","21,390","21,320"
16,해안동,"18,609","18,545","18,572","18,637","18,681","18,706","18,729","18,710","18,685","18,631","18,526","18,509"
17,안심1동,"40,295","41,369","41,645","41,890","42,111","42,279","42,421","42,635","42,755","42,889","43,080","43,142"
18,안심2동,"10,857","10,846","10,850","10,837","10,844","10,833","10,884","10,894","10,862","10,852","10,831","10,810"
19,안심3.4동,"48,379","48,093","48,194","48,418","48,615","48,847","48,910","48,980","49,043","49,125","49,299","49,363"
20,공산동,"16,492","16,388","16,389","16,382","16,375","16,396","16,393","16,376","16,353","16,359","16,322","16,306"
