행정구역,2013-1,2013-2,2013-3,2013-4,2013-5,2013-6,2013-7,2013-8,2013-9,2013-10,2013-11,2013-12
1,이천동,"15,122","15,129","15,116","15,121","15,035","15,013","15,021","15,001","14,965","14,918","14,901","14,927"
2,봉덕1동,"10,057","10,092","10,121","10,088","10,067","10,011","9,977","9,987","9,979","9,928","9,902","9,880"
3,봉덕2동,"12,925","12,917","12,936","12,986","12,972","12,950","12,952","12,947","12,921","12,918","12,908","12,891"
4,봉덕3동,"18,446","18,418","18,335","18,370","18,414","18,349","18,328","18,308","18,242","18,233","18,159","18,154"
5,대명1동,"12,398","12,378","12,379","12,413","12,346","12,317","12,228","12,220","12,251","12,236","12,190","12,129"
6,대명2동,"13,268","13,302","13,306","13,274","13,233","13,214","13,170","13,111","13,103","13,105","13,050","13,008"
7,대명3동,"14,801","14,780","14,785","14,720","14,690","14,686","14,701","14,685","14,624","14,557","14,528","14,452"
8,대명4동,"12,798","12,786","12,824","12,793","12,701","12,651","12,597","12,573","12,580","12,538","12,510","12,477"
9,대명5동,"8,958","9,018","8,974","8,988","8,998","9,003","8,992","8,982","8,990","8,922","8,944","8,922"
10,대명6동,"10,459","10,471","10,461","10,476","10,453","10,419","10,433","10,387","10,392","10,409","10,364","10,403"
11,대명9동,"16,199","16,193","16,219","16,221","16,201","16,156","16,186","16,195","16,177","16,184","16,176","16,149"
12,대명10동,"10,411","10,420","10,388","10,382","10,356","10,395","10,356","10,332","10,293","10,344","10,326","10,282"
13,대명11동,"9,926","9,906","9,940","9,924","9,894","9,870","9,832","9,796","9,817","9,849","9,837","9,819"
