행정구역,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12
1,이천동,"13,763","13,796","13,806","13,750","13,719","13,699","13,666","13,672","13,651","13,580","13,506","13,426"
2,봉덕1동,"8,981","8,971","9,036","9,090","9,134","9,189","9,187","9,215","9,221","9,222","9,183","9,161"
3,봉덕2동,"10,792","10,737","10,687","10,663","10,705","10,789","10,799","10,827","10,823","10,782","10,734","10,658"
4,봉덕3동,"16,278","16,265","16,198","16,142","16,092","16,014","16,033","16,064","16,014","16,008","16,011","16,008"
5,대명1동,"11,769","11,759","11,733","11,724","11,703","11,715","11,748","11,748","11,755","11,749","11,747","11,719"
6,대명2동,"12,165","12,169","12,131","12,108","12,114","12,067","12,014","11,877","11,806","11,740","11,680","11,624"
7,대명3동,"13,059","13,030","12,982","12,969","12,927","12,896","12,888","12,863","12,799","12,767","12,714","12,670"
8,대명4동,"11,291","11,269","11,295","11,342","11,337","11,359","11,362","11,339","11,327","11,252","11,213","11,207"
9,대명5동,"8,089","8,123","8,098","8,117","8,114","8,118","8,107","8,134","8,110","8,116","8,075","8,058"
10,대명6동,"10,191","10,199","10,216","10,218","10,201","10,154","10,142","10,180","10,140","10,078","10,118","10,212"
11,대명9동,"15,592","15,574","15,581","15,541","15,574","15,526","15,575","15,541","15,505","15,505","15,518","15,489"
12,대명10동,"9,377","9,377","9,366","9,319","9,286","9,306","9,354","9,339","9,339","9,318","9,325","9,310"
13,대명11동,"8,843","8,796","8,730","8,740","8,716","8,701","8,687","8,682","8,633","8,603","8,571","8,584"
