행정구역,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12
1,신암1동,"10,649","10,640","10,612","10,570","10,504","10,377","10,237","10,083","9,982","9,812","9,712","9,640"
2,신암2동,"12,017","12,013","11,994","11,990","11,980","11,975","11,988","11,938","11,910","11,906","11,898","11,883"
3,신암3동,"7,468","7,406","7,334","7,292","7,208","7,028","6,850","6,697","6,655","6,579","6,558","7,299"
4,신암4동,"16,477","16,453","16,415","16,358","16,305","16,302","16,220","16,183","16,137","16,081","15,983","15,722"
5,신암5동,"7,486","7,446","7,445","7,414","7,449","7,421","7,420","7,416","7,399","7,376","7,322","7,204"
6,신천1.2동,"13,981","13,976","13,984","13,952","13,925","13,875","13,842","13,834","13,814","13,796","13,746","13,709"
7,신천3동,"11,543","11,486","11,768","12,097","12,336","12,683","12,809","12,923","12,934","12,982","12,986","12,938"
8,신천4동,"8,928","8,887","8,851","8,719","8,648","8,627","8,585","8,543","8,505","8,438","8,361","8,205"
9,효목1동,"14,560","14,515","14,439","14,418","14,397","14,425","14,386","14,378","14,377","14,343","14,342","14,384"
10,효목2동,"15,757","15,750","15,702","15,702","15,687","15,660","15,695","15,697","15,647","15,616","15,568","15,532"
11,도평동,"4,488","4,482","4,449","4,422","4,426","4,430","4,427","4,422","4,430","4,410","4,413","4,401"
12,불로.봉무동,"25,684","25,639","25,663","26,072","26,422","26,697","26,855","26,956","27,022","27,128","27,124","27,172"
13,지저동,"10,615","10,589","10,599","10,610","10,598","10,555","10,527","10,512","10,472","10,444","10,408","10,378"
14,동촌동,"15,767","15,938","16,051","16,093","16,140","16,115","16,129","16,113","16,136","16,140","16,145","16,135"
15,방촌동,"19,393","19,357","19,277","19,202","19,190","19,138","19,133","19,104","19,081","19,116","19,087","19,030"
16,해안동,"16,213","16,090","16,081","16,011","15,964","15,975","15,994","15,954","15,936","15,900","15,891","15,881"
17,안심1동,"44,697","44,607","44,525","44,510","44,455","44,413","44,428","44,357","44,438","44,743","44,734","44,647"
18,안심2동,"10,820","10,834","10,813","10,787","10,764","10,695","10,723","10,713","10,678","10,644","10,620","10,548"
19,안심3.4동,"64,671","65,355","66,064","66,614","67,041","67,481","67,793","68,088","68,216","68,276","68,522","68,629"
20,공산동,"15,183","15,136","15,098","15,061","15,018","14,976","14,980","14,986","14,975","14,953","14,932","14,905"
