행정구역,2013-1,2013-2,2013-3,2013-4,2013-5,2013-6,2013-7,2013-8,2013-9,2013-10,2013-11,2013-12
1,내당1동,"12,055","12,059","12,044","12,049","11,965","11,913","11,926","11,911","11,908","11,930","11,914","11,881"
2,내당2.3동,"12,349","12,285","12,247","12,220","12,201","12,135","12,148","12,096","12,047","12,042","12,016","12,045"
3,내당4동,"19,648","19,623","19,603","19,621","19,602","19,524","19,560","19,600","19,556","19,596","19,543","19,470"
4,비산1동,"12,653","12,638","12,602","12,578","12,595","12,506","12,487","12,494","12,476","12,457","12,407","12,384"
5,비산2.3동,"12,331","12,312","12,253","12,252","12,210","12,181","12,154","12,145","12,142","12,076","12,095","12,061"
6,비산4동,"11,979","11,929","11,930","11,956","11,955","11,926","11,891","11,888","11,857","11,812","11,840","11,815"
7,비산5동,"7,912","7,901","7,897","7,887","7,848","7,860","7,842","7,834","7,812","7,769","7,741","7,721"
8,비산6동,"9,676","9,637","9,636","9,568","9,542","9,518","9,504","9,460","9,447","9,425","9,390","9,349"
9,비산7동,"13,855","13,781","13,814","13,772","13,751","13,676","13,581","13,543","13,511","13,495","13,459","13,407"
10,평리1동,"9,338","9,325","9,308","9,295","9,264","9,239","9,158","9,082","9,103","9,092","9,064","9,075"
11,평리2동,"9,132","9,144","9,156","9,155","9,118","9,111","9,102","9,088","9,122","9,175","9,172","9,239"
12,평리3동,"14,393","14,388","14,337","14,334","14,244","14,252","14,268","14,302","14,284","14,257","14,194","14,156"
13,평리4동,"19,968","19,962","19,963","19,918","19,919","19,872","19,924","19,870","19,869","19,875","19,854","19,872"
14,평리5동,"8,048","8,045","8,044","8,027","8,017","7,976","7,942","7,904","7,851","7,822","7,860","7,816"
15,평리6동,"9,629","9,627","9,591","9,571","9,552","9,507","9,485","9,433","9,415","9,370","9,363","9,318"
16,상중이동,"23,096","23,125","23,123","23,045","23,004","22,924","22,853","22,841","22,801","22,728","22,677","22,647"
17,원대동,"10,812","10,800","10,780","10,764","10,745","10,735","10,686","10,660","10,589","10,528","10,492","10,464"
