행정구역,2015-1,2015-2,2015-3,2015-4,2015-5,2015-6,2015-7,2015-8,2015-9,2015-10,2015-11,2015-12
1,이천동,"14,663","14,661","14,655","14,662","14,602","14,609","14,592","14,618","14,519","14,476","14,450","14,389"
2,봉덕1동,"9,758","9,781","9,758","9,725","9,709","9,693","9,672","9,659","9,717","9,664","9,641","9,588"
3,봉덕2동,"12,559","12,572","12,561","12,518","12,486","12,488","12,498","12,471","12,450","12,434","12,413","12,340"
4,봉덕3동,"17,650","17,668","17,653","17,577","17,556","17,525","17,519","17,507","17,488","17,424","17,419","17,333"
5,대명1동,"12,269","12,275","12,242","12,267","12,260","12,257","12,263","12,234","12,224","12,159","12,179","12,165"
6,대명2동,"12,667","12,604","12,532","12,489","12,486","12,442","12,444","12,467","12,488","12,434","12,383","12,344"
7,대명3동,"14,205","14,171","14,174","14,134","14,116","14,108","14,080","14,051","14,027","13,991","13,980","13,939"
8,대명4동,"12,254","12,257","12,202","12,229","12,147","12,135","12,063","12,022","12,003","12,000","11,967","11,991"
9,대명5동,"8,747","8,748","8,713","8,655","8,672","8,638","8,600","8,591","8,608","8,563","8,553","8,566"
10,대명6동,"10,262","10,272","10,300","10,328","10,326","10,349","10,379","10,437","10,488","10,500","10,484","10,472"
11,대명9동,"16,133","16,126","16,165","16,178","16,050","16,049","16,055","16,036","16,043","16,059","15,987","15,917"
12,대명10동,"10,057","10,058","10,066","9,997","9,984","9,935","9,899","9,900","9,869","9,881","9,872","9,890"
13,대명11동,"9,641","9,665","9,626","9,587","9,541","9,502","9,510","9,502","9,467","9,422","9,426","9,399"
