행정구역,2011-1,2011-2,2011-3,2011-4,2011-5,2011-6,2011-7,2011-8,2011-9,2011-10,2011-11,2011-12
1,내당1동,"12,437","12,421","12,415","12,369","12,334","12,312","12,299","12,306","12,311","12,286","12,267","12,233"
2,내당2.3동,"13,129","13,109","13,094","13,051","12,986","12,927","12,870","12,808","12,782","12,784","12,752","12,703"
3,내당4동,"20,081","20,029","19,903","19,843","19,889","19,924","19,883","19,891","19,929","19,932","19,922","19,868"
4,비산1동,"13,611","13,569","13,497","13,444","13,351","13,277","13,253","13,237","13,173","13,130","13,092","13,083"
5,비산2.3동,"13,298","13,253","13,196","13,136","13,135","13,144","13,102","13,052","12,997","12,964","12,951","12,878"
6,비산4동,"12,573","12,565","12,530","12,529","12,507","12,521","12,502","12,460","12,416","12,424","12,369","12,369"
7,비산5동,"8,416","8,386","8,350","8,317","8,305","8,303","8,288","8,270","8,229","8,221","8,200","8,187"
8,비산6동,"10,097","10,060","10,007","9,962","9,966","9,942","9,954","9,941","9,933","9,915","9,902","9,891"
9,비산7동,"14,651","14,606","14,558","14,485","14,415","14,388","14,350","14,296","14,257","14,228","14,206","14,167"
10,평리1동,"10,047","10,034","9,940","9,923","9,887","9,894","9,868","9,830","9,789","9,774","9,759","9,747"
11,평리2동,"7,903","8,048","8,200","8,328","8,515","8,633","8,721","8,841","8,933","8,982","9,098","9,139"
12,평리3동,"15,219","15,202","15,119","15,016","15,028","14,977","14,945","14,930","14,949","14,848","14,769","14,683"
13,평리4동,"15,410","15,562","16,266","16,745","16,887","16,984","17,024","17,082","17,148","17,271","17,468","17,743"
14,평리5동,"8,523","8,537","8,502","8,477","8,440","8,443","8,437","8,415","8,349","8,306","8,311","8,328"
15,평리6동,"10,200","10,167","10,137","10,086","10,022","10,010","9,983","9,956","9,968","9,944","9,907","9,863"
16,상중이동,"23,846","23,781","23,759","23,727","23,681","23,737","23,743","23,741","23,653","23,643","23,597","23,543"
17,원대동,"11,472","11,440","11,443","11,418","11,363","11,321","11,275","11,280","11,230","11,168","11,106","11,083"
