 format: day,hour,value location:69_100 Start : 20130101 
 1, 0000, 50.000000 
 1, 0100, 7.000000 
 1, 0200, 360.000000 
 1, 0300, 0.000000 
 1, 0400, 38.000000 
 1, 0500, 210.000000 
 1, 0600, 209.000000 
 1, 0700, 340.000000 
 1, 0800, 0.000000 
 1, 0900, 0.000000 
 1, 1000, 153.000000 
 1, 1100, -1.000000 
 1, 1200, -1.000000 
 1, 1300, -1.000000 
 1, 1400, 0.000000 
 1, 1500, 180.000000 
 1, 1600, 0.000000 
 1, 1700, 311.000000 
 1, 1800, 345.000000 
 1, 1900, 345.000000 
 1, 2000, 353.000000 
 1, 2100, 307.000000 
 1, 2200, 0.000000 
 1, 2300, 214.000000 
 2, 0000, 202.000000 
 2, 0100, 5.000000 
 2, 0200, 289.000000 
 2, 0300, 346.000000 
 2, 0400, 354.000000 
 2, 0500, 354.000000 
 2, 0600, 337.000000 
 2, 0700, 348.000000 
 2, 0800, 317.000000 
 2, 0900, 0.000000 
 2, 1000, 0.000000 
 2, 1100, -1.000000 
 2, 1200, -1.000000 
 2, 1300, -1.000000 
 2, 1400, 0.000000 
 2, 1500, 0.000000 
 2, 1600, 0.000000 
 2, 1700, 0.000000 
 2, 1800, 0.000000 
 2, 1900, 346.000000 
 2, 2000, 0.000000 
 2, 2100, 0.000000 
 2, 2200, 0.000000 
 2, 2300, 0.000000 
 3, 0000, 0.000000 
 3, 0100, 180.000000 
 3, 0200, 235.000000 
 3, 0300, 308.000000 
 3, 0400, 339.000000 
 3, 0500, 323.000000 
 3, 0600, 349.000000 
 3, 0700, 325.000000 
 3, 0800, 283.000000 
 3, 0900, 301.000000 
 3, 1000, 0.000000 
 3, 1100, -1.000000 
 3, 1200, -1.000000 
 3, 1300, -1.000000 
 3, 1400, 0.000000 
 3, 1500, 0.000000 
 3, 1600, 56.000000 
 3, 1700, 0.000000 
 3, 1800, 0.000000 
 3, 1900, 0.000000 
 3, 2000, 0.000000 
 3, 2100, 0.000000 
 3, 2200, 0.000000 
 3, 2300, 0.000000 
 4, 0000, 0.000000 
 4, 0100, 0.000000 
 4, 0200, 234.000000 
 4, 0300, 0.000000 
 4, 0400, 232.000000 
 4, 0500, 221.000000 
 4, 0600, 360.000000 
 4, 0700, 0.000000 
 4, 0800, 0.000000 
 4, 0900, 0.000000 
 4, 1000, 0.000000 
 4, 1100, -1.000000 
 4, 1200, -1.000000 
 4, 1300, -1.000000 
 4, 1400, 0.000000 
 4, 1500, 0.000000 
 4, 1600, 0.000000 
 4, 1700, 0.000000 
 4, 1800, 0.000000 
 4, 1900, 0.000000 
 4, 2000, 0.000000 
 4, 2100, 0.000000 
 4, 2200, 0.000000 
 4, 2300, 0.000000 
 5, 0000, 0.000000 
 5, 0100, 0.000000 
 5, 0200, 0.000000 
 5, 0300, 341.000000 
 5, 0400, 315.000000 
 5, 0500, 217.000000 
 5, 0600, 6.000000 
 5, 0700, 353.000000 
 5, 0800, 300.000000 
 5, 0900, 337.000000 
 5, 1000, 0.000000 
 5, 1100, -1.000000 
 5, 1200, -1.000000 
 5, 1300, -1.000000 
 5, 1400, 0.000000 
 5, 1500, 0.000000 
 5, 1600, 0.000000 
