"행정구역","2015년01월_거주자 인구수","2015년01월_세대수","2015년01월_세대당 인구","2015년02월_거주자 인구수","2015년02월_세대수","2015년02월_세대당 인구","2015년03월_거주자 인구수","2015년03월_세대수","2015년03월_세대당 인구","2015년04월_거주자 인구수","2015년04월_세대수","2015년04월_세대당 인구","2015년05월_거주자 인구수","2015년05월_세대수","2015년05월_세대당 인구","2015년06월_거주자 인구수","2015년06월_세대수","2015년06월_세대당 인구","2015년07월_거주자 인구수","2015년07월_세대수","2015년07월_세대당 인구","2015년08월_거주자 인구수","2015년08월_세대수","2015년08월_세대당 인구","2015년09월_거주자 인구수","2015년09월_세대수","2015년09월_세대당 인구","2015년10월_거주자 인구수","2015년10월_세대수","2015년10월_세대당 인구","2015년11월_거주자 인구수","2015년11월_세대수","2015년11월_세대당 인구","2015년12월_거주자 인구수","2015년12월_세대수","2015년12월_세대당 인구"
"대구광역시 북구 (2723000000)","441,363","165,227","          2.67","440,816","165,357","          2.67","440,628","165,583","          2.66","440,387","165,561","          2.66","440,229","165,770","          2.66","440,495","166,119","          2.65","440,858","166,382","          2.65","441,018","166,610","          2.65","441,120","166,770","          2.65","440,761","166,811","          2.64","440,664","166,890","          2.64","440,206","166,943","          2.64"
"대구광역시 북구 고성동(2723051000)","6,469","2,902","          2.23","6,452","2,910","          2.22","6,489","2,926","          2.22","6,480","2,923","          2.22","6,467","2,929","          2.21","6,460","2,922","          2.21","6,462","2,930","          2.21","6,449","2,934","          2.20","6,436","2,934","          2.19","6,399","2,923","          2.19","6,395","2,927","          2.18","6,377","2,930","          2.18"
"대구광역시 북구 칠성동(2723052600)","21,530","8,265","          2.60","21,481","8,240","          2.61","21,529","8,251","          2.61","21,546","8,279","          2.60","21,508","8,273","          2.60","21,481","8,273","          2.60","21,396","8,247","          2.59","21,352","8,240","          2.59","21,351","8,230","          2.59","21,366","8,240","          2.59","21,380","8,248","          2.59","21,382","8,258","          2.59"
"대구광역시 북구 침산1동(2723055000)","5,176","2,184","          2.37","5,172","2,187","          2.36","5,138","2,174","          2.36","5,090","2,158","          2.36","5,075","2,159","          2.35","5,056","2,152","          2.35","5,057","2,159","          2.34","5,021","2,153","          2.33","5,035","2,164","          2.33","5,018","2,159","          2.32","5,005","2,150","          2.33","4,990","2,146","          2.33"
"대구광역시 북구 침산2동(2723056000)","17,157","5,704","          3.01","17,162","5,705","          3.01","17,173","5,708","          3.01","17,150","5,697","          3.01","17,166","5,704","          3.01","17,130","5,690","          3.01","17,109","5,672","          3.02","17,105","5,676","          3.01","17,131","5,684","          3.01","17,093","5,681","          3.01","17,048","5,678","          3.00","17,008","5,668","          3.00"
"대구광역시 북구 침산3동(2723057000)","21,919","7,401","          2.96","21,904","7,399","          2.96","21,893","7,396","          2.96","21,873","7,383","          2.96","21,865","7,397","          2.96","21,814","7,387","          2.95","21,753","7,379","          2.95","21,746","7,376","          2.95","21,733","7,381","          2.94","21,700","7,377","          2.94","21,665","7,371","          2.94","21,652","7,368","          2.94"
"대구광역시 북구 산격1동(2723061000)","11,700","5,563","          2.10","11,670","5,579","          2.09","11,629","5,572","          2.09","11,618","5,561","          2.09","11,560","5,539","          2.09","11,510","5,525","          2.08","11,502","5,517","          2.08","11,474","5,515","          2.08","11,468","5,507","          2.08","11,445","5,502","          2.08","11,406","5,496","          2.08","11,374","5,490","          2.07"
"대구광역시 북구 산격2동(2723062000)","12,924","4,680","          2.76","12,920","4,684","          2.76","12,888","4,682","          2.75","12,836","4,668","          2.75","12,817","4,683","          2.74","12,780","4,668","          2.74","12,746","4,662","          2.73","12,702","4,650","          2.73","12,681","4,643","          2.73","12,576","4,621","          2.72","12,568","4,613","          2.72","12,565","4,611","          2.73"
"대구광역시 북구 산격3동(2723063000)","9,443","4,678","          2.02","9,416","4,684","          2.01","9,405","4,698","          2.00","9,382","4,693","          2.00","9,360","4,698","          1.99","9,371","4,716","          1.99","9,303","4,690","          1.98","9,298","4,707","          1.98","9,292","4,718","          1.97","9,329","4,746","          1.97","9,341","4,761","          1.96","9,338","4,776","          1.96"
"대구광역시 북구 산격4동(2723063100)","9,828","4,307","          2.28","9,839","4,319","          2.28","9,812","4,328","          2.27","9,826","4,334","          2.27","9,841","4,348","          2.26","9,845","4,345","          2.27","9,825","4,330","          2.27","9,757","4,308","          2.26","9,784","4,304","          2.27","9,779","4,303","          2.27","9,742","4,298","          2.27","9,714","4,276","          2.27"
