"행정구역","2017년01월_거주자 인구수","2017년01월_세대수","2017년01월_세대당 인구","2017년02월_거주자 인구수","2017년02월_세대수","2017년02월_세대당 인구","2017년03월_거주자 인구수","2017년03월_세대수","2017년03월_세대당 인구","2017년04월_거주자 인구수","2017년04월_세대수","2017년04월_세대당 인구","2017년05월_거주자 인구수","2017년05월_세대수","2017년05월_세대당 인구","2017년06월_거주자 인구수","2017년06월_세대수","2017년06월_세대당 인구","2017년07월_거주자 인구수","2017년07월_세대수","2017년07월_세대당 인구","2017년08월_거주자 인구수","2017년08월_세대수","2017년08월_세대당 인구","2017년09월_거주자 인구수","2017년09월_세대수","2017년09월_세대당 인구","2017년10월_거주자 인구수","2017년10월_세대수","2017년10월_세대당 인구","2017년11월_거주자 인구수","2017년11월_세대수","2017년11월_세대당 인구","2017년12월_거주자 인구수","2017년12월_세대수","2017년12월_세대당 인구"
"대구광역시 남구 (2720000000)","153,415","71,628","          2.14","153,205","71,745","          2.14","152,771","71,655","          2.13","152,559","71,659","          2.13","152,404","71,664","          2.13","152,402","71,740","          2.12","152,273","71,754","          2.12","152,118","71,759","          2.12","151,687","71,618","          2.12","151,384","71,560","          2.12","150,822","71,411","          2.11","150,427","71,345","          2.11"
"대구광역시 남구 이천동(2720051500)","14,055","6,051","          2.32","14,052","6,060","          2.32","14,053","6,055","          2.32","14,028","6,046","          2.32","14,033","6,035","          2.33","14,009","6,021","          2.33","13,944","5,995","          2.33","13,966","6,008","          2.32","13,943","6,006","          2.32","13,902","6,002","          2.32","13,863","5,984","          2.32","13,825","5,957","          2.32"
"대구광역시 남구 봉덕1동(2720053000)","9,242","4,721","          1.96","9,224","4,724","          1.95","9,237","4,719","          1.96","9,198","4,700","          1.96","9,197","4,704","          1.96","9,199","4,699","          1.96","9,194","4,705","          1.95","9,166","4,698","          1.95","9,117","4,693","          1.94","9,065","4,667","          1.94","8,993","4,638","          1.94","8,967","4,638","          1.93"
"대구광역시 남구 봉덕2동(2720054000)","11,665","4,889","          2.39","11,568","4,861","          2.38","11,429","4,809","          2.38","11,293","4,750","          2.38","11,245","4,723","          2.38","11,180","4,691","          2.38","11,119","4,671","          2.38","11,062","4,639","          2.38","11,058","4,634","          2.39","10,985","4,606","          2.38","10,904","4,574","          2.38","10,850","4,550","          2.38"
"대구광역시 남구 봉덕3동(2720055000)","16,699","7,402","          2.26","16,706","7,423","          2.25","16,627","7,417","          2.24","16,613","7,413","          2.24","16,537","7,396","          2.24","16,483","7,393","          2.23","16,478","7,391","          2.23","16,444","7,388","          2.23","16,404","7,371","          2.23","16,402","7,375","          2.22","16,391","7,380","          2.22","16,318","7,361","          2.22"
"대구광역시 남구 대명1동(2720056000)","12,000","5,297","          2.27","12,005","5,328","          2.25","11,970","5,324","          2.25","11,960","5,334","          2.24","11,957","5,335","          2.24","11,936","5,326","          2.24","11,900","5,327","          2.23","11,921","5,349","          2.23","11,881","5,348","          2.22","11,847","5,332","          2.22","11,803","5,313","          2.22","11,768","5,313","          2.21"
"대구광역시 남구 대명2동(2720057100)","11,863","6,148","          1.93","11,872","6,173","          1.92","11,817","6,165","          1.92","11,830","6,174","          1.92","11,845","6,181","          1.92","11,938","6,219","          1.92","12,102","6,283","          1.93","12,213","6,331","          1.93","12,241","6,335","          1.93","12,246","6,340","          1.93","12,188","6,323","          1.93","12,175","6,324","          1.93"
"대구광역시 남구 대명3동(2720058600)","13,522","6,658","          2.03","13,464","6,643","          2.03","13,403","6,627","          2.02","13,377","6,633","          2.02","13,361","6,629","          2.02","13,379","6,639","          2.02","13,319","6,622","          2.01","13,283","6,609","          2.01","13,198","6,580","          2.01","13,184","6,584","          2.00","13,094","6,559","          2.00","13,072","6,568","          1.99"
"대구광역시 남구 대명4동(2720059000)","11,540","5,387","          2.14","11,533","5,393","          2.14","11,528","5,398","          2.14","11,544","5,417","          2.13","11,495","5,416","          2.12","11,482","5,421","          2.12","11,461","5,404","          2.12","11,372","5,380","          2.11","11,326","5,371","          2.11","11,340","5,387","          2.11","11,327","5,395","          2.10","11,298","5,390","          2.10"
"대구광역시 남구 대명5동(2720060000)","8,287","4,052","          2.05","8,314","4,085","          2.04","8,301","4,087","          2.03","8,284","4,092","          2.02","8,294","4,100","          2.02","8,281","4,105","          2.02","8,257","4,087","          2.02","8,204","4,067","          2.02","8,177","4,057","          2.02","8,139","4,050","          2.01","8,108","4,044","          2.00","8,116","4,046","          2.01"
