"행정구역","2016년01월_거주자 인구수","2016년01월_세대수","2016년01월_세대당 인구","2016년02월_거주자 인구수","2016년02월_세대수","2016년02월_세대당 인구","2016년03월_거주자 인구수","2016년03월_세대수","2016년03월_세대당 인구","2016년04월_거주자 인구수","2016년04월_세대수","2016년04월_세대당 인구","2016년05월_거주자 인구수","2016년05월_세대수","2016년05월_세대당 인구","2016년06월_거주자 인구수","2016년06월_세대수","2016년06월_세대당 인구","2016년07월_거주자 인구수","2016년07월_세대수","2016년07월_세대당 인구","2016년08월_거주자 인구수","2016년08월_세대수","2016년08월_세대당 인구","2016년09월_거주자 인구수","2016년09월_세대수","2016년09월_세대당 인구","2016년10월_거주자 인구수","2016년10월_세대수","2016년10월_세대당 인구","2016년11월_거주자 인구수","2016년11월_세대수","2016년11월_세대당 인구","2016년12월_거주자 인구수","2016년12월_세대수","2016년12월_세대당 인구"
"대구광역시 수성구 (2726000000)","448,781","163,271","          2.75","448,403","163,359","          2.74","447,681","163,141","          2.74","446,994","163,000","          2.74","446,502","162,977","          2.74","446,088","162,909","          2.74","445,499","162,822","          2.74","445,002","162,748","          2.73","444,653","162,736","          2.73","444,169","162,700","          2.73","444,068","162,773","          2.73","443,769","162,730","          2.73"
"대구광역시 수성구 범어1동(2726051000)","18,132","6,377","          2.84","18,109","6,382","          2.84","18,063","6,368","          2.84","18,038","6,346","          2.84","18,013","6,336","          2.84","17,956","6,315","          2.84","17,898","6,306","          2.84","17,912","6,307","          2.84","17,921","6,308","          2.84","17,878","6,291","          2.84","17,899","6,296","          2.84","18,141","6,376","          2.85"
"대구광역시 수성구 범어2동(2726052000)","15,059","5,729","          2.63","15,085","5,751","          2.62","15,122","5,764","          2.62","15,081","5,752","          2.62","15,024","5,737","          2.62","15,019","5,739","          2.62","15,009","5,741","          2.61","14,981","5,746","          2.61","14,944","5,736","          2.61","14,966","5,748","          2.60","14,952","5,726","          2.61","14,941","5,714","          2.61"
"대구광역시 수성구 범어3동(2726053000)","14,388","5,052","          2.85","14,595","5,115","          2.85","14,657","5,133","          2.86","14,630","5,133","          2.85","14,659","5,136","          2.85","14,666","5,132","          2.86","14,692","5,148","          2.85","14,662","5,137","          2.85","14,649","5,131","          2.85","14,621","5,127","          2.85","14,642","5,140","          2.85","14,611","5,127","          2.85"
"대구광역시 수성구 범어4동(2726054000)","19,311","6,201","          3.11","19,173","6,164","          3.11","19,074","6,139","          3.11","18,992","6,115","          3.11","18,860","6,068","          3.11","18,709","6,008","          3.11","18,682","5,993","          3.12","18,604","5,973","          3.11","18,630","5,984","          3.11","18,610","5,978","          3.11","18,573","5,972","          3.11","18,448","5,933","          3.11"
"대구광역시 수성구 만촌1동(2726055000)","25,085","8,657","          2.90","25,066","8,641","          2.90","25,029","8,618","          2.90","25,015","8,625","          2.90","24,973","8,621","          2.90","24,977","8,621","          2.90","24,914","8,615","          2.89","24,892","8,618","          2.89","24,971","8,687","          2.87","24,922","8,677","          2.87","24,973","8,692","          2.87","24,933","8,678","          2.87"
"대구광역시 수성구 만촌2동(2726056000)","13,037","5,159","          2.53","13,093","5,182","          2.53","13,066","5,190","          2.52","13,036","5,186","          2.51","13,032","5,205","          2.50","12,992","5,192","          2.50","12,962","5,191","          2.50","12,932","5,178","          2.50","12,920","5,182","          2.49","12,898","5,185","          2.49","12,931","5,192","          2.49","12,892","5,184","          2.49"
"대구광역시 수성구 만촌3동(2726056100)","19,735","6,491","          3.04","19,646","6,454","          3.04","19,536","6,438","          3.03","19,443","6,402","          3.04","19,640","6,457","          3.04","19,772","6,497","          3.04","19,823","6,517","          3.04","19,987","6,568","          3.04","20,089","6,598","          3.04","20,187","6,627","          3.05","20,275","6,642","          3.05","20,308","6,659","          3.05"
"대구광역시 수성구 수성1가동(2726057000)","19,572","6,967","          2.81","19,791","7,033","          2.81","19,892","7,057","          2.82","19,942","7,074","          2.82","20,010","7,092","          2.82","20,031","7,101","          2.82","19,995","7,086","          2.82","19,998","7,084","          2.82","20,000","7,091","          2.82","19,982","7,100","          2.81","19,937","7,096","          2.81","19,868","7,074","          2.81"
"대구광역시 수성구 수성2.3가동(2726058000)","13,319","4,744","          2.81","13,314","4,738","          2.81","13,270","4,735","          2.80","13,291","4,739","          2.80","13,280","4,739","          2.80","13,292","4,757","          2.79","13,253","4,749","          2.79","13,242","4,754","          2.79","13,246","4,757","          2.78","13,233","4,744","          2.79","13,182","4,727","          2.79","13,163","4,708","          2.80"
"대구광역시 수성구 수성4가동(2726059000)","16,738","5,964","          2.81","16,711","5,965","          2.80","16,701","5,967","          2.80","16,650","5,968","          2.79","16,652","5,971","          2.79","16,634","5,968","          2.79","16,587","5,957","          2.78","16,489","5,934","          2.78","16,451","5,923","          2.78","16,425","5,916","          2.78","16,421","5,923","          2.77","16,421","5,928","          2.77"
"대구광역시 수성구 황금1동(2726060100)","23,626","7,503","          3.15","23,560","7,494","          3.14","23,520","7,487","          3.14","23,499","7,489","          3.14","23,486","7,485","          3.14","23,507","7,498","          3.14","23,488","7,495","          3.13","23,485","7,499","          3.13","23,454","7,497","          3.13","23,424","7,498","          3.12","23,438","7,503","          3.12","23,421","7,506","          3.12"
