"행정구역","2019년01월_거주자 인구수","2019년01월_세대수","2019년01월_세대당 인구","2019년02월_거주자 인구수","2019년02월_세대수","2019년02월_세대당 인구","2019년03월_거주자 인구수","2019년03월_세대수","2019년03월_세대당 인구","2019년04월_거주자 인구수","2019년04월_세대수","2019년04월_세대당 인구","2019년05월_거주자 인구수","2019년05월_세대수","2019년05월_세대당 인구","2019년06월_거주자 인구수","2019년06월_세대수","2019년06월_세대당 인구","2019년07월_거주자 인구수","2019년07월_세대수","2019년07월_세대당 인구","2019년08월_거주자 인구수","2019년08월_세대수","2019년08월_세대당 인구","2019년09월_거주자 인구수","2019년09월_세대수","2019년09월_세대당 인구","2019년10월_거주자 인구수","2019년10월_세대수","2019년10월_세대당 인구","2019년11월_거주자 인구수","2019년11월_세대수","2019년11월_세대당 인구","2019년12월_거주자 인구수","2019년12월_세대수","2019년12월_세대당 인구"
"대구광역시 달서구 (2729000000)","569,561","225,775","          2.52","569,336","226,287","          2.52","568,808","226,667","          2.51","568,815","227,215","          2.50","568,524","227,675","          2.50","568,473","228,003","          2.49","568,408","228,390","          2.49","568,267","228,587","          2.49","567,803","228,753","          2.48","567,430","229,004","          2.48","566,885","229,192","          2.47","565,993","229,502","          2.47"
"대구광역시 달서구 성당동(2729051500)","24,834","10,660","          2.33","24,785","10,650","          2.33","24,659","10,630","          2.32","24,629","10,652","          2.31","24,669","10,688","          2.31","24,669","10,703","          2.30","24,605","10,696","          2.30","24,611","10,719","          2.30","24,582","10,738","          2.29","24,521","10,725","          2.29","24,577","10,769","          2.28","24,544","10,784","          2.28"
"대구광역시 달서구 두류1.2동(2729053500)","15,919","8,344","          1.91","15,905","8,354","          1.90","15,792","8,324","          1.90","15,732","8,311","          1.89","15,690","8,325","          1.88","15,676","8,319","          1.88","15,652","8,327","          1.88","15,600","8,304","          1.88","15,525","8,262","          1.88","15,463","8,254","          1.87","15,399","8,244","          1.87","15,376","8,261","          1.86"
"대구광역시 달서구 두류3동(2729055000)","9,574","4,337","          2.21","9,543","4,340","          2.20","9,513","4,334","          2.19","9,516","4,334","          2.20","9,450","4,313","          2.19","9,402","4,293","          2.19","9,316","4,270","          2.18","9,238","4,240","          2.18","9,177","4,213","          2.18","9,109","4,187","          2.18","9,057","4,163","          2.18","9,011","4,151","          2.17"
"대구광역시 달서구 감삼동(2729055500)","27,806","11,161","          2.49","27,802","11,196","          2.48","27,775","11,212","          2.48","27,750","11,229","          2.47","27,773","11,287","          2.46","27,776","11,308","          2.46","27,805","11,330","          2.45","27,833","11,360","          2.45","27,851","11,377","          2.45","27,820","11,386","          2.44","27,819","11,397","          2.44","27,774","11,409","          2.43"
"대구광역시 달서구 죽전동(2729056300)","15,229","6,953","          2.19","15,187","6,963","          2.18","15,145","6,960","          2.18","15,133","6,960","          2.17","15,098","6,950","          2.17","15,029","6,931","          2.17","14,983","6,931","          2.16","14,966","6,927","          2.16","14,930","6,938","          2.15","14,906","6,944","          2.15","14,852","6,943","          2.14","14,779","6,939","          2.13"
"대구광역시 달서구 장기동(2729056800)","16,828","6,485","          2.59","16,747","6,473","          2.59","16,742","6,482","          2.58","16,722","6,479","          2.58","16,705","6,502","          2.57","16,966","6,624","          2.56","17,302","6,783","          2.55","17,533","6,871","          2.55","17,635","6,916","          2.55","17,691","6,953","          2.54","17,700","6,986","          2.53","17,701","7,001","          2.53"
"대구광역시 달서구 용산1동(2729057100)","32,827","12,052","          2.72","32,715","12,060","          2.71","32,636","12,061","          2.71","32,579","12,055","          2.70","32,556","12,059","          2.70","32,525","12,078","          2.69","32,519","12,104","          2.69","32,514","12,112","          2.68","32,468","12,116","          2.68","32,491","12,145","          2.68","32,384","12,136","          2.67","32,276","12,139","          2.66"
"대구광역시 달서구 용산2동(2729057200)","30,526","11,048","          2.76","30,389","11,032","          2.75","30,415","11,081","          2.74","30,370","11,082","          2.74","30,374","11,132","          2.73","30,370","11,162","          2.72","30,372","11,183","          2.72","30,304","11,180","          2.71","30,221","11,157","          2.71","30,182","11,168","          2.70","30,181","11,186","          2.70","30,114","11,201","          2.69"
"대구광역시 달서구 이곡1동(2729057600)","24,228","8,906","          2.72","24,146","8,909","          2.71","24,082","8,914","          2.70","24,062","8,922","          2.70","24,072","8,943","          2.69","24,112","8,969","          2.69","24,077","8,974","          2.68","24,056","8,976","          2.68","24,049","8,990","          2.68","24,007","8,993","          2.67","23,964","9,000","          2.66","23,906","9,020","          2.65"
