"행정구역","2019년01월_거주자 인구수","2019년01월_세대수","2019년01월_세대당 인구","2019년02월_거주자 인구수","2019년02월_세대수","2019년02월_세대당 인구","2019년03월_거주자 인구수","2019년03월_세대수","2019년03월_세대당 인구","2019년04월_거주자 인구수","2019년04월_세대수","2019년04월_세대당 인구","2019년05월_거주자 인구수","2019년05월_세대수","2019년05월_세대당 인구","2019년06월_거주자 인구수","2019년06월_세대수","2019년06월_세대당 인구","2019년07월_거주자 인구수","2019년07월_세대수","2019년07월_세대당 인구","2019년08월_거주자 인구수","2019년08월_세대수","2019년08월_세대당 인구","2019년09월_거주자 인구수","2019년09월_세대수","2019년09월_세대당 인구","2019년10월_거주자 인구수","2019년10월_세대수","2019년10월_세대당 인구","2019년11월_거주자 인구수","2019년11월_세대수","2019년11월_세대당 인구","2019년12월_거주자 인구수","2019년12월_세대수","2019년12월_세대당 인구"
"대구광역시 달성군 (2771000000)","251,137","99,922","          2.51","252,003","100,440","          2.51","252,487","100,805","          2.50","252,894","101,015","          2.50","253,108","101,215","          2.50","253,331","101,352","          2.50","253,812","101,643","          2.50","254,126","101,846","          2.50","254,474","102,070","          2.49","254,919","102,350","          2.49","255,381","102,708","          2.49","255,595","103,022","          2.48"
"대구광역시 달성군 화원읍(2771025000)","50,007","18,768","          2.66","49,882","18,757","          2.66","49,719","18,739","          2.65","49,710","18,758","          2.65","49,676","18,767","          2.65","49,600","18,771","          2.64","49,568","18,785","          2.64","49,536","18,791","          2.64","49,441","18,804","          2.63","49,337","18,784","          2.63","49,266","18,792","          2.62","49,112","18,775","          2.62"
"대구광역시 달성군 논공읍(2771025300)","3,940","1,974","          2.00","4,076","2,032","          2.01","4,214","2,099","          2.01","4,290","2,129","          2.02","4,313","2,143","          2.01","4,343","2,162","          2.01","4,414","2,200","          2.01","4,458","2,212","          2.02","4,460","2,216","          2.01","4,470","2,229","          2.01","4,474","2,236","          2.00","4,482","2,233","          2.01"
"대구광역시 달성군 논공읍공단출장소(2771025400)","14,615","6,290","          2.32","14,550","6,286","          2.31","14,563","6,320","          2.30","14,528","6,312","          2.30","14,465","6,297","          2.30","14,424","6,284","          2.30","14,417","6,292","          2.29","14,391","6,298","          2.29","14,405","6,314","          2.28","14,360","6,321","          2.27","14,277","6,298","          2.27","14,169","6,279","          2.26"
"대구광역시 달성군 다사읍(2771025600)","48,936","17,594","          2.78","49,762","17,937","          2.77","50,149","18,139","          2.76","50,416","18,243","          2.76","50,631","18,341","          2.76","50,765","18,417","          2.76","50,933","18,493","          2.75","51,083","18,546","          2.75","51,149","18,587","          2.75","51,182","18,602","          2.75","51,251","18,655","          2.75","51,222","18,662","          2.74"
"대구광역시 달성군 다사읍서재출장소(2771025700)","38,967","14,173","          2.75","38,867","14,177","          2.74","38,877","14,175","          2.74","38,904","14,189","          2.74","38,908","14,211","          2.74","38,978","14,228","          2.74","38,986","14,216","          2.74","38,975","14,221","          2.74","38,890","14,201","          2.74","38,882","14,198","          2.74","38,795","14,190","          2.73","38,788","14,221","          2.73"
"대구광역시 달성군 유가읍(2771025900)","29,557","10,993","          2.69","29,642","11,020","          2.69","29,774","11,088","          2.69","29,821","11,117","          2.68","29,890","11,142","          2.68","29,927","11,116","          2.69","29,965","11,141","          2.69","30,021","11,138","          2.70","30,096","11,153","          2.70","30,148","11,175","          2.70","30,117","11,188","          2.69","29,916","11,133","          2.69"
"대구광역시 달성군 옥포읍(2771026200)","23,313","9,830","          2.37","23,341","9,849","          2.37","23,282","9,832","          2.37","23,250","9,822","          2.37","23,235","9,833","          2.36","23,245","9,849","          2.36","23,290","9,853","          2.36","23,268","9,855","          2.36","23,564","9,961","          2.37","24,009","10,148","          2.37","24,161","10,221","          2.36","24,236","10,282","          2.36"
"대구광역시 달성군 현풍읍(2771026500)","20,840","10,246","          2.03","20,780","10,259","          2.03","20,787","10,270","          2.02","20,799","10,290","          2.02","20,824","10,322","          2.02","20,884","10,361","          2.02","21,027","10,469","          2.01","21,130","10,557","          2.00","21,161","10,574","          2.00","21,220","10,618","          2.00","21,836","10,884","          2.01","22,701","11,245","          2.02"
"대구광역시 달성군 가창면(2771031000)","7,992","3,620","          2.21","8,049","3,643","          2.21","8,047","3,647","          2.21","8,054","3,650","          2.21","8,029","3,638","          2.21","8,000","3,635","          2.20","8,011","3,641","          2.20","8,021","3,648","          2.20","8,019","3,649","          2.20","8,002","3,652","          2.19","8,008","3,656","          2.19","7,986","3,654","          2.19"
"대구광역시 달성군 하빈면(2771033000)","3,807","1,985","          1.92","3,814","1,993","          1.91","3,802","1,988","          1.91","3,807","1,990","          1.91","3,795","1,993","          1.90","3,786","1,993","          1.90","3,770","1,983","          1.90","3,774","1,984","          1.90","3,793","1,991","          1.91","3,772","1,980","          1.91","3,755","1,966","          1.91","3,740","1,962","          1.91"
"대구광역시 달성군 구지면(2771038000)","9,163","4,449","          2.06","9,240","4,487","          2.06","9,273","4,508","          2.06","9,315","4,515","          2.06","9,342","4,528","          2.06","9,379","4,536","          2.07","9,431","4,570","          2.06","9,469","4,596","          2.06","9,496","4,620","          2.06","9,537","4,643","          2.05","9,441","4,622","          2.04","9,243","4,576","          2.02"
