"행정구역","2017년01월_거주자 인구수","2017년01월_세대수","2017년01월_세대당 인구","2017년02월_거주자 인구수","2017년02월_세대수","2017년02월_세대당 인구","2017년03월_거주자 인구수","2017년03월_세대수","2017년03월_세대당 인구","2017년04월_거주자 인구수","2017년04월_세대수","2017년04월_세대당 인구","2017년05월_거주자 인구수","2017년05월_세대수","2017년05월_세대당 인구","2017년06월_거주자 인구수","2017년06월_세대수","2017년06월_세대당 인구","2017년07월_거주자 인구수","2017년07월_세대수","2017년07월_세대당 인구","2017년08월_거주자 인구수","2017년08월_세대수","2017년08월_세대당 인구","2017년09월_거주자 인구수","2017년09월_세대수","2017년09월_세대당 인구","2017년10월_거주자 인구수","2017년10월_세대수","2017년10월_세대당 인구","2017년11월_거주자 인구수","2017년11월_세대수","2017년11월_세대당 인구","2017년12월_거주자 인구수","2017년12월_세대수","2017년12월_세대당 인구"
"대구광역시 수성구 (2726000000)","443,592","162,858","          2.72","443,201","163,001","          2.72","442,261","162,736","          2.72","441,705","162,656","          2.72","441,100","162,663","          2.71","440,710","162,662","          2.71","440,190","162,653","          2.71","439,382","162,671","          2.70","438,178","162,415","          2.70","437,364","162,250","          2.70","436,677","162,217","          2.69","436,001","162,270","          2.69"
"대구광역시 수성구 범어1동(2726051000)","18,225","6,414","          2.84","18,318","6,463","          2.83","18,340","6,475","          2.83","18,320","6,466","          2.83","18,281","6,462","          2.83","18,257","6,460","          2.83","18,230","6,456","          2.82","18,151","6,431","          2.82","18,080","6,412","          2.82","18,024","6,401","          2.82","17,970","6,374","          2.82","17,858","6,336","          2.82"
"대구광역시 수성구 범어2동(2726052000)","14,913","5,720","          2.61","14,883","5,735","          2.60","14,895","5,743","          2.59","14,901","5,756","          2.59","14,854","5,755","          2.58","14,905","5,780","          2.58","15,027","5,838","          2.57","15,200","5,931","          2.56","15,294","5,972","          2.56","15,369","6,023","          2.55","15,591","6,149","          2.54","15,806","6,300","          2.51"
"대구광역시 수성구 범어3동(2726053000)","14,635","5,135","          2.85","14,655","5,140","          2.85","14,668","5,140","          2.85","14,674","5,139","          2.86","14,693","5,156","          2.85","14,697","5,161","          2.85","14,697","5,169","          2.84","14,697","5,180","          2.84","14,734","5,188","          2.84","14,712","5,183","          2.84","14,689","5,165","          2.84","14,656","5,156","          2.84"
"대구광역시 수성구 범어4동(2726054000)","18,358","5,905","          3.11","18,293","5,892","          3.10","18,251","5,873","          3.11","18,211","5,868","          3.10","18,183","5,865","          3.10","18,139","5,864","          3.09","18,110","5,846","          3.10","18,040","5,827","          3.10","17,940","5,794","          3.10","17,861","5,761","          3.10","17,855","5,754","          3.10","17,729","5,710","          3.10"
"대구광역시 수성구 만촌1동(2726055000)","24,983","8,691","          2.87","24,984","8,697","          2.87","24,999","8,692","          2.88","25,021","8,713","          2.87","24,968","8,705","          2.87","24,896","8,682","          2.87","24,857","8,679","          2.86","24,810","8,671","          2.86","24,749","8,674","          2.85","24,615","8,656","          2.84","24,654","8,670","          2.84","24,619","8,675","          2.84"
"대구광역시 수성구 만촌2동(2726056000)","12,871","5,183","          2.48","12,862","5,198","          2.47","12,844","5,178","          2.48","12,812","5,172","          2.48","12,799","5,173","          2.47","12,796","5,184","          2.47","12,782","5,193","          2.46","12,799","5,204","          2.46","12,809","5,197","          2.46","12,832","5,203","          2.47","12,826","5,212","          2.46","12,743","5,199","          2.45"
"대구광역시 수성구 만촌3동(2726056100)","20,372","6,676","          3.05","20,353","6,670","          3.05","20,266","6,651","          3.05","20,197","6,639","          3.04","20,196","6,649","          3.04","20,157","6,643","          3.03","20,125","6,645","          3.03","20,097","6,655","          3.02","20,055","6,652","          3.01","20,100","6,659","          3.02","20,032","6,634","          3.02","20,008","6,631","          3.02"
"대구광역시 수성구 수성1가동(2726057000)","19,881","7,087","          2.81","19,836","7,085","          2.80","19,759","7,075","          2.79","19,794","7,094","          2.79","19,791","7,108","          2.78","19,818","7,109","          2.79","19,761","7,096","          2.78","19,718","7,089","          2.78","19,637","7,075","          2.78","19,544","7,049","          2.77","19,455","7,025","          2.77","19,415","7,021","          2.77"
"대구광역시 수성구 수성2.3가동(2726058000)","13,142","4,706","          2.79","13,113","4,711","          2.78","13,074","4,682","          2.79","13,061","4,682","          2.79","13,051","4,687","          2.78","13,023","4,674","          2.79","13,000","4,672","          2.78","12,957","4,679","          2.77","12,959","4,673","          2.77","12,942","4,671","          2.77","12,884","4,655","          2.77","12,866","4,653","          2.77"
"대구광역시 수성구 수성4가동(2726059000)","16,404","5,924","          2.77","16,458","5,957","          2.76","16,455","5,963","          2.76","16,451","5,963","          2.76","16,425","5,960","          2.76","16,394","5,946","          2.76","16,409","5,948","          2.76","16,338","5,938","          2.75","16,308","5,926","          2.75","16,339","5,937","          2.75","16,247","5,914","          2.75","16,267","5,915","          2.75"
"대구광역시 수성구 황금1동(2726060100)","23,359","7,500","          3.11","23,360","7,515","          3.11","23,328","7,536","          3.10","23,349","7,536","          3.10","23,354","7,551","          3.09","23,335","7,548","          3.09","23,290","7,546","          3.09","23,232","7,544","          3.08","23,136","7,524","          3.07","23,141","7,523","          3.08","23,114","7,512","          3.08","23,111","7,519","          3.07"
"대구광역시 수성구 황금2동(2726060200)","12,481","5,670","          2.20","12,475","5,671","          2.20","12,412","5,655","          2.19","12,420","5,656","          2.20","12,399","5,658","          2.19","12,404","5,675","          2.19","12,402","5,674","          2.19","12,428","5,692","          2.18","12,406","5,695","          2.18","12,394","5,699","          2.17","12,352","5,677","          2.18","12,325","5,676","          2.17"
"대구광역시 수성구 중동(2726061000)","12,392","5,892","          2.10","12,315","5,867","          2.10","12,184","5,808","          2.10","12,010","5,734","          2.09","11,882","5,687","          2.09","11,835","5,659","          2.09","11,782","5,643","          2.09","11,742","5,627","          2.09","11,669","5,602","          2.08","11,612","5,559","          2.09","11,607","5,579","          2.08","11,584","5,569","          2.08"
"대구광역시 수성구 상동(2726062000)","17,975","7,619","          2.36","17,967","7,618","          2.36","17,882","7,581","          2.36","17,857","7,581","          2.36","17,816","7,582","          2.35","17,775","7,572","          2.35","17,754","7,569","          2.35","17,682","7,554","          2.34","17,583","7,528","          2.34","17,545","7,520","          2.33","17,512","7,524","          2.33","17,457","7,514","          2.32"
"대구광역시 수성구 파동(2726063000)","14,975","6,036","          2.48","15,074","6,093","          2.47","15,068","6,097","          2.47","15,066","6,101","          2.47","15,109","6,123","          2.47","15,116","6,126","          2.47","15,132","6,129","          2.47","15,152","6,141","          2.47","15,155","6,146","          2.47","15,122","6,137","          2.46","15,084","6,129","          2.46","15,062","6,129","          2.46"
"대구광역시 수성구 두산동(2726064000)","14,412","6,142","          2.35","14,397","6,139","          2.35","14,396","6,130","          2.35","14,347","6,129","          2.34","14,325","6,125","          2.34","14,310","6,140","          2.33","14,331","6,158","          2.33","14,370","6,201","          2.32","14,338","6,181","          2.32","14,325","6,171","          2.32","14,300","6,173","          2.32","14,336","6,194","          2.31"
