"행정구역","2016년01월_거주자 인구수","2016년01월_세대수","2016년01월_세대당 인구","2016년02월_거주자 인구수","2016년02월_세대수","2016년02월_세대당 인구","2016년03월_거주자 인구수","2016년03월_세대수","2016년03월_세대당 인구","2016년04월_거주자 인구수","2016년04월_세대수","2016년04월_세대당 인구","2016년05월_거주자 인구수","2016년05월_세대수","2016년05월_세대당 인구","2016년06월_거주자 인구수","2016년06월_세대수","2016년06월_세대당 인구","2016년07월_거주자 인구수","2016년07월_세대수","2016년07월_세대당 인구","2016년08월_거주자 인구수","2016년08월_세대수","2016년08월_세대당 인구","2016년09월_거주자 인구수","2016년09월_세대수","2016년09월_세대당 인구","2016년10월_거주자 인구수","2016년10월_세대수","2016년10월_세대당 인구","2016년11월_거주자 인구수","2016년11월_세대수","2016년11월_세대당 인구","2016년12월_거주자 인구수","2016년12월_세대수","2016년12월_세대당 인구"
"대구광역시 북구 (2723000000)","439,771","166,939","          2.63","438,740","166,909","          2.63","437,899","166,791","          2.63","437,611","166,914","          2.62","438,045","167,379","          2.62","439,180","168,136","          2.61","438,984","168,316","          2.61","438,986","168,502","          2.61","438,927","168,593","          2.60","438,744","168,706","          2.60","438,361","168,683","          2.60","437,430","168,524","          2.60"
"대구광역시 북구 고성동(2723051000)","6,383","2,927","          2.18","6,377","2,926","          2.18","6,345","2,917","          2.18","6,336","2,907","          2.18","6,321","2,897","          2.18","6,288","2,895","          2.17","6,250","2,870","          2.18","6,200","2,849","          2.18","6,109","2,811","          2.17","6,053","2,795","          2.17","5,960","2,765","          2.16","5,855","2,716","          2.16"
"대구광역시 북구 칠성동(2723052600)","21,393","8,302","          2.58","21,349","8,335","          2.56","21,358","8,348","          2.56","21,399","8,403","          2.55","21,462","8,488","          2.53","21,487","8,541","          2.52","21,510","8,558","          2.51","21,463","8,562","          2.51","21,468","8,568","          2.51","21,535","8,601","          2.50","21,588","8,624","          2.50","21,622","8,644","          2.50"
"대구광역시 북구 침산1동(2723055000)","4,991","2,151","          2.32","4,960","2,142","          2.32","4,924","2,125","          2.32","4,906","2,126","          2.31","4,913","2,117","          2.32","4,894","2,114","          2.32","4,858","2,106","          2.31","4,851","2,101","          2.31","4,822","2,095","          2.30","4,813","2,084","          2.31","4,787","2,080","          2.30","4,756","2,072","          2.30"
"대구광역시 북구 침산2동(2723056000)","16,987","5,669","          3.00","16,970","5,659","          3.00","16,947","5,654","          3.00","16,961","5,649","          3.00","16,948","5,654","          3.00","16,901","5,632","          3.00","16,870","5,630","          3.00","16,830","5,623","          2.99","16,853","5,624","          3.00","16,869","5,632","          3.00","16,803","5,616","          2.99","16,817","5,627","          2.99"
"대구광역시 북구 침산3동(2723057000)","21,644","7,373","          2.94","21,626","7,368","          2.94","21,544","7,340","          2.94","21,507","7,337","          2.93","21,507","7,342","          2.93","21,468","7,323","          2.93","21,453","7,325","          2.93","21,423","7,321","          2.93","21,407","7,308","          2.93","21,412","7,317","          2.93","21,450","7,323","          2.93","21,462","7,333","          2.93"
"대구광역시 북구 산격1동(2723061000)","11,332","5,468","          2.07","11,293","5,455","          2.07","11,251","5,437","          2.07","11,225","5,427","          2.07","11,140","5,394","          2.07","11,084","5,375","          2.06","11,077","5,385","          2.06","11,074","5,389","          2.05","11,063","5,383","          2.06","11,010","5,358","          2.05","10,969","5,346","          2.05","10,930","5,331","          2.05"
"대구광역시 북구 산격2동(2723062000)","12,502","4,598","          2.72","12,446","4,586","          2.71","12,384","4,580","          2.70","12,371","4,587","          2.70","12,344","4,584","          2.69","12,316","4,577","          2.69","12,309","4,586","          2.68","12,291","4,582","          2.68","12,268","4,596","          2.67","12,267","4,607","          2.66","12,300","4,621","          2.66","12,273","4,623","          2.65"
"대구광역시 북구 산격3동(2723063000)","9,308","4,778","          1.95","9,235","4,759","          1.94","9,223","4,760","          1.94","9,191","4,748","          1.94","9,189","4,772","          1.93","9,169","4,771","          1.92","9,111","4,762","          1.91","9,100","4,784","          1.90","9,077","4,779","          1.90","9,101","4,798","          1.90","9,030","4,780","          1.89","9,023","4,777","          1.89"
"대구광역시 북구 산격4동(2723063100)","9,692","4,271","          2.27","9,643","4,267","          2.26","9,595","4,236","          2.27","9,583","4,250","          2.25","9,557","4,241","          2.25","9,504","4,221","          2.25","9,468","4,219","          2.24","9,486","4,240","          2.24","9,464","4,235","          2.23","9,432","4,229","          2.23","9,420","4,228","          2.23","9,370","4,210","          2.23"
"대구광역시 북구 대현동(2723064500)","17,385","7,718","          2.25","17,342","7,711","          2.25","17,304","7,712","          2.24","17,316","7,723","          2.24","17,803","7,921","          2.25","18,962","8,385","          2.26","19,301","8,526","          2.26","19,490","8,592","          2.27","19,570","8,629","          2.27","19,568","8,644","          2.26","19,580","8,636","          2.27","19,541","8,628","          2.26"
"대구광역시 북구 복현1동(2723067100)","7,293","3,919","          1.86","7,299","3,940","          1.85","7,264","3,930","          1.85","7,260","3,940","          1.84","7,254","3,943","          1.84","7,215","3,933","          1.83","7,162","3,907","          1.83","7,157","3,905","          1.83","7,156","3,905","          1.83","7,165","3,904","          1.84","7,160","3,914","          1.83","7,141","3,910","          1.83"
"대구광역시 북구 복현2동(2723067200)","31,256","11,099","          2.82","31,477","11,230","          2.80","31,555","11,282","          2.80","31,649","11,328","          2.79","31,680","11,341","          2.79","31,670","11,346","          2.79","31,680","11,348","          2.79","31,648","11,339","          2.79","31,659","11,343","          2.79","31,662","11,361","          2.79","31,646","11,358","          2.79","31,495","11,320","          2.78"
"대구광역시 북구 검단동(2723068000)","8,285","3,297","          2.51","8,247","3,290","          2.51","8,128","3,256","          2.50","8,101","3,252","          2.49","8,060","3,247","          2.48","8,017","3,233","          2.48","7,997","3,231","          2.48","7,945","3,216","          2.47","7,939","3,218","          2.47","7,911","3,213","          2.46","7,888","3,213","          2.46","7,809","3,205","          2.44"
"대구광역시 북구 무태조야동(2723069500)","30,442","11,559","          2.63","30,263","11,525","          2.63","30,232","11,520","          2.62","30,210","11,522","          2.62","30,167","11,513","          2.62","30,154","11,496","          2.62","30,085","11,491","          2.62","29,988","11,461","          2.62","29,987","11,435","          2.62","29,937","11,423","          2.62","29,889","11,398","          2.62","29,809","11,379","          2.62"
"대구광역시 북구 관문동(2723071500)","22,555","8,202","          2.75","22,615","8,226","          2.75","22,618","8,216","          2.75","22,611","8,222","          2.75","23,041","8,487","          2.71","23,810","8,951","          2.66","24,039","9,078","          2.65","25,200","9,487","          2.66","25,675","9,682","          2.65","26,006","9,808","          2.65","26,186","9,862","          2.66","26,313","9,904","          2.66"
