"행정구역","2016년01월_거주자 인구수","2016년01월_세대수","2016년01월_세대당 인구","2016년02월_거주자 인구수","2016년02월_세대수","2016년02월_세대당 인구","2016년03월_거주자 인구수","2016년03월_세대수","2016년03월_세대당 인구","2016년04월_거주자 인구수","2016년04월_세대수","2016년04월_세대당 인구","2016년05월_거주자 인구수","2016년05월_세대수","2016년05월_세대당 인구","2016년06월_거주자 인구수","2016년06월_세대수","2016년06월_세대당 인구","2016년07월_거주자 인구수","2016년07월_세대수","2016년07월_세대당 인구","2016년08월_거주자 인구수","2016년08월_세대수","2016년08월_세대당 인구","2016년09월_거주자 인구수","2016년09월_세대수","2016년09월_세대당 인구","2016년10월_거주자 인구수","2016년10월_세대수","2016년10월_세대당 인구","2016년11월_거주자 인구수","2016년11월_세대수","2016년11월_세대당 인구","2016년12월_거주자 인구수","2016년12월_세대수","2016년12월_세대당 인구"
"대구광역시 동구 (2714000000)","347,031","141,854","          2.45","347,344","142,222","          2.44","347,930","142,627","          2.44","348,119","142,790","          2.44","348,044","142,935","          2.43","347,839","143,005","          2.43","347,799","143,131","          2.43","348,062","143,435","          2.43","347,988","143,539","          2.42","347,870","143,784","          2.42","347,974","143,973","          2.42","348,164","144,338","          2.41"
"대구광역시 동구 신암1동(2714051000)","11,727","5,489","          2.14","11,708","5,479","          2.14","11,692","5,458","          2.14","11,646","5,432","          2.14","11,592","5,419","          2.14","11,496","5,371","          2.14","11,451","5,368","          2.13","11,386","5,349","          2.13","11,326","5,323","          2.13","11,295","5,314","          2.13","11,217","5,297","          2.12","11,161","5,273","          2.12"
"대구광역시 동구 신암2동(2714052000)","12,456","4,837","          2.58","12,463","4,839","          2.58","12,460","4,836","          2.58","12,443","4,829","          2.58","12,407","4,825","          2.57","12,284","4,802","          2.56","12,230","4,788","          2.55","12,197","4,785","          2.55","12,193","4,790","          2.55","12,155","4,786","          2.54","12,124","4,784","          2.53","12,145","4,805","          2.53"
"대구광역시 동구 신암3동(2714053000)","8,149","3,731","          2.18","8,157","3,729","          2.19","8,130","3,719","          2.19","8,126","3,711","          2.19","8,093","3,702","          2.19","8,036","3,678","          2.18","7,988","3,669","          2.18","7,970","3,673","          2.17","7,941","3,664","          2.17","7,945","3,665","          2.17","7,923","3,656","          2.17","7,882","3,636","          2.17"
"대구광역시 동구 신암4동(2714054000)","17,556","8,288","          2.12","17,507","8,284","          2.11","17,396","8,241","          2.11","17,346","8,223","          2.11","17,292","8,204","          2.11","17,238","8,195","          2.10","17,181","8,173","          2.10","17,191","8,171","          2.10","17,116","8,146","          2.10","17,067","8,154","          2.09","16,983","8,164","          2.08","16,907","8,163","          2.07"
"대구광역시 동구 신암5동(2714054100)","8,170","3,544","          2.31","8,141","3,536","          2.30","8,096","3,530","          2.29","8,082","3,520","          2.30","8,073","3,513","          2.30","8,046","3,506","          2.29","8,032","3,496","          2.30","7,992","3,485","          2.29","7,988","3,475","          2.30","7,935","3,479","          2.28","7,905","3,469","          2.28","7,888","3,464","          2.28"
"대구광역시 동구 신천1.2동(2714055500)","14,654","6,069","          2.41","14,650","6,075","          2.41","14,572","6,054","          2.41","14,552","6,051","          2.40","14,490","6,031","          2.40","14,433","6,027","          2.39","14,404","6,012","          2.40","14,396","6,012","          2.39","14,412","6,013","          2.40","14,371","5,999","          2.40","14,367","5,997","          2.40","14,345","6,005","          2.39"
"대구광역시 동구 신천3동(2714057000)","11,973","4,765","          2.51","11,918","4,757","          2.51","11,908","4,735","          2.51","11,923","4,738","          2.52","11,896","4,729","          2.52","11,861","4,711","          2.52","11,865","4,705","          2.52","11,880","4,709","          2.52","11,863","4,706","          2.52","11,858","4,716","          2.51","11,819","4,711","          2.51","11,825","4,719","          2.51"
"대구광역시 동구 신천4동(2714058000)","9,466","4,765","          1.99","9,455","4,782","          1.98","9,469","4,816","          1.97","9,446","4,831","          1.96","9,426","4,836","          1.95","9,439","4,877","          1.94","9,446","4,902","          1.93","9,437","4,916","          1.92","9,384","4,901","          1.91","9,370","4,906","          1.91","9,314","4,883","          1.91","9,270","4,889","          1.90"
"대구광역시 동구 효목1동(2714059000)","15,423","6,766","          2.28","15,403","6,775","          2.27","15,373","6,763","          2.27","15,336","6,753","          2.27","15,322","6,745","          2.27","15,251","6,708","          2.27","15,179","6,685","          2.27","15,145","6,682","          2.27","15,080","6,669","          2.26","15,069","6,671","          2.26","15,063","6,678","          2.26","15,017","6,665","          2.25"
