"행정구역","2018년01월_거주자 인구수","2018년01월_세대수","2018년01월_세대당 인구","2018년02월_거주자 인구수","2018년02월_세대수","2018년02월_세대당 인구","2018년03월_거주자 인구수","2018년03월_세대수","2018년03월_세대당 인구","2018년04월_거주자 인구수","2018년04월_세대수","2018년04월_세대당 인구","2018년05월_거주자 인구수","2018년05월_세대수","2018년05월_세대당 인구","2018년06월_거주자 인구수","2018년06월_세대수","2018년06월_세대당 인구","2018년07월_거주자 인구수","2018년07월_세대수","2018년07월_세대당 인구","2018년08월_거주자 인구수","2018년08월_세대수","2018년08월_세대당 인구","2018년09월_거주자 인구수","2018년09월_세대수","2018년09월_세대당 인구","2018년10월_거주자 인구수","2018년10월_세대수","2018년10월_세대당 인구","2018년11월_거주자 인구수","2018년11월_세대수","2018년11월_세대당 인구","2018년12월_거주자 인구수","2018년12월_세대수","2018년12월_세대당 인구"
"대구광역시 북구 (2723000000)","438,523","172,458","          2.54","438,495","172,814","          2.54","438,459","173,057","          2.53","438,245","173,185","          2.53","437,792","173,261","          2.53","437,386","173,313","          2.52","437,048","173,361","          2.52","437,089","173,672","          2.52","437,344","174,006","          2.51","437,402","174,358","          2.51","437,286","174,585","          2.50","436,752","174,725","          2.50"
"대구광역시 북구 고성동(2723051000)","5,106","2,471","          2.07","5,100","2,474","          2.06","5,064","2,465","          2.05","5,030","2,458","          2.05","5,043","2,464","          2.05","5,020","2,451","          2.05","5,031","2,457","          2.05","5,017","2,443","          2.05","5,015","2,442","          2.05","4,983","2,426","          2.05","4,970","2,410","          2.06","4,954","2,407","          2.06"
"대구광역시 북구 칠성동(2723052600)","23,059","9,320","          2.47","23,310","9,416","          2.48","23,472","9,497","          2.47","23,526","9,531","          2.47","23,530","9,565","          2.46","23,530","9,564","          2.46","23,554","9,590","          2.46","23,587","9,610","          2.45","23,584","9,601","          2.46","23,586","9,621","          2.45","23,608","9,627","          2.45","23,600","9,637","          2.45"
"대구광역시 북구 침산1동(2723055000)","4,581","2,032","          2.25","4,565","2,031","          2.25","4,533","2,016","          2.25","4,512","2,013","          2.24","4,514","2,022","          2.23","4,488","2,012","          2.23","4,456","2,006","          2.22","4,444","2,006","          2.22","4,424","1,999","          2.21","4,429","2,006","          2.21","4,429","2,013","          2.20","4,419","2,022","          2.19"
"대구광역시 북구 침산2동(2723056000)","19,689","6,879","          2.86","19,814","6,933","          2.86","19,854","6,963","          2.85","19,867","6,977","          2.85","19,941","7,002","          2.85","19,957","7,023","          2.84","19,948","7,020","          2.84","19,969","7,036","          2.84","19,955","7,036","          2.84","19,946","7,046","          2.83","19,925","7,044","          2.83","19,943","7,052","          2.83"
"대구광역시 북구 침산3동(2723057000)","20,997","7,292","          2.88","21,004","7,308","          2.87","20,989","7,306","          2.87","21,057","7,328","          2.87","21,047","7,346","          2.87","21,056","7,361","          2.86","21,080","7,369","          2.86","21,089","7,375","          2.86","21,087","7,387","          2.85","21,100","7,402","          2.85","21,108","7,415","          2.85","21,062","7,420","          2.84"
"대구광역시 북구 산격1동(2723061000)","10,424","5,216","          2.00","10,387","5,221","          1.99","10,360","5,218","          1.99","10,346","5,218","          1.98","10,296","5,201","          1.98","10,260","5,197","          1.97","10,231","5,194","          1.97","10,182","5,183","          1.96","10,164","5,190","          1.96","10,127","5,182","          1.95","10,111","5,192","          1.95","10,064","5,198","          1.94"
"대구광역시 북구 산격2동(2723062000)","11,963","4,593","          2.60","11,927","4,585","          2.60","11,889","4,572","          2.60","11,920","4,587","          2.60","11,856","4,578","          2.59","11,877","4,590","          2.59","11,915","4,606","          2.59","11,850","4,594","          2.58","11,827","4,594","          2.57","11,806","4,599","          2.57","11,778","4,596","          2.56","11,791","4,612","          2.56"
"대구광역시 북구 산격3동(2723063000)","8,853","4,893","          1.81","8,834","4,904","          1.80","8,834","4,919","          1.80","8,867","4,954","          1.79","8,833","4,958","          1.78","8,813","4,946","          1.78","8,792","4,942","          1.78","8,793","4,964","          1.77","8,795","4,977","          1.77","8,813","5,013","          1.76","8,752","4,978","          1.76","8,728","4,974","          1.75"
"대구광역시 북구 산격4동(2723063100)","8,982","4,132","          2.17","8,991","4,142","          2.17","8,987","4,153","          2.16","8,945","4,137","          2.16","8,948","4,144","          2.16","8,959","4,167","          2.15","8,921","4,152","          2.15","8,935","4,175","          2.14","8,931","4,191","          2.13","8,911","4,192","          2.13","8,884","4,196","          2.12","8,893","4,221","          2.11"
"대구광역시 북구 대현동(2723064500)","19,187","8,642","          2.22","19,179","8,670","          2.21","19,170","8,673","          2.21","19,152","8,675","          2.21","19,134","8,677","          2.21","19,059","8,665","          2.20","19,002","8,669","          2.19","18,952","8,648","          2.19","18,947","8,644","          2.19","18,938","8,662","          2.19","18,898","8,674","          2.18","18,780","8,643","          2.17"
