"행정구역","2012년01월_거주자 인구수","2012년01월_세대수","2012년01월_세대당 인구","2012년02월_거주자 인구수","2012년02월_세대수","2012년02월_세대당 인구","2012년03월_거주자 인구수","2012년03월_세대수","2012년03월_세대당 인구","2012년04월_거주자 인구수","2012년04월_세대수","2012년04월_세대당 인구","2012년05월_거주자 인구수","2012년05월_세대수","2012년05월_세대당 인구","2012년06월_거주자 인구수","2012년06월_세대수","2012년06월_세대당 인구","2012년07월_거주자 인구수","2012년07월_세대수","2012년07월_세대당 인구","2012년08월_거주자 인구수","2012년08월_세대수","2012년08월_세대당 인구","2012년09월_거주자 인구수","2012년09월_세대수","2012년09월_세대당 인구","2012년10월_거주자 인구수","2012년10월_세대수","2012년10월_세대당 인구","2012년11월_거주자 인구수","2012년11월_세대수","2012년11월_세대당 인구","2012년12월_거주자 인구수","2012년12월_세대수","2012년12월_세대당 인구"
"대구광역시 북구 (2723000000)","446,629","160,072","          2.79","447,153","160,603","          2.78","447,536","160,959","          2.78","447,645","161,137","          2.78","447,443","161,175","          2.78","447,473","161,299","          2.77","447,296","161,340","          2.77","447,082","161,416","          2.77","446,870","161,422","          2.77","446,321","161,316","          2.77","446,081","161,388","          2.76","445,339","161,322","          2.76"
"대구광역시 북구 고성동(2723051000)","7,204","3,029","          2.38","7,112","3,007","          2.37","7,089","3,006","          2.36","7,087","3,009","          2.36","7,101","3,015","          2.36","7,074","3,019","          2.34","7,039","3,007","          2.34","7,026","3,014","          2.33","7,012","3,011","          2.33","6,951","2,989","          2.33","6,970","2,999","          2.32","6,936","2,991","          2.32"
"대구광역시 북구 칠성동(2723052600)","17,163","6,490","          2.64","18,385","6,907","          2.66","19,524","7,345","          2.66","19,856","7,460","          2.66","20,024","7,519","          2.66","20,092","7,543","          2.66","20,162","7,558","          2.67","20,212","7,584","          2.67","20,158","7,588","          2.66","20,148","7,570","          2.66","20,207","7,588","          2.66","20,216","7,582","          2.67"
"대구광역시 북구 침산1동(2723055000)","5,917","2,388","          2.48","5,885","2,378","          2.47","5,843","2,358","          2.48","5,802","2,342","          2.48","5,799","2,343","          2.48","5,769","2,339","          2.47","5,803","2,352","          2.47","5,792","2,348","          2.47","5,787","2,351","          2.46","5,762","2,346","          2.46","5,713","2,324","          2.46","5,685","2,314","          2.46"
"대구광역시 북구 침산2동(2723056000)","17,053","5,618","          3.04","17,038","5,608","          3.04","16,969","5,599","          3.03","16,974","5,600","          3.03","16,965","5,601","          3.03","16,952","5,596","          3.03","16,952","5,598","          3.03","16,944","5,607","          3.02","16,956","5,607","          3.02","16,973","5,608","          3.03","17,034","5,603","          3.04","17,065","5,615","          3.04"
"대구광역시 북구 침산3동(2723057000)","20,989","6,908","          3.04","20,920","6,894","          3.03","20,873","6,876","          3.04","20,921","6,889","          3.04","20,843","6,872","          3.03","20,837","6,873","          3.03","20,843","6,884","          3.03","20,817","6,879","          3.03","20,777","6,865","          3.03","20,739","6,855","          3.03","20,720","6,859","          3.02","20,644","6,839","          3.02"
"대구광역시 북구 산격1동(2723061000)","12,869","5,681","          2.27","12,846","5,695","          2.26","12,768","5,682","          2.25","12,674","5,667","          2.24","12,594","5,662","          2.22","12,554","5,657","          2.22","12,500","5,648","          2.21","12,501","5,648","          2.21","12,484","5,650","          2.21","12,437","5,648","          2.20","12,422","5,648","          2.20","12,390","5,643","          2.20"
"대구광역시 북구 산격2동(2723062000)","13,582","4,670","          2.91","13,596","4,680","          2.91","13,593","4,674","          2.91","13,568","4,676","          2.90","13,585","4,686","          2.90","13,586","4,702","          2.89","13,543","4,699","          2.88","13,500","4,691","          2.88","13,509","4,690","          2.88","13,500","4,688","          2.88","13,496","4,679","          2.88","13,467","4,665","          2.89"
"대구광역시 북구 산격3동(2723063000)","9,951","4,427","          2.25","9,949","4,440","          2.24","9,925","4,454","          2.23","9,920","4,472","          2.22","9,906","4,482","          2.21","9,922","4,494","          2.21","9,907","4,491","          2.21","9,925","4,517","          2.20","9,942","4,535","          2.19","9,936","4,545","          2.19","9,930","4,561","          2.18","9,952","4,597","          2.16"
"대구광역시 북구 산격4동(2723063100)","10,587","4,303","          2.46","10,549","4,299","          2.45","10,537","4,301","          2.45","10,486","4,282","          2.45","10,437","4,266","          2.45","10,428","4,271","          2.44","10,440","4,278","          2.44","10,409","4,267","          2.44","10,416","4,265","          2.44","10,391","4,267","          2.44","10,396","4,285","          2.43","10,324","4,277","          2.41"
