"행정구역","2013년01월_거주자 인구수","2013년01월_세대수","2013년01월_세대당 인구","2013년02월_거주자 인구수","2013년02월_세대수","2013년02월_세대당 인구","2013년03월_거주자 인구수","2013년03월_세대수","2013년03월_세대당 인구","2013년04월_거주자 인구수","2013년04월_세대수","2013년04월_세대당 인구","2013년05월_거주자 인구수","2013년05월_세대수","2013년05월_세대당 인구","2013년06월_거주자 인구수","2013년06월_세대수","2013년06월_세대당 인구","2013년07월_거주자 인구수","2013년07월_세대수","2013년07월_세대당 인구","2013년08월_거주자 인구수","2013년08월_세대수","2013년08월_세대당 인구","2013년09월_거주자 인구수","2013년09월_세대수","2013년09월_세대당 인구","2013년10월_거주자 인구수","2013년10월_세대수","2013년10월_세대당 인구","2013년11월_거주자 인구수","2013년11월_세대수","2013년11월_세대당 인구","2013년12월_거주자 인구수","2013년12월_세대수","2013년12월_세대당 인구"
"대구광역시 북구 (2723000000)","445,238","161,382","          2.76","445,012","161,546","          2.75","444,966","161,729","          2.75","444,928","161,919","          2.75","444,507","162,074","          2.74","443,659","161,967","          2.74","443,086","161,902","          2.74","442,556","161,826","          2.73","442,165","161,856","          2.73","442,080","162,059","          2.73","441,962","162,190","          2.72","441,350","162,268","          2.72"
"대구광역시 북구 고성동(2723051000)","6,902","2,981","          2.32","6,889","2,984","          2.31","6,893","2,984","          2.31","6,877","2,984","          2.30","6,866","2,997","          2.29","6,846","2,995","          2.29","6,831","2,993","          2.28","6,774","2,976","          2.28","6,770","2,978","          2.27","6,727","2,976","          2.26","6,708","2,972","          2.26","6,693","2,970","          2.25"
"대구광역시 북구 칠성동(2723052600)","20,273","7,593","          2.67","20,329","7,606","          2.67","20,322","7,615","          2.67","20,382","7,634","          2.67","20,404","7,647","          2.67","20,392","7,654","          2.66","20,389","7,651","          2.66","20,395","7,645","          2.67","20,361","7,642","          2.66","20,303","7,635","          2.66","20,283","7,625","          2.66","20,281","7,646","          2.65"
"대구광역시 북구 침산1동(2723055000)","5,680","2,319","          2.45","5,658","2,318","          2.44","5,636","2,314","          2.44","5,639","2,324","          2.43","5,614","2,320","          2.42","5,591","2,315","          2.42","5,593","2,313","          2.42","5,585","2,309","          2.42","5,572","2,308","          2.41","5,525","2,299","          2.40","5,477","2,292","          2.39","5,441","2,289","          2.38"
"대구광역시 북구 침산2동(2723056000)","17,033","5,610","          3.04","17,068","5,615","          3.04","17,042","5,611","          3.04","17,040","5,602","          3.04","16,954","5,559","          3.05","16,889","5,532","          3.05","16,869","5,515","          3.06","16,834","5,498","          3.06","16,821","5,499","          3.06","16,684","5,473","          3.05","16,641","5,460","          3.05","16,634","5,466","          3.04"
"대구광역시 북구 침산3동(2723057000)","20,625","6,825","          3.02","20,637","6,832","          3.02","20,675","6,842","          3.02","20,674","6,822","          3.03","20,694","6,837","          3.03","20,661","6,825","          3.03","20,666","6,836","          3.02","20,654","6,841","          3.02","20,650","6,859","          3.01","21,426","7,119","          3.01","21,895","7,284","          3.01","22,083","7,354","          3.00"
"대구광역시 북구 산격1동(2723061000)","12,334","5,637","          2.19","12,275","5,618","          2.18","12,231","5,592","          2.19","12,233","5,599","          2.18","12,201","5,597","          2.18","12,190","5,607","          2.17","12,183","5,596","          2.18","12,174","5,597","          2.18","12,156","5,592","          2.17","12,145","5,588","          2.17","12,095","5,578","          2.17","12,060","5,580","          2.16"
"대구광역시 북구 산격2동(2723062000)","13,448","4,659","          2.89","13,449","4,669","          2.88","13,451","4,680","          2.87","13,459","4,684","          2.87","13,453","4,685","          2.87","13,396","4,683","          2.86","13,366","4,683","          2.85","13,335","4,669","          2.86","13,316","4,667","          2.85","13,302","4,665","          2.85","13,293","4,656","          2.86","13,261","4,659","          2.85"
"대구광역시 북구 산격3동(2723063000)","9,951","4,619","          2.15","10,001","4,657","          2.15","9,998","4,694","          2.13","10,007","4,713","          2.12","9,978","4,718","          2.11","9,940","4,710","          2.11","9,878","4,703","          2.10","9,822","4,675","          2.10","9,842","4,693","          2.10","9,735","4,641","          2.10","9,722","4,642","          2.09","9,680","4,637","          2.09"
"대구광역시 북구 산격4동(2723063100)","10,305","4,272","          2.41","10,290","4,284","          2.40","10,253","4,284","          2.39","10,252","4,306","          2.38","10,269","4,326","          2.37","10,222","4,320","          2.37","10,234","4,325","          2.37","10,217","4,320","          2.37","10,178","4,316","          2.36","10,145","4,305","          2.36","10,133","4,316","          2.35","10,095","4,306","          2.34"
