"행정구역","2013년01월_거주자 인구수","2013년01월_세대수","2013년01월_세대당 인구","2013년02월_거주자 인구수","2013년02월_세대수","2013년02월_세대당 인구","2013년03월_거주자 인구수","2013년03월_세대수","2013년03월_세대당 인구","2013년04월_거주자 인구수","2013년04월_세대수","2013년04월_세대당 인구","2013년05월_거주자 인구수","2013년05월_세대수","2013년05월_세대당 인구","2013년06월_거주자 인구수","2013년06월_세대수","2013년06월_세대당 인구","2013년07월_거주자 인구수","2013년07월_세대수","2013년07월_세대당 인구","2013년08월_거주자 인구수","2013년08월_세대수","2013년08월_세대당 인구","2013년09월_거주자 인구수","2013년09월_세대수","2013년09월_세대당 인구","2013년10월_거주자 인구수","2013년10월_세대수","2013년10월_세대당 인구","2013년11월_거주자 인구수","2013년11월_세대수","2013년11월_세대당 인구","2013년12월_거주자 인구수","2013년12월_세대수","2013년12월_세대당 인구"
"대구광역시 달서구 (2729000000)","603,375","215,046","          2.81","603,582","215,408","          2.80","603,450","215,625","          2.80","603,672","216,083","          2.79","605,250","216,998","          2.79","606,163","217,755","          2.78","606,742","218,161","          2.78","607,280","218,475","          2.78","607,567","218,847","          2.78","607,693","219,164","          2.77","607,641","219,342","          2.77","607,288","219,533","          2.77"
"대구광역시 달서구 성당동(2729051500)","26,868","10,507","          2.56","26,873","10,512","          2.56","26,796","10,493","          2.55","26,849","10,523","          2.55","26,784","10,523","          2.55","26,716","10,518","          2.54","26,681","10,531","          2.53","26,665","10,528","          2.53","26,687","10,571","          2.52","26,720","10,596","          2.52","26,702","10,600","          2.52","26,694","10,591","          2.52"
"대구광역시 달서구 두류1.2동(2729053500)","18,148","8,125","          2.23","18,162","8,156","          2.23","18,213","8,186","          2.22","18,240","8,216","          2.22","18,219","8,223","          2.22","18,126","8,209","          2.21","18,125","8,219","          2.21","18,130","8,248","          2.20","18,094","8,259","          2.19","18,070","8,268","          2.19","17,987","8,242","          2.18","17,951","8,268","          2.17"
"대구광역시 달서구 두류3동(2729055000)","10,923","4,322","          2.53","10,899","4,324","          2.52","10,912","4,339","          2.51","10,920","4,355","          2.51","10,889","4,353","          2.50","10,874","4,363","          2.49","10,866","4,367","          2.49","10,840","4,362","          2.49","10,848","4,364","          2.49","10,827","4,359","          2.48","10,827","4,356","          2.49","10,842","4,378","          2.48"
"대구광역시 달서구 감삼동(2729055500)","28,241","10,022","          2.82","28,311","10,055","          2.82","28,262","10,053","          2.81","28,282","10,087","          2.80","28,781","10,312","          2.79","29,498","10,631","          2.77","29,705","10,693","          2.78","29,812","10,742","          2.78","29,861","10,761","          2.77","29,910","10,786","          2.77","30,045","10,839","          2.77","30,006","10,843","          2.77"
"대구광역시 달서구 죽전동(2729056300)","16,938","6,738","          2.51","16,977","6,761","          2.51","17,001","6,768","          2.51","17,033","6,789","          2.51","16,961","6,784","          2.50","16,820","6,759","          2.49","16,771","6,757","          2.48","16,762","6,756","          2.48","16,804","6,791","          2.47","16,798","6,789","          2.47","16,804","6,792","          2.47","16,789","6,816","          2.46"
"대구광역시 달서구 장기동(2729056800)","18,826","6,504","          2.89","18,872","6,519","          2.89","18,865","6,517","          2.89","18,869","6,538","          2.89","18,832","6,532","          2.88","18,702","6,514","          2.87","18,664","6,519","          2.86","18,647","6,520","          2.86","18,681","6,538","          2.86","18,652","6,524","          2.86","18,625","6,528","          2.85","18,670","6,545","          2.85"
"대구광역시 달서구 용산1동(2729057100)","35,620","11,715","          3.04","35,628","11,724","          3.04","35,639","11,732","          3.04","35,734","11,773","          3.04","35,665","11,782","          3.03","35,636","11,792","          3.02","35,710","11,822","          3.02","35,819","11,858","          3.02","35,803","11,880","          3.01","35,766","11,886","          3.01","35,726","11,894","          3.00","35,744","11,902","          3.00"
"대구광역시 달서구 용산2동(2729057200)","34,475","11,228","          3.07","34,505","11,254","          3.07","34,522","11,274","          3.06","34,487","11,262","          3.06","34,437","11,269","          3.06","34,272","11,244","          3.05","34,288","11,261","          3.04","34,303","11,263","          3.05","34,251","11,270","          3.04","34,223","11,267","          3.04","34,232","11,286","          3.03","34,266","11,310","          3.03"
"대구광역시 달서구 이곡1동(2729057600)","27,411","9,030","          3.04","27,382","9,033","          3.03","27,340","9,016","          3.03","27,338","9,034","          3.03","27,323","9,037","          3.02","27,300","9,033","          3.02","27,278","9,053","          3.01","27,281","9,051","          3.01","27,305","9,056","          3.02","27,277","9,071","          3.01","27,251","9,076","          3.00","27,232","9,074","          3.00"
"대구광역시 달서구 이곡2동(2729057700)","19,587","6,616","          2.96","19,543","6,615","          2.95","19,487","6,601","          2.95","19,486","6,611","          2.95","19,503","6,624","          2.94","19,454","6,632","          2.93","19,402","6,624","          2.93","19,427","6,624","          2.93","19,368","6,613","          2.93","19,363","6,619","          2.93","19,335","6,611","          2.92","19,333","6,637","          2.91"
"대구광역시 달서구 신당동(2729058500)","37,691","15,665","          2.41","37,781","15,768","          2.40","37,874","15,827","          2.39","37,952","15,911","          2.39","37,939","15,940","          2.38","37,879","15,952","          2.37","37,884","15,968","          2.37","37,834","15,966","          2.37","37,806","15,984","          2.37","37,820","16,028","          2.36","37,753","16,007","          2.36","37,511","15,938","          2.35"
"대구광역시 달서구 본리동(2729059000)","24,568","8,759","          2.80","24,638","8,785","          2.80","24,706","8,807","          2.81","24,715","8,823","          2.80","24,726","8,831","          2.80","24,712","8,814","          2.80","24,662","8,808","          2.80","24,702","8,823","          2.80","24,697","8,829","          2.80","24,681","8,832","          2.79","24,655","8,845","          2.79","24,647","8,845","          2.79"
"대구광역시 달서구 월성1동(2729060100)","39,680","11,503","          3.45","39,695","11,501","          3.45","39,681","11,494","          3.45","39,734","11,507","          3.45","39,721","11,503","          3.45","39,740","11,520","          3.45","39,820","11,549","          3.45","39,877","11,575","          3.45","39,883","11,579","          3.44","39,925","11,593","          3.44","39,997","11,620","          3.44","40,088","11,644","          3.44"
"대구광역시 달서구 월성2동(2729060200)","20,570","8,479","          2.43","20,531","8,472","          2.42","20,474","8,456","          2.42","20,455","8,455","          2.42","20,408","8,462","          2.41","20,383","8,468","          2.41","20,389","8,486","          2.40","20,336","8,487","          2.40","20,358","8,503","          2.39","20,300","8,484","          2.39","20,262","8,483","          2.39","20,235","8,498","          2.38"
