"행정구역","2015년01월_거주자 인구수","2015년01월_세대수","2015년01월_세대당 인구","2015년02월_거주자 인구수","2015년02월_세대수","2015년02월_세대당 인구","2015년03월_거주자 인구수","2015년03월_세대수","2015년03월_세대당 인구","2015년04월_거주자 인구수","2015년04월_세대수","2015년04월_세대당 인구","2015년05월_거주자 인구수","2015년05월_세대수","2015년05월_세대당 인구","2015년06월_거주자 인구수","2015년06월_세대수","2015년06월_세대당 인구","2015년07월_거주자 인구수","2015년07월_세대수","2015년07월_세대당 인구","2015년08월_거주자 인구수","2015년08월_세대수","2015년08월_세대당 인구","2015년09월_거주자 인구수","2015년09월_세대수","2015년09월_세대당 인구","2015년10월_거주자 인구수","2015년10월_세대수","2015년10월_세대당 인구","2015년11월_거주자 인구수","2015년11월_세대수","2015년11월_세대당 인구","2015년12월_거주자 인구수","2015년12월_세대수","2015년12월_세대당 인구"
"대구광역시 수성구 (2726000000)","452,946","162,611","          2.79","452,358","162,709","          2.78","451,182","162,533","          2.78","450,067","162,239","          2.77","449,618","162,337","          2.77","449,077","162,358","          2.77","448,201","162,277","          2.76","447,832","162,423","          2.76","448,197","162,764","          2.75","448,585","163,025","          2.75","449,000","163,155","          2.75","448,724","163,192","          2.75"
"대구광역시 수성구 범어1동(2726051000)","18,588","6,501","          2.86","18,627","6,513","          2.86","18,615","6,519","          2.86","18,548","6,471","          2.87","18,566","6,481","          2.86","18,526","6,474","          2.86","18,470","6,472","          2.85","18,466","6,473","          2.85","18,359","6,450","          2.85","18,285","6,423","          2.85","18,228","6,410","          2.84","18,132","6,377","          2.84"
"대구광역시 수성구 범어2동(2726052000)","15,175","5,679","          2.67","15,138","5,664","          2.67","15,102","5,658","          2.67","15,114","5,667","          2.67","15,109","5,673","          2.66","15,081","5,680","          2.66","15,128","5,700","          2.65","15,131","5,722","          2.64","15,125","5,741","          2.63","15,076","5,723","          2.63","15,064","5,712","          2.64","15,073","5,723","          2.63"
"대구광역시 수성구 범어3동(2726053000)","12,421","4,301","          2.89","12,450","4,326","          2.88","12,490","4,332","          2.88","12,456","4,324","          2.88","12,503","4,335","          2.88","12,521","4,344","          2.88","12,495","4,336","          2.88","12,477","4,347","          2.87","12,457","4,360","          2.86","13,180","4,619","          2.85","13,813","4,848","          2.85","14,135","4,949","          2.86"
"대구광역시 수성구 범어4동(2726054000)","20,192","6,457","          3.13","20,225","6,474","          3.12","20,093","6,457","          3.11","19,962","6,418","          3.11","19,942","6,425","          3.10","19,902","6,413","          3.10","19,855","6,411","          3.10","19,866","6,413","          3.10","19,780","6,380","          3.10","19,685","6,340","          3.10","19,545","6,282","          3.11","19,369","6,223","          3.11"
"대구광역시 수성구 만촌1동(2726055000)","25,627","8,706","          2.94","25,500","8,695","          2.93","25,529","8,699","          2.93","25,522","8,705","          2.93","25,436","8,690","          2.93","25,423","8,699","          2.92","25,344","8,682","          2.92","25,260","8,668","          2.91","25,263","8,674","          2.91","25,179","8,658","          2.91","25,181","8,675","          2.90","25,138","8,669","          2.90"
"대구광역시 수성구 만촌2동(2726056000)","13,019","5,038","          2.58","12,994","5,046","          2.58","12,946","5,042","          2.57","12,877","5,033","          2.56","12,908","5,062","          2.55","12,959","5,101","          2.54","12,968","5,103","          2.54","12,980","5,128","          2.53","13,017","5,151","          2.53","13,010","5,153","          2.52","13,022","5,145","          2.53","13,063","5,154","          2.53"
"대구광역시 수성구 만촌3동(2726056100)","20,708","6,745","          3.07","20,763","6,771","          3.07","20,686","6,752","          3.06","20,549","6,714","          3.06","20,488","6,711","          3.05","20,432","6,686","          3.06","20,287","6,653","          3.05","20,261","6,654","          3.04","20,155","6,627","          3.04","20,074","6,602","          3.04","19,966","6,560","          3.04","19,800","6,516","          3.04"
"대구광역시 수성구 수성1가동(2726057000)","17,571","6,256","          2.81","17,557","6,252","          2.81","17,504","6,243","          2.80","17,480","6,229","          2.81","17,472","6,234","          2.80","17,439","6,237","          2.80","17,436","6,244","          2.79","17,415","6,251","          2.79","18,295","6,543","          2.80","18,964","6,776","          2.80","19,333","6,889","          2.81","19,547","6,948","          2.81"
"대구광역시 수성구 수성2.3가동(2726058000)","13,513","4,742","          2.85","13,533","4,751","          2.85","13,552","4,765","          2.84","13,526","4,765","          2.84","13,518","4,774","          2.83","13,494","4,776","          2.83","13,469","4,764","          2.83","13,456","4,779","          2.82","13,432","4,775","          2.81","13,339","4,747","          2.81","13,316","4,728","          2.82","13,315","4,740","          2.81"
