"행정구역","2013년01월_거주자 인구수","2013년01월_세대수","2013년01월_세대당 인구","2013년02월_거주자 인구수","2013년02월_세대수","2013년02월_세대당 인구","2013년03월_거주자 인구수","2013년03월_세대수","2013년03월_세대당 인구","2013년04월_거주자 인구수","2013년04월_세대수","2013년04월_세대당 인구","2013년05월_거주자 인구수","2013년05월_세대수","2013년05월_세대당 인구","2013년06월_거주자 인구수","2013년06월_세대수","2013년06월_세대당 인구","2013년07월_거주자 인구수","2013년07월_세대수","2013년07월_세대당 인구","2013년08월_거주자 인구수","2013년08월_세대수","2013년08월_세대당 인구","2013년09월_거주자 인구수","2013년09월_세대수","2013년09월_세대당 인구","2013년10월_거주자 인구수","2013년10월_세대수","2013년10월_세대당 인구","2013년11월_거주자 인구수","2013년11월_세대수","2013년11월_세대당 인구","2013년12월_거주자 인구수","2013년12월_세대수","2013년12월_세대당 인구"
"대구광역시 남구 (2720000000)","165,768","72,667","          2.28","165,810","72,764","          2.28","165,784","72,815","          2.28","165,756","72,891","          2.27","165,360","72,843","          2.27","165,034","72,838","          2.27","164,773","72,806","          2.26","164,524","72,817","          2.26","164,334","72,827","          2.26","164,141","72,856","          2.25","163,795","72,780","          2.25","163,493","72,733","          2.25"
"대구광역시 남구 이천동(2720051500)","15,122","6,261","          2.42","15,129","6,271","          2.41","15,116","6,268","          2.41","15,121","6,270","          2.41","15,035","6,235","          2.41","15,013","6,243","          2.40","15,021","6,260","          2.40","15,001","6,262","          2.40","14,965","6,253","          2.39","14,918","6,239","          2.39","14,901","6,235","          2.39","14,927","6,243","          2.39"
"대구광역시 남구 봉덕1동(2720053000)","10,057","4,819","          2.09","10,092","4,835","          2.09","10,121","4,845","          2.09","10,088","4,845","          2.08","10,067","4,837","          2.08","10,011","4,820","          2.08","9,977","4,808","          2.08","9,987","4,825","          2.07","9,979","4,821","          2.07","9,928","4,809","          2.06","9,902","4,793","          2.07","9,880","4,775","          2.07"
"대구광역시 남구 봉덕2동(2720054000)","12,925","5,152","          2.51","12,917","5,151","          2.51","12,936","5,175","          2.50","12,986","5,192","          2.50","12,972","5,209","          2.49","12,950","5,213","          2.48","12,952","5,205","          2.49","12,947","5,207","          2.49","12,921","5,208","          2.48","12,918","5,211","          2.48","12,908","5,207","          2.48","12,891","5,203","          2.48"
"대구광역시 남구 봉덕3동(2720055000)","18,446","7,672","          2.40","18,418","7,685","          2.40","18,335","7,638","          2.40","18,370","7,668","          2.40","18,414","7,710","          2.39","18,349","7,700","          2.38","18,328","7,705","          2.38","18,308","7,698","          2.38","18,242","7,675","          2.38","18,233","7,674","          2.38","18,159","7,643","          2.38","18,154","7,666","          2.37"
"대구광역시 남구 대명1동(2720056000)","12,398","5,135","          2.41","12,378","5,130","          2.41","12,379","5,141","          2.41","12,413","5,165","          2.40","12,346","5,154","          2.40","12,317","5,144","          2.39","12,228","5,122","          2.39","12,220","5,127","          2.38","12,251","5,141","          2.38","12,236","5,139","          2.38","12,190","5,128","          2.38","12,129","5,119","          2.37"
"대구광역시 남구 대명2동(2720057100)","13,268","6,243","          2.13","13,302","6,256","          2.13","13,306","6,277","          2.12","13,274","6,286","          2.11","13,233","6,270","          2.11","13,214","6,267","          2.11","13,170","6,262","          2.10","13,111","6,238","          2.10","13,103","6,242","          2.10","13,105","6,260","          2.09","13,050","6,248","          2.09","13,008","6,235","          2.09"
"대구광역시 남구 대명3동(2720058600)","14,801","6,837","          2.16","14,780","6,840","          2.16","14,785","6,851","          2.16","14,720","6,828","          2.16","14,690","6,828","          2.15","14,686","6,836","          2.15","14,701","6,848","          2.15","14,685","6,853","          2.14","14,624","6,833","          2.14","14,557","6,810","          2.14","14,528","6,810","          2.13","14,452","6,789","          2.13"
"대구광역시 남구 대명4동(2720059000)","12,798","5,534","          2.31","12,786","5,534","          2.31","12,824","5,562","          2.31","12,793","5,563","          2.30","12,701","5,540","          2.29","12,651","5,543","          2.28","12,597","5,515","          2.28","12,573","5,524","          2.28","12,580","5,542","          2.27","12,538","5,543","          2.26","12,510","5,541","          2.26","12,477","5,532","          2.26"
"대구광역시 남구 대명5동(2720060000)","8,958","4,208","          2.13","9,018","4,232","          2.13","8,974","4,225","          2.12","8,988","4,223","          2.13","8,998","4,224","          2.13","9,003","4,229","          2.13","8,992","4,214","          2.13","8,982","4,216","          2.13","8,990","4,211","          2.13","8,922","4,185","          2.13","8,944","4,197","          2.13","8,922","4,185","          2.13"
