"행정구역","2011년01월_거주자 인구수","2011년01월_세대수","2011년01월_세대당 인구","2011년02월_거주자 인구수","2011년02월_세대수","2011년02월_세대당 인구","2011년03월_거주자 인구수","2011년03월_세대수","2011년03월_세대당 인구","2011년04월_거주자 인구수","2011년04월_세대수","2011년04월_세대당 인구","2011년05월_거주자 인구수","2011년05월_세대수","2011년05월_세대당 인구","2011년06월_거주자 인구수","2011년06월_세대수","2011년06월_세대당 인구","2011년07월_거주자 인구수","2011년07월_세대수","2011년07월_세대당 인구","2011년08월_거주자 인구수","2011년08월_세대수","2011년08월_세대당 인구","2011년09월_거주자 인구수","2011년09월_세대수","2011년09월_세대당 인구","2011년10월_거주자 인구수","2011년10월_세대수","2011년10월_세대당 인구","2011년11월_거주자 인구수","2011년11월_세대수","2011년11월_세대당 인구","2011년12월_거주자 인구수","2011년12월_세대수","2011년12월_세대당 인구"
"대구광역시 북구 (2723000000)","448,849","159,192","          2.82","448,479","159,361","          2.81","448,184","159,353","          2.81","447,756","159,294","          2.81","447,602","159,327","          2.81","447,462","159,385","          2.81","447,430","159,453","          2.81","447,705","159,663","          2.80","447,566","159,874","          2.80","447,319","159,950","          2.80","447,090","159,971","          2.79","446,498","160,005","          2.79"
"대구광역시 북구 고성동(2723051000)","7,337","3,089","          2.38","7,326","3,083","          2.38","7,318","3,074","          2.38","7,315","3,068","          2.38","7,293","3,070","          2.38","7,258","3,056","          2.38","7,224","3,046","          2.37","7,233","3,041","          2.38","7,197","3,031","          2.37","7,201","3,034","          2.37","7,209","3,038","          2.37","7,192","3,032","          2.37"
"대구광역시 북구 칠성동(2723052600)","17,405","6,560","          2.65","17,419","6,566","          2.65","17,407","6,549","          2.66","17,305","6,528","          2.65","17,284","6,519","          2.65","17,287","6,524","          2.65","17,289","6,526","          2.65","17,281","6,523","          2.65","17,221","6,501","          2.65","17,188","6,492","          2.65","17,163","6,477","          2.65","17,145","6,475","          2.65"
"대구광역시 북구 침산1동(2723055000)","6,218","2,475","          2.51","6,221","2,473","          2.52","6,182","2,465","          2.51","6,156","2,457","          2.51","6,114","2,447","          2.50","6,072","2,427","          2.50","6,036","2,414","          2.50","6,028","2,415","          2.50","5,974","2,396","          2.49","5,957","2,398","          2.48","5,957","2,406","          2.48","5,924","2,393","          2.48"
"대구광역시 북구 침산2동(2723056000)","17,102","5,622","          3.04","17,119","5,621","          3.05","17,102","5,615","          3.05","17,074","5,615","          3.04","17,077","5,618","          3.04","17,100","5,616","          3.04","17,111","5,627","          3.04","17,080","5,610","          3.04","17,059","5,610","          3.04","17,102","5,618","          3.04","17,080","5,619","          3.04","17,030","5,614","          3.03"
"대구광역시 북구 침산3동(2723057000)","21,196","6,931","          3.06","21,188","6,929","          3.06","21,153","6,912","          3.06","21,108","6,900","          3.06","21,110","6,900","          3.06","21,127","6,918","          3.05","21,106","6,926","          3.05","21,078","6,916","          3.05","21,009","6,922","          3.04","20,984","6,920","          3.03","20,979","6,910","          3.04","20,957","6,909","          3.03"
"대구광역시 북구 산격1동(2723061000)","13,202","5,703","          2.31","13,158","5,690","          2.31","13,143","5,692","          2.31","13,113","5,696","          2.30","13,076","5,682","          2.30","13,050","5,681","          2.30","12,984","5,663","          2.29","12,942","5,651","          2.29","12,912","5,647","          2.29","12,908","5,656","          2.28","12,883","5,653","          2.28","12,859","5,675","          2.27"
"대구광역시 북구 산격2동(2723062000)","13,819","4,668","          2.96","13,823","4,671","          2.96","13,726","4,649","          2.95","13,721","4,656","          2.95","13,687","4,660","          2.94","13,662","4,644","          2.94","13,663","4,649","          2.94","13,682","4,659","          2.94","13,658","4,676","          2.92","13,613","4,665","          2.92","13,602","4,661","          2.92","13,568","4,660","          2.91"
"대구광역시 북구 산격3동(2723063000)","10,291","4,467","          2.30","10,253","4,468","          2.29","10,213","4,449","          2.30","10,197","4,449","          2.29","10,183","4,445","          2.29","10,120","4,447","          2.28","10,070","4,426","          2.28","10,069","4,439","          2.27","10,026","4,430","          2.26","10,011","4,434","          2.26","10,002","4,448","          2.25","9,981","4,436","          2.25"
"대구광역시 북구 산격4동(2723063100)","11,037","4,412","          2.50","10,981","4,400","          2.50","10,946","4,389","          2.49","10,912","4,380","          2.49","10,892","4,377","          2.49","10,848","4,359","          2.49","10,809","4,354","          2.48","10,742","4,324","          2.48","10,692","4,323","          2.47","10,665","4,318","          2.47","10,660","4,310","          2.47","10,638","4,312","          2.47"
"대구광역시 북구 대현1동(2723064000)","7,217","3,158","          2.29","7,231","3,173","          2.28","7,190","3,169","          2.27","7,167","3,168","          2.26","7,154","3,154","          2.27","7,154","3,160","          2.26","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00"
"대구광역시 북구 대현동(2723064500)","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","18,462","7,580","          2.44","18,447","7,589","          2.43","18,389","7,579","          2.43","18,352","7,565","          2.43","18,313","7,557","          2.42","18,305","7,574","          2.42"
"대구광역시 북구 대현2동(2723065000)","11,295","4,412","          2.56","11,281","4,414","          2.56","11,301","4,416","          2.56","11,318","4,421","          2.56","11,347","4,448","          2.55","11,315","4,437","          2.55","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00","0","0","          0.00"
"대구광역시 북구 복현1동(2723067100)","7,942","3,517","          2.26","7,932","3,547","          2.24","7,906","3,522","          2.24","7,890","3,530","          2.24","7,882","3,517","          2.24","7,823","3,518","          2.22","7,810","3,505","          2.23","7,758","3,489","          2.22","7,752","3,499","          2.22","7,713","3,483","          2.21","7,686","3,476","          2.21","7,653","3,470","          2.21"
"대구광역시 북구 복현2동(2723067200)","27,484","9,149","          3.00","27,407","9,138","          3.00","27,281","9,126","          2.99","27,262","9,130","          2.99","27,396","9,182","          2.98","27,552","9,249","          2.98","27,765","9,316","          2.98","28,241","9,487","          2.98","28,520","9,613","          2.97","28,635","9,669","          2.96","28,726","9,721","          2.96","28,752","9,747","          2.95"
"대구광역시 북구 검단동(2723068000)","9,204","3,326","          2.77","9,170","3,327","          2.76","9,127","3,311","          2.76","9,111","3,303","          2.76","9,091","3,299","          2.76","9,065","3,291","          2.75","9,070","3,293","          2.75","9,077","3,299","          2.75","9,092","3,304","          2.75","9,092","3,309","          2.75","9,074","3,303","          2.75","9,047","3,302","          2.74"
"대구광역시 북구 무태조야동(2723069500)","32,389","11,628","          2.79","32,298","11,628","          2.78","32,340","11,643","          2.78","32,242","11,596","          2.78","32,212","11,586","          2.78","32,126","11,552","          2.78","32,102","11,554","          2.78","32,083","11,551","          2.78","32,063","11,563","          2.77","32,007","11,564","          2.77","31,990","11,559","          2.77","32,020","11,594","          2.76"
"대구광역시 북구 관문동(2723071500)","17,733","5,953","          2.98","17,921","6,016","          2.98","18,021","6,046","          2.98","18,157","6,082","          2.99","18,154","6,093","          2.98","18,251","6,115","          2.98","18,258","6,120","          2.98","18,260","6,129","          2.98","18,281","6,143","          2.98","18,282","6,138","          2.98","18,251","6,119","          2.98","18,226","6,123","          2.98"
"대구광역시 북구 태전1동(2723072500)","24,141","8,476","          2.85","24,111","8,503","          2.84","24,161","8,554","          2.82","24,133","8,563","          2.82","24,074","8,549","          2.82","24,066","8,575","          2.81","24,037","8,581","          2.80","24,065","8,644","          2.78","24,100","8,671","          2.78","24,125","8,692","          2.78","24,123","8,718","          2.77","24,082","8,709","          2.77"
"대구광역시 북구 태전2동(2723073500)","26,345","9,162","          2.88","26,365","9,179","          2.87","26,400","9,214","          2.87","26,435","9,238","          2.86","26,444","9,252","          2.86","26,448","9,263","          2.86","26,420","9,274","          2.85","26,402","9,236","          2.86","26,360","9,235","          2.85","26,322","9,231","          2.85","26,341","9,233","          2.85","26,316","9,230","          2.85"
"대구광역시 북구 구암동(2723074500)","43,253","13,637","          3.17","43,197","13,658","          3.16","43,183","13,663","          3.16","43,071","13,642","          3.16","43,007","13,631","          3.16","42,956","13,613","          3.16","43,001","13,638","          3.15","43,054","13,658","          3.15","42,936","13,639","          3.15","42,978","13,674","          3.14","42,891","13,665","          3.14","42,794","13,661","          3.13"
"대구광역시 북구 관음동(2723075000)","22,271","7,814","          2.85","22,218","7,804","          2.85","22,199","7,802","          2.85","22,114","7,770","          2.85","22,059","7,746","          2.85","22,052","7,761","          2.84","22,015","7,762","          2.84","21,975","7,753","          2.83","21,976","7,774","          2.83","21,974","7,774","          2.83","21,991","7,805","          2.82","21,936","7,815","          2.81"
"대구광역시 북구 읍내동(2723077000)","29,042","10,079","          2.88","29,157","10,125","          2.88","29,167","10,137","          2.88","29,287","10,189","          2.87","29,405","10,228","          2.87","29,463","10,250","          2.87","29,572","10,276","          2.88","29,584","10,317","          2.87","29,664","10,351","          2.87","29,648","10,366","          2.86","29,723","10,381","          2.86","29,733","10,370","          2.87"
"대구광역시 북구 동천동(2723078000)","33,072","10,397","          3.18","32,956","10,391","          3.17","33,017","10,403","          3.17","33,045","10,399","          3.18","33,031","10,403","          3.18","33,020","10,397","          3.18","33,002","10,394","          3.18","33,007","10,389","          3.18","33,046","10,421","          3.17","33,026","10,419","          3.17","33,013","10,430","          3.17","32,943","10,434","          3.16"
"대구광역시 북구 노원동(2723079000)","13,130","5,376","          2.44","13,039","5,359","          2.43","13,018","5,354","          2.43","12,956","5,328","          2.43","12,886","5,317","          2.42","12,832","5,309","          2.42","12,836","5,322","          2.41","12,794","5,313","          2.41","12,770","5,314","          2.40","12,713","5,297","          2.40","12,626","5,260","          2.40","12,568","5,243","          2.40"
"대구광역시 북구 국우동(2723080000)","26,724","9,181","          2.91","26,708","9,198","          2.90","26,683","9,199","          2.90","26,667","9,186","          2.90","26,744","9,204","          2.91","26,815","9,223","          2.91","26,788","9,207","          2.91","26,823","9,231","          2.91","26,869","9,232","          2.91","26,823","9,234","          2.90","26,807","9,222","          2.91","26,829","9,227","          2.91"
