"행정구역","2012년01월_거주자 인구수","2012년01월_세대수","2012년01월_세대당 인구","2012년02월_거주자 인구수","2012년02월_세대수","2012년02월_세대당 인구","2012년03월_거주자 인구수","2012년03월_세대수","2012년03월_세대당 인구","2012년04월_거주자 인구수","2012년04월_세대수","2012년04월_세대당 인구","2012년05월_거주자 인구수","2012년05월_세대수","2012년05월_세대당 인구","2012년06월_거주자 인구수","2012년06월_세대수","2012년06월_세대당 인구","2012년07월_거주자 인구수","2012년07월_세대수","2012년07월_세대당 인구","2012년08월_거주자 인구수","2012년08월_세대수","2012년08월_세대당 인구","2012년09월_거주자 인구수","2012년09월_세대수","2012년09월_세대당 인구","2012년10월_거주자 인구수","2012년10월_세대수","2012년10월_세대당 인구","2012년11월_거주자 인구수","2012년11월_세대수","2012년11월_세대당 인구","2012년12월_거주자 인구수","2012년12월_세대수","2012년12월_세대당 인구"
"대구광역시 달서구 (2729000000)","603,663","212,277","          2.84","603,544","212,647","          2.84","602,732","212,609","          2.83","602,203","212,668","          2.83","602,334","212,941","          2.83","602,358","213,204","          2.83","602,573","213,503","          2.82","603,176","213,896","          2.82","603,533","214,215","          2.82","603,595","214,332","          2.82","603,630","214,523","          2.81","603,344","214,817","          2.81"
"대구광역시 달서구 성당동(2729051500)","26,612","10,334","          2.58","26,653","10,352","          2.57","26,592","10,363","          2.57","26,577","10,364","          2.56","26,603","10,375","          2.56","26,631","10,384","          2.56","26,657","10,422","          2.56","26,744","10,454","          2.56","26,817","10,487","          2.56","26,850","10,511","          2.55","26,759","10,480","          2.55","26,806","10,496","          2.55"
"대구광역시 달서구 두류1.2동(2729053500)","18,295","7,982","          2.29","18,296","8,018","          2.28","18,257","8,009","          2.28","18,262","8,027","          2.28","18,189","7,998","          2.27","18,192","8,016","          2.27","18,184","8,021","          2.27","18,203","8,028","          2.27","18,216","8,046","          2.26","18,194","8,057","          2.26","18,182","8,078","          2.25","18,171","8,102","          2.24"
"대구광역시 달서구 두류3동(2729055000)","10,956","4,248","          2.58","10,957","4,267","          2.57","10,923","4,268","          2.56","10,859","4,250","          2.56","10,893","4,274","          2.55","10,923","4,301","          2.54","10,934","4,309","          2.54","10,979","4,326","          2.54","10,918","4,299","          2.54","10,892","4,290","          2.54","10,957","4,309","          2.54","10,955","4,330","          2.53"
"대구광역시 달서구 감삼동(2729055500)","27,707","9,703","          2.86","27,673","9,721","          2.85","27,746","9,769","          2.84","27,680","9,755","          2.84","27,739","9,764","          2.84","27,826","9,813","          2.84","27,874","9,843","          2.83","27,995","9,905","          2.83","28,043","9,925","          2.83","28,085","9,936","          2.83","28,148","9,963","          2.83","28,264","10,005","          2.82"
"대구광역시 달서구 죽전동(2729056300)","16,867","6,557","          2.57","16,933","6,604","          2.56","16,948","6,614","          2.56","16,973","6,633","          2.56","16,933","6,629","          2.55","16,961","6,645","          2.55","17,011","6,672","          2.55","17,021","6,691","          2.54","17,024","6,708","          2.54","16,991","6,705","          2.53","16,965","6,708","          2.53","16,947","6,733","          2.52"
"대구광역시 달서구 장기동(2729056800)","18,907","6,482","          2.92","18,953","6,510","          2.91","18,963","6,503","          2.92","18,937","6,487","          2.92","18,926","6,489","          2.92","18,929","6,510","          2.91","18,929","6,502","          2.91","18,894","6,500","          2.91","18,876","6,493","          2.91","18,892","6,497","          2.91","18,882","6,491","          2.91","18,833","6,497","          2.90"
"대구광역시 달서구 용산1동(2729057100)","35,731","11,642","          3.07","35,697","11,632","          3.07","35,623","11,619","          3.07","35,577","11,621","          3.06","35,633","11,640","          3.06","35,593","11,635","          3.06","35,559","11,645","          3.05","35,583","11,660","          3.05","35,584","11,671","          3.05","35,598","11,677","          3.05","35,659","11,708","          3.05","35,590","11,706","          3.04"
"대구광역시 달서구 용산2동(2729057200)","34,841","11,209","          3.11","34,796","11,204","          3.11","34,726","11,193","          3.10","34,674","11,184","          3.10","34,684","11,208","          3.09","34,619","11,198","          3.09","34,594","11,199","          3.09","34,609","11,203","          3.09","34,547","11,187","          3.09","34,524","11,192","          3.08","34,495","11,206","          3.08","34,446","11,197","          3.08"
"대구광역시 달서구 이곡1동(2729057600)","27,627","9,013","          3.07","27,668","9,037","          3.06","27,524","8,987","          3.06","27,465","8,973","          3.06","27,410","8,956","          3.06","27,450","8,981","          3.06","27,503","9,005","          3.05","27,467","9,007","          3.05","27,496","9,026","          3.05","27,456","9,011","          3.05","27,417","9,004","          3.04","27,396","9,022","          3.04"
